date,Close,High,Low,Open,Volume,aVWAP_peak_131,aVWAP_peak_106,aVWAP_peak_73,aVWAP_peak_24,aVWAP_valley_155,Peaks_avg,Valleys_avg,color,banker_RSI,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-22 00:00:00+00:00,73.049,77.5,72.8,77.1,17819,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,17819.0,False,False,False,False
2022-04-29 00:00:00+00:00,66.6185,74.95,66.1,74.95,9129,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-9129,-676.2222222222222,False,False,False,False,17175.296296296296,False,False,False,False
2022-05-06 00:00:00+00:00,63.8845,67.65,59.65,67.65,12936,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-22065,-2260.5761316872427,False,False,False,False,16861.274348422496,False,False,False,False
2022-05-13 00:00:00+00:00,61.7075,67.6,57.55,67.6,5720,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-27785,-4151.274196006706,False,False,False,False,16035.994767057868,False,False,False,False
2022-05-20 00:00:00+00:00,62.6675,63.95,59.7865,62.8,2956,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-24829,-5682.957588895098,False,False,False,False,15067.106265794322,False,False,False,False
2022-05-27 00:00:00+00:00,59.5785,64.45,58.4505,62.4,1829,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-26658,-7236.664434162127,False,False,False,False,14086.50580166141,False,False,False,False
2022-06-03 00:00:00+00:00,58.854,60.125,58.35,59.45,462,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-27120,-8709.504105705673,False,False,False,False,13077.283149686491,False,False,False,False
2022-06-10 00:00:00+00:00,55.131,59.05,53.5005,59.05,3243,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-30363,-10313.46676454229,False,False,False,False,12348.817731191195,False,False,False,False
2022-06-17 00:00:00+00:00,49.199,54.45,48.95,54.45,676,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-31039,-11848.691448650268,False,False,False,False,11484.164565917774,False,False,False,False
2022-06-24 00:00:00+00:00,50.673,50.673,47.5,47.5,1185,,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-29854,-13182.418008009507,False,False,False,False,10721.263486960901,False,False,False,False
2022-07-01 00:00:00+00:00,45.25,50.4095,44.7,50.4,2201,,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-32055,-14580.387044453248,False,False,False,False,10090.132858297131,False,False,False,False
2022-07-08 00:00:00+00:00,48.14,50.7,44.4,44.4,2091,,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-29964,-15719.913930049304,False,False,False,False,9497.604498423269,False,False,False,False
2022-07-15 00:00:00+00:00,47.7055,51.0,44.95,47.45,1865,,,,,,,,#000000,,,,False,False,False,False,-0.322018718130883,-0.33242348627313845,False,False,False,False,-31829,-16913.179564860468,False,False,False,False,8932.226387428953,False,False,False,False
2022-07-22 00:00:00+00:00,51.8925,54.45,48.3445,48.75,4522,,,,,,,,#000000,,,,False,False,False,False,-0.15386374489935337,-0.24314361558624592,False,False,False,False,-27307,-17683.092189685616,False,False,False,False,8605.542951323105,False,False,False,False
2022-07-29 00:00:00+00:00,49.278,52.3745,48.5,51.85,1753,,,,,,,,#000000,,,,False,False,False,False,-0.19535791787104853,-0.21925076672864724,False,False,False,False,-29060,-18525.826101560757,False,False,False,False,8097.947177151023,False,False,False,False
2022-08-05 00:00:00+00:00,49.875,50.4275,47.9,49.125,2629,,,,,,,,#000000,,,,False,False,False,False,-0.24357601549169167,-0.23141339111016945,False,False,False,False,-26431,-19111.39453848218,False,False,False,False,7692.83997884354,False,False,False,False
2022-08-12 00:00:00+00:00,51.0035,52.5,49.5065,51.8495,1942,,,,,,,,#000000,,,,False,False,False,False,-0.0688962334207317,-0.15015481226545058,False,False,False,False,-24489,-19509.7356837798,False,False,False,False,7266.851832262538,False,False,False,False
2022-08-19 00:00:00+00:00,49.821,52.55,49.4005,51.25,2041,,,,,,,,#000000,,,,False,False,False,False,0.21813370454886272,0.03398944614170607,False,False,False,False,-26530,-20029.755262759074,False,False,False,False,6879.751696539387,False,False,False,False
2022-08-26 00:00:00+00:00,53.0215,54.2205,46.555,47.0,1956,,,,,,,,#000000,,,,False,False,False,False,0.15812396329583484,0.09605670471877045,False,False,False,False,-24574,-20366.36598403618,False,False,False,False,6515.02934864758,False,False,False,False
2022-09-02 00:00:00+00:00,51.07,54.6045,50.4495,53.1,1533,,,,,,,,#000000,,,,False,False,False,False,0.3428282395337864,0.21944247212627843,False,False,False,False,-26107,-20791.59813336683,False,False,False,False,6145.990137636649,False,False,False,False
2022-09-09 00:00:00+00:00,50.652,51.95,48.7,51.95,1829,,,,,,,,#000000,,,,False,False,False,False,0.03801105539449633,0.12872676376038739,False,False,False,False,-27936,-21320.81308645077,False,False,False,False,5826.213090404305,False,False,False,False
2022-09-16 00:00:00+00:00,45.559,51.15,45.4,51.15,1555,,,,,,,,#000000,,,,False,False,False,False,-0.29475197038492257,-0.08301260331226759,False,False,False,False,-29491,-21926.012117084047,False,False,False,False,5509.826935559542,False,False,False,False
2022-09-23 00:00:00+00:00,40.084,46.0,39.85,46.0,774,,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.21292042886383078,False,False,False,False,-30265,-22543.71492322597,False,False,False,False,5159.024940332909,False,False,False,False
2022-09-30 00:00:00+00:00,37.9,40.475,37.65,39.2,1406,,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.27787434163961233,False,False,False,False,-31671,-23219.81011409812,False,False,False,False,4881.023092900841,False,False,False,False
2022-10-07 00:00:00+00:00,47.45,61.9895,38.9,38.9005,35991,,,,49.44649999999999,,49.44649999999999,,#000000,,,,False,False,False,False,0.23200779835709948,-0.022933271641256428,False,False,False,False,4320,-21179.824179720483,False,False,False,False,7185.465826760038,False,False,False,False
2022-10-14 00:00:00+00:00,38.6,51.6,38.55,51.6,21838,,,,46.980635116752254,,46.980635116752254,,#000000,,,,False,False,False,False,-0.03529520380341225,-0.02911423772233434,False,False,False,False,-17518,-20908.577944185636,False,False,False,False,8270.838728481516,False,False,False,False
2022-10-21 00:00:00+00:00,44.796,45.05,39.4,40.3,8816,,,,46.46491199889964,,46.46491199889964,,#000000,,0.7767165030745604,1.1764397015885733,False,False,False,False,-0.17680067590267762,-0.10295745681250598,False,False,False,False,-8702,-20004.38698535707,False,False,False,False,8311.221044890293,False,False,False,False
2022-10-28 00:00:00+00:00,41.9655,45.95,41.5505,44.6,12455,,,,45.943789340497254,,45.943789340497254,,#000000,,0.8257329752290403,1.1598149586526796,False,False,False,False,-0.10055441140372003,-0.10175593410811301,False,False,False,False,-21157,-20089.765727182472,False,False,False,False,8618.167634157679,False,False,False,False
2022-11-04 00:00:00+00:00,44.0505,45.45,40.9,41.754,10890,,,,45.644044358632435,,45.644044358632435,,#000000,,0.8588771251956631,1.1199737309397886,False,False,False,False,-0.12912727895009415,-0.11544160652910358,False,False,False,False,-10267,-19362.15345109488,False,False,False,False,8786.451513108961,False,False,False,False
2022-11-11 00:00:00+00:00,47.6775,47.777,42.55,44.85,9955,,,,45.679648650090876,,45.679648650090876,,#000000,,0.8790682529084207,1.1081435774641404,False,False,False,False,0.02377108357031355,-0.04583526147939502,False,False,False,False,-312,-17951.030973236,False,False,False,False,8873.010660286074,False,False,False,False
2022-11-18 00:00:00+00:00,48.731,52.5,47.05,48.05,8053,,,,45.959074384093526,,45.959074384093526,,#000000,,0.8948480776506503,1.0526183611433642,False,False,False,False,0.29983818986638533,0.12700146419349514,False,False,False,False,7741,-16047.917567811111,False,False,False,False,8812.269129894514,False,False,False,False
2022-11-25 00:00:00+00:00,49.7,49.9495,45.9005,48.95,4082,,,,46.05222295384249,,46.05222295384249,,#000000,,0.8947251926806147,1.0734515350029568,False,False,False,False,0.18600819634815885,0.156504830270827,False,False,False,False,11823,-13983.405155380658,False,False,False,False,8461.878823976402,False,False,False,False
2022-12-02 00:00:00+00:00,54.1495,54.4,47.2005,48.75,9274,,,,46.500389895127746,,46.500389895127746,,#000000,,0.9073008623768943,1.0149353217329182,False,False,False,False,0.34282824810534634,0.24966653918808668,False,False,False,False,21097,-11384.856625352462,False,False,False,False,8522.035948126299,False,False,False,False
2022-12-09 00:00:00+00:00,41.75,58.95,40.0,55.5,23812,,,,46.56593909960551,,46.56593909960551,,#000000,,0.9007853610809954,0.9807053265286335,False,False,False,False,0.23208006407405227,0.24087330163106946,False,False,False,False,-2715,-10742.645023474503,False,False,False,False,9654.625877894721,False,False,False,False
2022-12-16 00:00:00+00:00,36.1,44.05,33.2,44.05,15899,,,,45.69899315183311,,45.69899315183311,,#000000,,0.8944639696188922,1.0440245817021312,False,False,False,False,-0.34282825441539394,-0.05097747639216224,False,False,False,False,-18614,-11325.708355068982,False,False,False,False,10117.17210916178,False,False,False,False
2022-12-23 00:00:00+00:00,29.9,36.1,26.7995,36.1,17271,,,,44.26899253936389,,44.26899253936389,,#000000,,0.87068236698292,1.0655926574682413,False,False,False,False,-0.34282825441539394,-0.1969028654037781,False,False,False,False,-35885,-13144.915143582391,False,False,False,False,10647.085286260908,False,False,False,False
