date,Open,High,Low,Close,Volume,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_100,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-07-07 13:30:00+00:00,27.135,27.135,26.05,26.42,6794.0,,#000000,0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6794.0,False,False,False,False
2025-07-07 13:35:00+00:00,26.495,26.87,26.465,26.855,11157.0,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11157.0,172.97674418604652,False,False,False,False,6861.643410852713,False,False,False,False
2025-07-07 13:40:00+00:00,26.75,26.9,26.565,26.565,4883.0,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,78.125,-15.625,False,False,True,False,True,,,,-1.0,26.9,26.565,0.0,0,,,False,False,False,False,,,False,False,False,False,6274.0,267.5662520281233,False,False,False,False,6830.966768823988,False,False,False,False
2025-07-07 13:45:00+00:00,26.525,26.54,26.355,26.435,7109.0,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,61.9505444314527,-15.625,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-835.0,250.47220160908262,False,False,False,False,6835.277361555399,False,False,False,False
2025-07-07 13:50:00+00:00,26.435,26.57,26.4,26.46,2201.0,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,54.950533515326505,-15.625,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1366.0,267.7672062352984,False,False,False,False,6763.428100135935,False,False,False,False
2025-07-07 13:55:00+00:00,26.46,26.49,26.36,26.36,3289.0,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,47.67111603972427,-15.625,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1923.0,233.80182319289065,False,False,False,False,6709.560997808246,False,False,False,False
2025-07-07 14:00:00+00:00,26.37,26.61,26.37,26.595,2071.0,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,53.0253767167827,-15.625,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,148.0,232.47156236819467,False,False,False,False,6637.645323423622,False,False,False,False
2025-07-07 14:05:00+00:00,26.57,26.625,26.41,26.42,3499.0,,#000000,0.0,0.0,,,,49.63928628942145,-15.625,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3351.0,176.9138637268273,False,False,False,False,6588.984155618605,False,False,False,False
2025-07-07 14:10:00+00:00,26.42,26.44,26.115,26.2,6040.0,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,42.54590711239818,-15.625,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9391.0,28.57411390160516,False,False,False,False,6580.472773360952,False,False,False,False
2025-07-07 14:15:00+00:00,26.2,26.285,26.13,26.285,2318.0,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,42.072749840120586,-15.625,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7073.0,-81.52781034493135,False,False,False,False,6514.387924161557,False,False,False,False
2025-07-07 14:20:00+00:00,26.285,26.37,26.18,26.18,5070.0,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,39.325963589776904,-15.625,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12143.0,-268.52737917679286,False,False,False,False,6491.994312934246,False,False,False,False
2025-07-07 14:25:00+00:00,26.165,26.165,25.925,25.995,1699.0,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,34.3172418535046,3.24278255620807,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13842.0,-478.96881515854795,False,False,False,False,6417.684323586428,False,False,False,False
2025-07-07 14:30:00+00:00,25.995,26.08,25.995,26.08,3454.0,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,35.21619214808381,1.6872730482801472,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10388.0,-632.5972056212061,False,False,False,False,6371.735729422297,False,False,False,False
2025-07-07 14:35:00+00:00,26.07,26.19,26.05,26.11,3106.0,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,36.88380279831024,1.1532588346123447,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7282.0,-735.6887218131253,False,False,False,False,6321.104167725826,False,False,False,False
2025-07-07 14:40:00+00:00,26.15,26.18,25.91,25.95,2846.0,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,34.020916786631254,-3.482021413816156,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10128.0,-881.3059509323016,False,False,False,False,6267.2265837300765,False,False,False,False
2025-07-07 14:45:00+00:00,25.955,26.04,25.94,25.98,2591.0,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,33.97535684489439,-5.299924483479543,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7537.0,-984.495005956607,False,False,False,False,6210.2308227420135,False,False,False,False
