date,Close,High,Low,Open,Volume,aVWAP_OB_bear_152,aVWAP_OB_bear_63,Peaks_Valleys_avg
2022-04-04 00:00:00+00:00,9.33,9.42,8.55,8.7,162357,,9.1,8.159713508279053
2022-04-05 00:00:00+00:00,8.94,9.39,8.73,9.33,120706,,9.065885756880977,8.175998344175635
2022-04-06 00:00:00+00:00,8.25,8.715,8.07,8.7,181550,,8.784195814581167,8.129997655775735
2022-04-07 00:00:00+00:00,7.98,8.25,7.65,8.25,82818,,8.65950749957529,8.103909811816626
2022-04-08 00:00:00+00:00,7.62,7.8879,7.56,7.86,46799,,8.583098128165863,8.085797672570731
2022-04-11 00:00:00+00:00,7.38,7.59,7.2,7.53,92983,,8.421666602203395,8.043330887304098
2022-04-12 00:00:00+00:00,7.17,7.74,7.14,7.44,92343,,8.29472138076033,8.007661070651995
2022-04-13 00:00:00+00:00,7.35,7.59,7.14,7.23,128507,,8.162441747654073,7.967838023542133
2022-04-14 00:00:00+00:00,6.93,7.5,6.87,7.41,79095,,8.077314716286553,7.939673677803187
2022-04-18 00:00:00+00:00,6.63,6.87,6.54,6.81,90530,,7.959934824086378,7.8979310880332765
2022-04-19 00:00:00+00:00,6.9,6.99,6.5397,6.57,144729,,7.823775567420939,7.845789995795096
2022-04-20 00:00:00+00:00,6.48,6.87,6.42,6.87,135880,,7.700352321914869,7.794590474799248
2022-04-21 00:00:00+00:00,5.91,6.6303,5.835,6.6,195785,,7.501900260925744,7.706067702618566
2022-04-22 00:00:00+00:00,5.73,5.91,5.64,5.91,90692,,7.405852768404658,7.6607755989113855
2022-04-25 00:00:00+00:00,5.88,5.91,5.58,5.7,75593,,7.334852128237755,7.625812824442749
2022-04-26 00:00:00+00:00,5.55,5.8047,5.37,5.76,105647,,7.233027244917072,7.5742699681647
2022-04-27 00:00:00+00:00,5.55,5.76,5.46,5.55,69660,,7.1726512109149585,7.542415962987663
2022-04-28 00:00:00+00:00,5.7,5.7,5.31,5.67,49672,,7.131729497785999,7.5202897378100575
2022-04-29 00:00:00+00:00,5.64,6.0,5.61,5.61,64962,,7.087079667195277,7.495034748194014
2022-05-02 00:00:00+00:00,6.0,6.03,5.5635,5.58,53393,,7.055448536440116,7.476364567976605
2022-05-03 00:00:00+00:00,6.24,6.33,5.88,5.91,81552,,7.021027822872176,7.454067801137708
2022-05-04 00:00:00+00:00,6.21,6.3,5.685,6.27,63420,,6.993576369204497,7.436193059806835
2022-05-05 00:00:00+00:00,5.58,6.03,5.25,6.03,227813,,6.8651460997929,7.355601626202278
2022-05-06 00:00:00+00:00,5.37,5.55,5.205,5.34,65354,,6.826219946159628,7.330842924033499
2022-05-09 00:00:00+00:00,4.74,5.25,4.71,5.25,108077,,6.74645492944795,7.281413982260519
2022-05-10 00:00:00+00:00,4.44,4.8048,4.395,4.8,92293,,6.6713196842214355,7.234814627359114
2022-05-11 00:00:00+00:00,4.08,4.4958,4.08,4.26,151211,,6.541343001435822,7.153230739514342
2022-05-12 00:00:00+00:00,3.12,3.66,2.55,3.405,825767,,5.771203009604294,5.897158035165334
2022-05-13 00:00:00+00:00,3.345,3.57,3.0,3.12,399507,,5.529639135434252,5.750381504614235
2022-05-16 00:00:00+00:00,3.18,3.39,3.15,3.27,148732,,5.449083608894963,5.696495624146329
2022-05-17 00:00:00+00:00,3.66,3.84,3.24,3.24,121544,,5.396846907808768,5.664702477613536
2022-05-18 00:00:00+00:00,3.36,3.72,3.24,3.69,145692,,5.333416804218693,5.622276152992575
2022-05-19 00:00:00+00:00,3.51,3.66,3.27,3.27,53446,,5.311636826096297,5.607550327350511
2022-05-20 00:00:00+00:00,3.48,3.6,3.255,3.57,45945,,5.292968645666769,5.594648547959553
2022-05-23 00:00:00+00:00,3.48,3.54,3.39,3.54,28899,,5.281572905564907,5.58676729218446
2022-05-24 00:00:00+00:00,3.18,3.45,3.15,3.39,86775,,5.244326170959343,5.559349316861261
2022-05-25 00:00:00+00:00,3.24,3.33,3.03,3.21,105856,,5.199387864171823,5.52545445253269
2022-05-26 00:00:00+00:00,3.36,3.51,3.27,3.27,152091,,5.1436852427946675,5.484184698248978
2022-05-27 00:00:00+00:00,3.57,3.6,3.36,3.36,70948,,5.1206815966386054,5.467309340490525
2022-05-31 00:00:00+00:00,4.02,4.17,3.87,3.99,189815,,5.080722075790131,5.441816055339342
2022-06-01 00:00:00+00:00,3.72,4.14,3.66,4.11,63884,,5.065745230259988,5.431075904305613
2022-06-02 00:00:00+00:00,4.14,4.29,3.63,3.66,101483,,5.046069813146749,4.973598280734714
2022-06-03 00:00:00+00:00,4.05,4.11,3.84,4.08,43726,,5.037657824571483,4.9683501929668
2022-06-06 00:00:00+00:00,3.93,4.2,3.9,4.05,42324,,5.029720645619273,4.9643249165056975
2022-06-07 00:00:00+00:00,3.84,3.96,3.69,3.87,85537,,5.01128160217645,4.9426959230317555
2022-06-08 00:00:00+00:00,3.81,3.9,3.72,3.75,27436,,5.005388633174487,4.93671681560919
2022-06-09 00:00:00+00:00,3.6,3.78,3.57,3.78,35067,,4.996943306245052,4.925525378471823
2022-06-10 00:00:00+00:00,3.45,3.5796,3.36,3.48,59797,,4.9808184442652665,4.9016923017958804
2022-06-13 00:00:00+00:00,3.54,4.23,3.0,3.24,753466,,4.818124964315423,4.7635612005564685
2022-06-14 00:00:00+00:00,3.33,3.51,3.27,3.51,78743,,4.800635480339349,4.747443292303922
2022-06-15 00:00:00+00:00,3.36,3.45,3.15,3.33,89048,,4.780685617168479,4.728833291050867
2022-06-16 00:00:00+00:00,3.09,3.27,3.0321,3.21,32328,,4.772653918591259,4.720638037152272
2022-06-17 00:00:00+00:00,2.58,3.12,2.4,3.06,985853,,4.504750777618843,3.8634798458378947
2022-06-21 00:00:00+00:00,2.8344,2.868,2.64,2.6997,206795,,4.459243014772288,3.834995432734238
2022-06-22 00:00:00+00:00,2.5998,2.76,2.55,2.6535,104005,,4.4353622314003776,3.8165391993417046
2022-06-23 00:00:00+00:00,2.5398,2.64,2.49,2.64,98067,,4.412434824166809,3.797577628083784
2022-06-24 00:00:00+00:00,2.85,2.904,2.5557,2.556,175156,,4.377397134616783,3.776130412452061
2022-06-27 00:00:00+00:00,2.7039,2.85,2.67,2.85,29528,,4.371534672983944,3.772378457524262
2022-06-28 00:00:00+00:00,2.79,2.8965,2.43,2.7537,542989,,4.268543724889483,3.7043103669443704
2022-06-29 00:00:00+00:00,2.73,3.0,2.5962,2.9406,209285,,4.233795126184886,3.683886973811049
2022-06-30 00:00:00+00:00,2.5785,2.664,2.5257,2.64,63133,,4.2223315011073215,3.6754851221933142
2022-07-01 00:00:00+00:00,2.6238,2.7,2.505,2.5785,25841,,4.2177427628866075,3.6722018124172537
2022-07-05 00:00:00+00:00,2.6538,2.6538,2.55,2.64,30671,,4.212362420823915,3.6683984168173964
2022-07-06 00:00:00+00:00,2.607,2.7,2.538,2.55,69821,,4.200216447383539,3.659810763994056
2022-07-07 00:00:00+00:00,2.820003,2.85,2.5461,2.574,101300,,4.184269014794823,3.6500997937353867
2022-07-08 00:00:00+00:00,2.76,2.88,2.673,2.7342,38032,,4.178502991261408,3.6467495134183374
2022-07-11 00:00:00+00:00,2.73,2.7627,2.6886,2.7627,21450,,4.17517087976147,3.6446913725346244
2022-07-12 00:00:00+00:00,2.628,2.763,2.5983,2.73,39507,,4.168804128125031,3.640448000377757
2022-07-13 00:00:00+00:00,2.6286,2.7126,2.55,2.55,72574,,4.156996112501751,3.632324649735949
2022-07-14 00:00:00+00:00,2.5575,2.694,2.4528,2.5509,88559,,4.142252465647225,3.104388047782999
2022-07-15 00:00:00+00:00,2.5206,2.685,2.505,2.685,58871,,4.132614742321807,3.1000012201291467
2022-07-18 00:00:00+00:00,2.67,2.745432,2.55,2.55,229284,,4.098159853124055,3.0966301867315855
2022-07-19 00:00:00+00:00,2.985,3.1179,2.6166,2.73,202272,,4.07413823303499,3.112647775223091
2022-07-20 00:00:00+00:00,3.18,3.3,3.03,3.12,198905,,4.056564252795052,2.961952336845854
2022-07-21 00:00:00+00:00,3.15,3.18,3.0114,3.15,58690,,4.051188081032544,2.9648706039030084
2022-07-22 00:00:00+00:00,3.09,3.24,2.88,3.24,72190,,4.044353693568397,2.9659631947624256
2022-07-25 00:00:00+00:00,2.919,3.033,2.91,3.03,30777,,4.041125376301994,2.963552273613646
2022-07-26 00:00:00+00:00,2.7531,2.883,2.700303,2.88,33413,,4.037080779691022,2.956580940940249
2022-07-27 00:00:00+00:00,2.8176,2.883,2.733,2.7399,26290,,4.0339980595415295,2.95245757479083
2022-07-28 00:00:00+00:00,2.9394,3.03,2.79,2.88,140117,,4.019262503384632,2.9461839031553185
2022-07-29 00:00:00+00:00,3.03,3.1383,2.94,2.943,104081,,4.0096979562074315,2.95038592896015
2022-08-01 00:00:00+00:00,2.97,3.09,2.91,2.94,54076,,4.004569883470357,2.951016763106088
2022-08-02 00:00:00+00:00,3.2229,3.3,3.0,3.03,62669,,3.9997589834502927,2.9576850510035753
2022-08-03 00:00:00+00:00,3.33,3.5046,3.18,3.21,135412,,3.991578550164325,2.9803052909892833
2022-08-04 00:00:00+00:00,3.36,3.42,3.15,3.39,93720,,3.9857949560200865,2.9924944160679514
2022-08-05 00:00:00+00:00,3.54,3.57,3.24,3.3,46230,,3.9835615994107756,3.0006930874326434
2022-08-08 00:00:00+00:00,3.93,3.93,3.63,3.72,60064,,3.9827344445983037,3.019809721489472
2022-08-09 00:00:00+00:00,3.69,3.9,3.6,3.9,57828,,3.9814305390840823,3.0347441352761075
2022-08-10 00:00:00+00:00,4.095,4.14,3.81,3.9,87027,,3.981689171503128,3.064615201594043
2022-08-11 00:00:00+00:00,3.75,4.32,3.72,3.99,168982,3.9300000000000006,3.980927310456381,3.270230197797331
2022-08-12 00:00:00+00:00,4.02,4.05,3.7203,3.84,69896,3.930029260124415,3.980619314141312,3.286020587862356
2022-08-15 00:00:00+00:00,3.75,4.02,3.72,3.9,88916,3.9028957503798116,3.9794671305588745,3.2967096543722207
2022-08-16 00:00:00+00:00,3.9,4.08,3.72,3.87,458657,3.9012069532621867,3.9764504510192253,3.371523869948548
2022-08-17 00:00:00+00:00,3.81,3.945,3.72,3.87,59481,3.895848525176965,3.9757085095320743,3.377492161908175
2022-08-18 00:00:00+00:00,3.81,3.9,3.75,3.78,46680,3.8918819538612524,3.9751121646041954,3.3819898053538133
2022-08-19 00:00:00+00:00,3.63,3.72,3.51,3.72,63130,3.87392322886302,3.9732823291455475,3.3824644829985573
2022-08-22 00:00:00+00:00,3.42,3.57,3.39,3.48,41862,3.8565539578830883,3.9715344734235054,3.380119462969149
2022-08-23 00:00:00+00:00,3.39,3.51,3.36,3.42,24584,3.846054673504287,3.970433728023753,3.378457807913464
2022-08-24 00:00:00+00:00,3.54,3.6636,3.39,3.42,100107,3.81797011748248,3.966892885729842,3.3769895206376397
2022-08-25 00:00:00+00:00,3.69,3.72,3.6,3.6,14271,3.816112168585019,3.966552083959276,3.377616680109928
2022-08-26 00:00:00+00:00,3.42,3.66,3.36,3.6,40346,3.8045898274467422,3.9649782085336014,3.3764829939421555
2022-08-29 00:00:00+00:00,3.39,3.48,3.27,3.42,24603,3.7958956509073962,3.96382657987726,3.374935934748561
2022-08-30 00:00:00+00:00,3.42,3.42,3.21,3.39,49258,3.778335367808547,3.961416681295596,3.3715082700317716
2022-08-31 00:00:00+00:00,3.39,3.48,3.24,3.42,19249,3.7721464612424036,3.960510714551607,3.370386138807556
2022-09-01 00:00:00+00:00,3.36,3.42,3.24,3.39,39310,3.759172152670217,3.9585756014937936,3.367792660473358
2022-09-02 00:00:00+00:00,3.21,3.42,3.21,3.39,32503,3.747565261749768,3.956830352930234,3.3650894614979316
2022-09-06 00:00:00+00:00,3.21,3.3,3.12,3.24,39798,3.7320806704819587,3.9544858364566626,3.360992309237541
2022-09-07 00:00:00+00:00,3.27,3.3,3.12,3.15,30545,3.7212208113991294,3.9527444507483005,3.3581944401381465
2022-09-08 00:00:00+00:00,3.36,3.54,3.09,3.18,68091,3.70322501720971,3.949425477715688,3.3545684076209783
2022-09-09 00:00:00+00:00,3.57,3.69,3.51,3.51,85088,3.6970704529382115,3.9470475507109186,3.3575004067181817
2022-09-12 00:00:00+00:00,3.42,3.66,3.42,3.54,65460,3.6891601651196915,3.944783708169047,3.3579288670822955
2022-09-13 00:00:00+00:00,3.27,3.54,3.18,3.39,73300,3.673711437066821,3.9413172408112978,3.35477455712197
2022-09-14 00:00:00+00:00,3.21,3.39,3.21,3.39,25310,3.6678031585027875,3.9400127650544885,3.353303366071683
2022-09-15 00:00:00+00:00,3.21,3.42,3.21,3.36,29808,3.6612323271194582,3.9385057815583076,3.3517098741518985
2022-09-16 00:00:00+00:00,2.9223,3.21,2.9031,3.12,48845,3.643688013804699,3.935051454631655,3.345447980003732
2022-09-19 00:00:00+00:00,2.85,2.9694,2.838,2.922,39301,3.627564779436402,3.9319139523743196,3.3391981945229703
2022-09-20 00:00:00+00:00,2.865,2.88,2.79,2.8209,16809,3.620508561251804,3.9305256539374898,3.336393512051932
2022-09-21 00:00:00+00:00,2.733,2.97,2.73,2.8542,32396,3.606681168583972,3.9277764722654704,3.330787618361506
2022-09-22 00:00:00+00:00,2.6871,2.769,2.52,2.733,86341,3.5654039848668164,3.9195246518901805,3.3129713600990045
2022-09-23 00:00:00+00:00,2.6097,2.6097,2.4867,2.6064,58657,3.5367675605804125,3.913583789335628,3.182714455840877
2022-09-26 00:00:00+00:00,2.577,2.7123,2.52,2.52,35316,3.5208913009774188,3.9101229185017736,3.1786091182255136
2022-09-27 00:00:00+00:00,2.7222,2.7297,2.5803,2.6664,44396,3.5032381117015263,3.9060439334570076,3.1773549775760417
2022-09-28 00:00:00+00:00,2.7807,2.8488,2.655003,2.67,22764,3.4953629106293675,3.904105337755889,3.1783094027014167
2022-09-29 00:00:00+00:00,2.7597,2.847,2.565,2.847,30991,3.48437079731188,3.9013901525797645,3.1766082416956927
2022-09-30 00:00:00+00:00,2.76,2.8797,2.6703,2.76,57457,3.4659853747731257,3.8965849337001566,3.1745172346475856
2022-10-03 00:00:00+00:00,2.9343,2.9697,2.67,2.7876,47953,3.453200800655657,3.892916514705347,3.1751139069682788
2022-10-04 00:00:00+00:00,2.8677,3.06,2.8524,2.97,33276,3.445628703808601,3.890554059788329,3.151884618515985
2022-10-05 00:00:00+00:00,2.91,2.913,2.5404,2.913,91386,3.42063358550228,3.8831986002998216,3.1240584932281203
2022-10-06 00:00:00+00:00,2.85,2.9127,2.7606,2.8824,12829,3.4175587368831146,3.8822237304820715,3.1237157008639294
2022-10-07 00:00:00+00:00,2.7285,2.85,2.613,2.82,27336,3.409878072016057,3.8799325280797756,3.1172257344233536
2022-10-10 00:00:00+00:00,2.76,2.76,2.5878,2.67,13741,3.405925817696335,3.8787563757269847,3.113699249353611
2022-10-11 00:00:00+00:00,2.5593,2.7714,2.5395,2.73,21563,3.3991235687948684,3.8767914686532756,3.105979259808188
2022-10-12 00:00:00+00:00,2.5983,2.6715,2.512497,2.55,45170,3.38472674131371,3.8725995118629144,3.0905918207815994
2022-10-13 00:00:00+00:00,2.5566,2.6997,2.43,2.523,45099,3.3702959170075704,3.868337318373405,3.076183999610094
2022-10-14 00:00:00+00:00,2.4189,2.6574,2.406,2.52,67033,3.348030412440379,3.8617260406156966,3.0536862996510394
2022-10-17 00:00:00+00:00,2.421,2.6091,2.421,2.4471,85419,3.3209199629620243,3.853329649872903,3.029658257801394
2022-10-18 00:00:00+00:00,2.43,2.5812,2.43,2.46,43522,3.307698679499862,3.8490806013529952,3.018929596319412
2022-10-19 00:00:00+00:00,2.25,2.4927,2.25,2.4303,56565,3.288129147267125,3.8429983774956438,2.999702258944726
2022-10-20 00:00:00+00:00,2.28,2.4297,2.28,2.37,78460,3.2622207096117664,3.8346365741046453,2.9761758761614368
2022-10-21 00:00:00+00:00,2.3901,2.4411,2.175,2.37,113133,3.2274431803304355,3.822784427457273,2.947414408297017
2022-10-24 00:00:00+00:00,2.361,2.46,2.28,2.46,88186,3.2029911450786437,3.813868505635834,2.929408671423631
2022-10-25 00:00:00+00:00,2.406,2.421,2.28,2.388,142946,3.166265603633255,3.7996655197361653,2.9037477258179503
2022-10-26 00:00:00+00:00,2.58,2.6097,2.3721,2.3721,94461,3.1480082623809116,3.791410603084515,2.8954151436727127
2022-10-27 00:00:00+00:00,2.463,2.5974,2.4,2.5842,47927,3.138656157669751,3.787152572970797,2.8905652585878636
2022-10-28 00:00:00+00:00,2.3103,2.5251,2.2833,2.43,111130,3.114339825460483,3.776529955995993,2.8743305374030994
2022-10-31 00:00:00+00:00,2.3295,2.3922,2.31,2.3394,34706,3.1067743913218533,3.773177259221782,2.8691067930648635
2022-11-01 00:00:00+00:00,2.364,2.4,2.31,2.3199,42151,3.0979496773924233,3.7691663596904155,2.8631892230177103
2022-11-02 00:00:00+00:00,2.16,2.342691,2.16,2.342691,35332,3.0893700908563857,3.765496856481173,2.8563974447207454
2022-11-03 00:00:00+00:00,2.1003,2.2353,2.1,2.1633,104130,3.0629122229985137,3.754257538106858,2.8344180748930445
2022-11-04 00:00:00+00:00,2.172,2.294997,2.0664,2.1378,62294,3.0483189177504126,3.747742756996926,2.8228629583734
2022-11-07 00:00:00+00:00,2.187,2.2476,2.136,2.1663,21510,3.04346121390212,3.745523374451238,2.819093329137961
2022-11-08 00:00:00+00:00,2.22,2.22,2.0757,2.19,39352,3.034527475244054,3.74143181645368,2.812083437250905
2022-11-09 00:00:00+00:00,1.8636,2.19,1.8615,2.19,83317,3.0119518056013685,3.7317428385268987,2.792038393403275
2022-11-10 00:00:00+00:00,1.9719,2.0397,1.875,1.9215,63543,2.9952170471598194,3.724384901363832,2.7773471883609337
2022-11-11 00:00:00+00:00,2.052603,2.16,1.92,1.92,70136,2.9787726224016393,3.716708875245973,2.763772913142568
2022-11-14 00:00:00+00:00,2.0313,2.145,2.0313,2.145,40221,2.969841731630836,3.7124037784559416,2.7565935326380426
2022-11-15 00:00:00+00:00,1.95,2.1,1.9341,2.04,84429,2.950149100987284,3.703033197459728,2.740126276645454
2022-11-16 00:00:00+00:00,1.92,2.0019,1.8603,1.9338,78983,2.9311855822047654,3.6940174292272476,2.723869856253007
2022-11-17 00:00:00+00:00,1.83,1.9359,1.815,1.8645,55629,2.9173809232243033,3.687483127469529,2.7117716393729334
2022-11-18 00:00:00+00:00,1.8,1.9047,1.7853,1.83,39515,2.907514348565785,3.6827933257180394,2.7030716200566003
2022-11-21 00:00:00+00:00,1.8603,1.8801,1.734,1.8048,47313,2.895877799243288,3.6771934120082355,2.6928518888558513
2022-11-22 00:00:00+00:00,1.89,1.89,1.8021,1.8489,45438,2.8853022158573016,3.6719507184088767,2.6837674307651254
2022-11-23 00:00:00+00:00,1.8849,1.89,1.8306,1.8333,25302,2.879550494023623,3.6690569540912166,2.6788664520386125
2022-11-25 00:00:00+00:00,1.9647,1.9647,1.8315,1.89,12174,2.8769467909517656,3.6677078929991676,2.676710882416058
2022-11-28 00:00:00+00:00,1.7988,1.947,1.7988,1.947,25843,2.871053167992364,3.6647331112304786,2.6716624839908563
2022-11-29 00:00:00+00:00,1.74,1.9131,1.74,1.8072,20684,2.8661540117418736,3.6622931840716917,2.667384445562533
2022-11-30 00:00:00+00:00,1.77,1.8597,1.6668,1.68,83379,2.846268648015699,3.6523532132421783,2.42036296057763
2022-12-01 00:00:00+00:00,1.8303,1.9128,1.71,1.71,32332,2.8391128197280353,3.648632609853785,2.4182575648240485
2022-12-02 00:00:00+00:00,1.8363,1.86,1.7451,1.7829,25618,2.8334918888570755,3.645689061245437,2.4155433219491753
2022-12-05 00:00:00+00:00,1.8,1.86,1.7469,1.8363,36362,2.8255297898557257,3.641501062795881,2.4106166624626955
2022-12-06 00:00:00+00:00,1.74,1.8,1.7397,1.8,43063,2.8158737791460697,3.6364520480387243,2.4025774766382066
2022-12-07 00:00:00+00:00,1.6983,1.8132,1.695,1.7058,83926,2.7971257732141663,3.6265624825254466,2.386516693617462
2022-12-08 00:00:00+00:00,1.7403,1.7967,1.6899,1.6929,27167,2.791233617581771,3.623394652601722,2.3818893533040666
2022-12-09 00:00:00+00:00,1.7403,1.7964,1.7097,1.74,12799,2.788497499521666,3.62191104743363,2.379822267371641
2022-12-12 00:00:00+00:00,1.7418,1.83,1.7103,1.7265,88417,2.770193347189805,3.6117906310162575,2.3668391467723473
2022-12-13 00:00:00+00:00,1.683,1.8,1.68,1.77,93737,2.750750961874648,3.6009532315696333,2.351612578084365
2022-12-14 00:00:00+00:00,1.7106,1.75545,1.6608,1.68,87391,2.73305820449583,3.590896783006699,2.3378738041861427
2022-12-15 00:00:00+00:00,1.6464,1.7382,1.62,1.68,30358,2.7268128888503798,3.587353230585288,2.332681205615132
2022-12-16 00:00:00+00:00,1.5,1.6485,1.4796,1.62,118422,2.7003284343548244,3.5727585077491635,2.3068387294409427
2022-12-19 00:00:00+00:00,1.4037,1.5294,1.3953,1.5,95838,2.677970575426486,3.560524997157775,2.283956664122523
2022-12-20 00:00:00+00:00,1.4517,1.5,1.41,1.41,64287,2.663544258011518,3.55243994887908,2.2700267093117312
2022-12-21 00:00:00+00:00,1.4322,1.51965,1.3968,1.44,71268,2.647887580148712,3.543530733101243,2.25532023421266
2022-12-22 00:00:00+00:00,1.4067,1.4397,1.365,1.4184,392419,2.5653988510276724,3.49475288523931,2.1806925755078077
2022-12-23 00:00:00+00:00,1.35,1.40865,1.320303,1.3851,115143,2.5423886925641557,3.480566414304074,2.1605141524582008
2022-12-27 00:00:00+00:00,1.2114,1.3497,1.2114,1.335,75515,2.5265060597744093,3.470921119544128,1.867310059577268
2022-12-28 00:00:00+00:00,1.305,1.41,1.2717,1.32,285437,2.473047642174875,3.4363590881248824,1.8431160170776735
2022-12-29 00:00:00+00:00,1.65,1.65,1.35,1.35,91637,2.4600067494454354,3.426637961414177,1.8469644252483746
2022-12-30 00:00:00+00:00,1.5879,1.68,1.586643,1.59,98390,2.447427721951083,3.416686562898998,1.8516588707037864
