date,Close,High,Low,Open,Volume,aVWAP_peak_152,aVWAP_peak_133,aVWAP_peak_104,aVWAP_peak_83,aVWAP_peak_33,aVWAP_valley_170,aVWAP_valley_120,aVWAP_valley_93,aVWAP_valley_63,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,106.53,107.14,100.43,101.12,409631,,,,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,110.46,111.2011,105.74,107.6,454778,,,,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,110.29,115.78,105.43,110.5,571794,,,,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,102.45,111.73,97.751,110.53,832129,,,,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,99.52,107.77,96.0,101.26,907245,,,,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,105.61,106.21,97.6143,97.89,417534,,,,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,105.94,109.42,104.335,105.25,451366,,,,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,101.79,107.355,100.5,106.53,387658,,,,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,101.91,103.15,93.91,101.52,308909,,,,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,95.33,102.86,93.6232,99.58,430434,,,,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,100.59,102.59,92.41,94.94,437624,,,,,,,,,,,,#000000
2022-03-18 00:00:00+00:00,104.21,106.55,100.6,102.0,428982,,,,,,,,,,,,#000000
2022-03-25 00:00:00+00:00,103.66,106.74,99.8,103.91,351227,,,,,,,,,,,,#000000
2022-04-01 00:00:00+00:00,101.18,107.35,100.0,103.43,832596,,,,,,,,,,,,#000000
2022-04-08 00:00:00+00:00,92.25,101.76,90.5,101.76,460908,,,,,,,,,,,,#000000
2022-04-15 00:00:00+00:00,95.39,97.375,90.8066,92.16,296287,,,,,,,,,,,,#000000
2022-04-22 00:00:00+00:00,95.03,104.8392,93.285,94.28,509888,,,,,,,,,,,,#000000
2022-04-29 00:00:00+00:00,89.05,94.32,85.37,94.32,505604,,,,,,,,,,,,#000000
2022-05-06 00:00:00+00:00,90.57,94.6,88.14,89.18,370984,,,,,,,,,,,,#000000
2022-05-13 00:00:00+00:00,80.2,91.02,73.26,89.45,1062319,,,,,,,,,,,,#000000
2022-05-20 00:00:00+00:00,73.71,83.14,72.54,79.39,597147,,,,,,,,,,,,#000000
2022-05-27 00:00:00+00:00,77.56,78.06,71.82,74.62,402235,,,,,,,,,,,,#000000
2022-06-03 00:00:00+00:00,75.58,77.89,74.78,76.48,280543,,,,,,,,,,,,#000000
2022-06-10 00:00:00+00:00,73.76,79.32,72.715,77.21,431003,,,,,,,,,,,,#000000
2022-06-17 00:00:00+00:00,70.08,72.07,66.89,71.54,482877,,,,,,,,,,,,#000000
2022-06-24 00:00:00+00:00,72.35,73.24,69.1,71.54,447076,,,,,,,,,,,,#000000
2022-07-01 00:00:00+00:00,69.96,73.69,67.05,73.07,341939,,,,,,,,,,,,#000000
2022-07-08 00:00:00+00:00,65.06,68.69,64.88,68.69,490880,,,,,,,,,,,,#000000
2022-07-15 00:00:00+00:00,65.47,65.91,60.51,64.78,562640,,,,,,,,,,,,#000000
2022-07-22 00:00:00+00:00,70.21,74.0599,65.29,66.72,790435,,,,,,,,,,,,#000000
2022-07-29 00:00:00+00:00,69.38,74.03,68.085,71.46,552140,,,,,,,,,,,,#000000
2022-08-05 00:00:00+00:00,74.8,75.83,68.1,69.11,593386,,,,,,,,,,,,#000000
2022-08-12 00:00:00+00:00,79.44,79.49,72.3,74.64,327103,,,,,,,,,,,,#000000
2022-08-19 00:00:00+00:00,78.16,80.37,77.325,78.81,371043,,,,,78.61833333333333,,,,,78.61833333333333,,#000000
2022-08-26 00:00:00+00:00,74.31,78.41,74.09,77.19,292816,,,,,77.28847226343747,,,,,77.28847226343747,,#000000
2022-09-02 00:00:00+00:00,70.26,73.77,70.0,73.31,246779,,,,,75.6773650616381,,,,,75.6773650616381,,#000000
2022-09-09 00:00:00+00:00,72.55,73.24,68.27,71.53,166364,,,,,75.00943388375013,,,,,75.00943388375013,,#000000
2022-09-16 00:00:00+00:00,69.21,73.7,68.38,72.59,287654,,,,,74.0441411840542,,,,,74.0441411840542,,#000000
2022-09-23 00:00:00+00:00,66.3,70.93,65.51,68.28,277928,,,,,72.9503975271077,,,,,72.9503975271077,,#000000
2022-09-30 00:00:00+00:00,64.36,67.455,64.26,66.0,226638,,,,,72.02988073201935,,,,,72.02988073201935,,#000000
2022-10-07 00:00:00+00:00,63.42,68.49,62.97,64.945,226871,,,,,71.26467092904116,,,,,71.26467092904116,,#000000
2022-10-14 00:00:00+00:00,65.96,68.27,62.58,63.66,257661,,,,,70.64493500666028,,,,,70.64493500666028,,#000000
2022-10-21 00:00:00+00:00,60.53,68.19,59.29,67.63,486905,,,,,69.27798609465854,,,,,69.27798609465854,,#000000
2022-10-28 00:00:00+00:00,66.62,66.62,60.1,60.7,402695,,,,,68.67812922517862,,,,,68.67812922517862,,#000000
2022-11-04 00:00:00+00:00,68.62,68.78,65.3,66.0,299839,,,,,68.5840728692077,,,,,68.5840728692077,,#000000
