date,Open,High,Low,Close,Volume,aVWAP_peak_206,aVWAP_peak_180,aVWAP_peak_155,aVWAP_peak_124,aVWAP_peak_110,aVWAP_peak_72,aVWAP_peak_53,aVWAP_peak_52,aVWAP_valley_192,aVWAP_valley_169,aVWAP_valley_156,aVWAP_valley_145,aVWAP_valley_102,aVWAP_valley_101,aVWAP_valley_81,Peaks_avg,Valleys_avg,color
2025-07-09 13:30:00+00:00,170.95,172.485,169.915,171.7,1110.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:35:00+00:00,172.28,172.28,171.94,172.0,669.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:40:00+00:00,172.0,172.945,172.0,172.84,288.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:45:00+00:00,172.84,174.12,172.12,173.3,6809.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:50:00+00:00,173.3,175.38,172.95,173.97,3609.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:55:00+00:00,174.26,176.015,173.84,175.04,1122.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:00:00+00:00,175.04,176.0,175.0,176.0,1103.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:05:00+00:00,176.0,176.57,175.61,176.12,735.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:10:00+00:00,175.86,177.085,175.86,176.985,956.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:15:00+00:00,177.21,177.62,175.98,175.98,1475.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:20:00+00:00,175.98,175.98,175.28,175.28,314.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:25:00+00:00,175.28,175.42,175.28,175.42,100.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:30:00+00:00,175.42,175.6,175.33,175.6,600.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:35:00+00:00,175.35,175.74,175.05,175.74,625.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:40:00+00:00,175.74,176.41,175.74,176.34,180.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:45:00+00:00,176.205,176.63,176.205,176.63,371.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:50:00+00:00,176.9,176.9,175.67,176.41,955.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:55:00+00:00,176.41,177.08,176.41,176.62,222.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:00:00+00:00,176.64,177.11,176.505,177.11,242.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:05:00+00:00,177.11,177.11,176.595,176.81,258.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:10:00+00:00,176.56,176.97,176.14,176.91,285.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:15:00+00:00,177.11,177.18,175.5,175.55,1221.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:20:00+00:00,175.55,175.63,175.365,175.49,460.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:25:00+00:00,175.55,175.98,175.55,175.98,560.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:30:00+00:00,175.98,175.98,175.645,175.85,264.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:35:00+00:00,175.85,175.85,175.0,175.0,548.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:40:00+00:00,175.0,175.47,175.0,175.47,39.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:45:00+00:00,175.47,175.62,175.47,175.62,14.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:50:00+00:00,175.62,175.76,175.4,175.76,14.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:55:00+00:00,175.76,175.985,175.76,175.89,431.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:00:00+00:00,175.905,175.905,175.44,175.645,368.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:05:00+00:00,175.88,175.88,175.745,175.845,177.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:10:00+00:00,175.845,176.98,175.845,176.98,235.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:15:00+00:00,176.79,176.79,176.79,176.79,4.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:20:00+00:00,176.79,177.425,176.79,177.29,414.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:25:00+00:00,177.29,177.5,177.18,177.18,181.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:30:00+00:00,177.25,177.25,177.25,177.25,50.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:35:00+00:00,177.03,177.24,176.92,176.99,218.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:40:00+00:00,176.99,176.99,176.82,176.92,32.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:45:00+00:00,176.96,177.8,176.96,177.8,345.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:50:00+00:00,177.8,177.81,177.8,177.81,58.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:55:00+00:00,177.56,177.56,177.01,177.01,387.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:00:00+00:00,177.01,177.01,176.485,176.6,77.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:05:00+00:00,176.6,176.6,176.6,176.6,0.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:10:00+00:00,176.6,177.34,176.6,177.34,28.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:15:00+00:00,177.34,177.89,177.34,177.89,123.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:20:00+00:00,177.69,177.69,177.69,177.69,80.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:25:00+00:00,177.5,177.79,177.39,177.78,525.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:30:00+00:00,177.78,178.18,177.78,178.18,23.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:35:00+00:00,178.24,178.24,178.24,178.24,100.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:40:00+00:00,178.24,178.49,178.24,178.49,100.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:45:00+00:00,178.49,178.74,178.49,178.74,25.0,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:50:00+00:00,178.74,179.73,178.74,179.73,500.0,,,,,,,,179.4,,,,,,,,179.4,,#000000
2025-07-09 17:55:00+00:00,179.73,179.73,178.61,178.61,3.0,,,,,,,178.98333333333335,179.39751491053678,,,,,,,,179.19042412193505,,#000000
2025-07-09 18:00:00+00:00,178.61,179.28,178.61,179.28,110.0,,,,,,,179.05471976401182,179.3363512778684,,,,,,,,179.1955355209401,,#000000
2025-07-09 18:05:00+00:00,179.28,179.42,179.28,179.42,3.0,,,,,,,179.06295977011493,179.33653138528138,,,,,,,,179.19974557769814,,#000000
2025-07-09 18:10:00+00:00,179.42,179.42,178.865,178.865,41.0,,,,,,,179.0595753715499,179.31865043125316,,,,,,,,179.18911290140153,,#000000
2025-07-09 18:15:00+00:00,178.865,178.865,178.54,178.64,125.0,,,,,,,178.89206264775413,179.2168307757886,,,,,,,,179.05444671177136,,#000000
2025-07-09 18:20:00+00:00,178.06,178.07,177.42,177.47,458.0,,,,,,,178.12538963963962,178.6393454301075,,,,,,,,178.38236753487357,,#000000
2025-07-09 18:25:00+00:00,177.38,177.38,177.15,177.17,464.0,,,,,,,177.78160714285713,178.25648767605634,,,,,,,,178.01904740945673,,#000000
2025-07-09 18:30:00+00:00,177.6,177.6,177.49,177.49,73.0,,,,,,,177.76703341164185,178.22650628399924,,,,,,,,177.99676984782053,,#000000
2025-07-09 18:35:00+00:00,177.49,177.49,177.21,177.27,225.0,,,,,,,177.70056702174875,178.12500083250083,,,,,,,,177.9127839271248,,#000000
2025-07-09 18:40:00+00:00,176.59,176.85,176.59,176.85,427.0,,,,,,,177.4931026438569,177.8856298888431,,,,,,,,177.68936626635002,,#000000
2025-07-09 18:45:00+00:00,177.04,177.05,177.0,177.0,190.0,,,,,,,177.45038304231554,177.82258941071655,,,,,,,,177.63648622651604,,#000000
2025-07-09 18:50:00+00:00,177.0,177.0,176.86,176.89,37.0,,,,,,,177.44122371675942,177.80996925200802,,,,,,,,177.62559648438372,,#000000
2025-07-09 18:55:00+00:00,176.76,177.095,176.69,177.095,637.0,,,,,,,177.3314709392529,177.64555066302256,,,,,,,,177.48851080113775,,#000000
2025-07-09 19:00:00+00:00,177.095,177.155,177.095,177.155,1.0,,,,,,,177.331400620377,177.64539566889295,,,,,,,,177.48839814463497,,#000000
2025-07-09 19:05:00+00:00,177.15,177.15,176.04,176.45,523.0,,,,,,,177.20766958094663,177.49484935813464,,,,,,,,177.35125946954065,,#000000
2025-07-09 19:10:00+00:00,176.56,176.56,175.99,175.99,983.0,,,,,,,176.9727395348837,177.22557916666665,,,,,,,,177.09915935077515,,#000000
2025-07-09 19:15:00+00:00,175.99,176.48,175.99,176.48,736.0,,,,,,,176.8768559703468,177.10474108863195,,,,,,,,176.99079852948938,,#000000
2025-07-09 19:20:00+00:00,176.78,177.29,176.65,177.29,352.0,,,,,,,176.8899096758228,177.10306272644925,,,,,,,,176.996486201136,,#000000
2025-07-09 19:25:00+00:00,177.29,177.8,177.29,177.8,251.0,,,,,,,176.92285216054856,177.12460715643155,,,,,,,,177.02372965849005,,#000000
2025-07-09 19:30:00+00:00,177.7,178.54,177.35,177.35,365.0,,,,,,177.74666666666667,176.97293415500775,177.1595167076671,,,,,,,,177.2930391764472,,#000000
2025-07-09 19:35:00+00:00,177.35,177.35,177.02,177.02,38.0,,,,,,177.6885194375517,176.97392199051086,177.15934525629268,,,,,,,,177.27392889478506,,#000000
2025-07-09 19:40:00+00:00,177.02,177.17,176.81,176.81,1056.0,,,,,,177.13951564998857,176.9673875270029,177.127469948232,,,,,,,,177.07812437507448,,#000000
2025-07-09 19:45:00+00:00,176.77,176.77,176.36,176.385,349.0,,,,,,177.0170344764012,176.9457179624905,177.10013359338956,,,,,,,,177.02096201076043,,#000000
2025-07-09 19:50:00+00:00,176.33,176.37,175.7,175.84,142.0,,,,,,176.94078888888887,176.9274610181403,177.0802944327688,,,,,,,,176.982848113266,,"rgba(239, 83, 80, 0.5)"
2025-07-09 19:55:00+00:00,175.49,175.89,175.49,175.7,409.0,,,,,,176.72450685318637,176.86435046261565,177.01354142151095,,,,,,,,176.86746624577097,,"rgba(239, 83, 80, 0.5)"
2025-07-10 13:30:00+00:00,175.475,175.8,175.3,175.76,214.0,,,,,,176.63264347713434,176.83192340477348,176.9793107208448,,,,,,,,176.81462586758417,,"rgba(239, 83, 80, 0.5)"
2025-07-10 13:35:00+00:00,175.6,175.945,175.6,175.945,73.0,,,,,,176.61049949609472,176.82309535304768,176.96976038702334,,,,,,,,176.80111841205527,,"rgba(239, 83, 80, 0.5)"
2025-07-10 13:40:00+00:00,175.945,175.945,174.265,174.265,725.0,,,,,,176.2264926332443,176.66231631520532,176.8062534174553,,,,,,,,176.565020788635,,"rgba(255, 26, 202, 1.0)"
2025-07-10 13:45:00+00:00,173.94,174.67,173.83,174.67,447.0,,,,,,176.01148157848783,176.5549117056149,176.69778045596064,,,,,,,174.39000000000001,176.4213912466878,174.39000000000001,"rgba(239, 83, 80, 1.0)"
2025-07-10 13:50:00+00:00,174.67,174.67,174.67,174.67,60.0,,,,,,175.9907263194086,176.5430282652096,176.68563442148348,,,,,,,174.42313609467456,176.4064630020339,174.42313609467456,"rgba(239, 83, 80, 1.0)"
2025-07-10 13:55:00+00:00,174.67,174.86,174.45,174.86,200.0,,,,,,175.92856874284774,176.50557442283284,176.6472219503442,,,,,,,174.5080575200377,176.3604550386749,174.5080575200377,"rgba(239, 83, 80, 1.0)"
2025-07-10 14:00:00+00:00,174.86,174.99,174.495,174.51,410.0,,,,,,175.81313576945925,176.4310572397222,176.5707458988112,,,,,,,174.56566398090123,176.2716463026642,174.56566398090123,"rgba(239, 83, 80, 1.0)"
2025-07-10 14:05:00+00:00,174.51,174.76,174.51,174.76,244.0,,,,,,175.75453508030427,176.38978144184102,176.52823321988166,,,,,,,174.58556453588048,176.22418324734232,174.58556453588048,"rgba(239, 83, 80, 1.0)"
2025-07-10 14:10:00+00:00,174.76,174.76,174.385,174.41,58.0,,,,,,175.73956645789838,176.37937354172658,176.5175667185165,,,,,,,174.5828165374677,176.21216890604714,174.5828165374677,"rgba(239, 83, 80, 1.0)"
2025-07-10 14:15:00+00:00,174.41,174.765,174.41,174.5,316.0,,,,,,175.6664623318971,176.32581852024197,176.46250955980435,,,,,,,174.57835734870318,176.1515968039811,174.57835734870318,"rgba(239, 83, 80, 1.0)"
2025-07-10 14:20:00+00:00,174.14,174.73,174.14,174.73,263.0,,,,,,175.61095610604085,176.28299297480618,176.41842080871277,,,,,,,174.57243076409745,176.10412329651993,174.57243076409745,"rgba(239, 83, 80, 1.0)"
2025-07-10 14:25:00+00:00,174.73,174.73,174.17,174.18,376.0,,,,,,175.5290832608065,176.21947880065588,176.35329406484908,,,,,,,174.5387854535243,176.03395204210383,174.5387854535243,"rgba(239, 83, 80, 1.0)"
2025-07-10 14:30:00+00:00,174.18,175.0,174.18,174.99,53.0,,,,,,175.52171783373575,176.2125455393314,176.34605707743427,,,,,,,174.54281554731492,176.02677348350048,174.54281554731492,"rgba(239, 83, 80, 0.5)"
2025-07-10 14:35:00+00:00,174.99,174.99,174.99,174.99,0.0,,,,,,175.52171783373575,176.2125455393314,176.34605707743427,,,,,,,174.54281554731492,176.02677348350048,174.54281554731492,"rgba(239, 83, 80, 0.5)"
