date,Open,High,Low,Close,Volume,aVWAP_peak_204,aVWAP_peak_192,aVWAP_peak_169,aVWAP_peak_148,aVWAP_peak_128,aVWAP_peak_79,aVWAP_valley_177,aVWAP_valley_176,aVWAP_valley_157,aVWAP_valley_156,Peaks_avg,Valleys_avg,color
2025-07-09 13:30:00+00:00,44.86,44.86,44.86,44.86,0.0,,,,,,,,,,,,,#000000
2025-07-09 13:35:00+00:00,44.86,44.86,44.86,44.86,0.0,,,,,,,,,,,,,#000000
2025-07-09 13:40:00+00:00,44.86,44.88,44.855,44.88,0.0,,,,,,,,,,,,,#000000
2025-07-09 13:45:00+00:00,44.87,44.915,44.87,44.915,0.0,,,,,,,,,,,,,#000000
2025-07-09 13:50:00+00:00,44.93,44.93,44.9,44.9,0.0,,,,,,,,,,,,,#000000
2025-07-09 13:55:00+00:00,44.9,44.9,44.865,44.89,0.0,,,,,,,,,,,,,#000000
2025-07-09 14:00:00+00:00,44.91,44.945,44.885,44.89,0.0,,,,,,,,,,,,,#000000
2025-07-09 14:05:00+00:00,44.85,44.885,44.755,44.8,0.0,,,,,,,,,,,,,#000000
2025-07-09 14:10:00+00:00,44.8,44.81,44.8,44.8,0.0,,,,,,,,,,,,,#000000
2025-07-09 14:15:00+00:00,44.8,44.8,44.745,44.775,0.0,,,,,,,,,,,,,#000000
2025-07-09 14:20:00+00:00,44.765,44.77,44.705,44.72,0.0,,,,,,,,,,,,,#000000
2025-07-09 14:25:00+00:00,44.715,44.715,44.505,44.51,0.0,,,,,,,,,,,,,#000000
2025-07-09 14:30:00+00:00,44.51,44.51,44.415,44.46,0.0,,,,,,,,,,,,,#000000
2025-07-09 14:35:00+00:00,44.46,44.485,44.4,44.48,0.0,,,,,,,,,,,,,#000000
2025-07-09 14:40:00+00:00,44.48,44.515,44.36,44.36,100.0,,,,,,,,,,,,,#000000
2025-07-09 14:45:00+00:00,44.375,44.41,44.335,44.39,0.0,,,,,,,,,,,,,#000000
2025-07-09 14:50:00+00:00,44.385,44.39,44.335,44.335,0.0,,,,,,,,,,,,,#000000
2025-07-09 14:55:00+00:00,44.335,44.38,44.315,44.33,0.0,,,,,,,,,,,,,#000000
2025-07-09 15:00:00+00:00,44.325,44.435,44.315,44.42,0.0,,,,,,,,,,,,,#000000
