date,Open,High,Low,Close,Volume,aVWAP_OB_bull_436,aVWAP_OB_bull_422,aVWAP_OB_bull_368,aVWAP_OB_bull_9,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,5.0,5.005,4.935,4.945,5457.0,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,1.0,4.935,5.005,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5457.0,False,False,False,False
2023-11-10 17:00:00+00:00,4.975,5.025,4.975,5.015,6080.0,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6080.0,94.26356589147287,False,False,False,False,5466.658914728682,False,False,False,False
2023-11-13 17:00:00+00:00,5.085,5.085,5.06,5.06,24030.0,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30110.0,559.6238206838531,False,False,False,False,5754.462652484826,False,False,False,False
2023-11-14 17:00:00+00:00,5.195,5.215,5.18,5.2,15755.0,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45865.0,1262.0327536965065,False,False,False,False,5909.509743143976,False,False,False,False
2023-11-15 17:00:00+00:00,5.205,5.21,5.15,5.165,41465.0,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,95.22177589258123,45.699598303323114,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4400.0,1310.6834086779559,False,False,False,False,6460.757654102984,False,False,False,False
2023-11-16 17:00:00+00:00,5.355,5.38,5.355,5.37,15672.0,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,94.35728143533804,45.20824673824936,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20072.0,1601.556534124809,False,False,False,False,6603.567612954101,False,False,False,False
2023-11-17 17:00:00+00:00,5.355,5.38,5.35,5.375,40493.0,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,93.8132718275925,44.92341093015037,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,60565.0,2515.7184483244246,False,False,False,False,7128.98516934241,False,False,False,False
2023-11-20 17:00:00+00:00,5.385,5.405,5.38,5.38,19904.0,,,,,5.388333333333333,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,93.48595734081269,44.750293559720006,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,80469.0,3724.296456877534,False,False,False,False,7327.047414778961,False,False,False,False
2023-11-21 17:00:00+00:00,5.345,5.355,5.335,5.34,8273.0,,,,,5.375120961540736,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,89.678013922161,41.371257188640854,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,72196.0,4785.873255995712,False,False,False,False,7341.7133463327755,False,False,False,False
2023-11-22 17:00:00+00:00,5.325,5.34,5.32,5.335,3020.0,,,,5.331666666666667,5.35129053541473,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,86.70030339868302,38.89808849729789,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,69176.0,5784.1697946624445,False,False,False,False,7274.710038637694,False,False,False,False
2023-11-23 17:00:00+00:00,5.335,5.335,5.335,5.335,0.0,,,,5.331666666666667,5.35129053541473,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,84.71516304969771,37.34645755183293,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,69176.0,6766.988867613414,False,False,False,False,7161.923836488272,False,False,False,False
2023-11-24 17:00:00+00:00,5.375,5.385,5.375,5.38,1797.0,,,,5.3496975987820905,5.360553422453824,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,84.3838697730776,37.220487841042456,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70973.0,7762.430900673671,False,False,False,False,7078.746722744268,False,False,False,False
2023-11-27 17:00:00+00:00,5.35,5.375,5.35,5.365,10227.0,,,,5.358967251617478,5.364232783239926,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,82.63396616881283,35.66351695661652,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,60746.0,8583.881584384157,False,False,False,False,7127.556851073813,False,False,False,False
2023-11-28 17:00:00+00:00,5.405,5.405,5.375,5.375,7140.0,,,,5.367345985094363,5.369521036337681,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,81.74189457031154,34.862947427150075,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,67886.0,9503.294272998355,False,False,False,False,7127.749768111428,False,False,False,False
2023-11-29 17:00:00+00:00,5.38,5.52,5.38,5.515,77257.0,,,,5.448394072867329,5.450758904938129,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,83.7082464868069,34.862947427150075,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,145143.0,11606.235447060397,False,False,False,False,8215.02496550505,False,False,False,False
2023-11-30 17:00:00+00:00,5.445,5.485,5.44,5.48,11407.0,,,,5.450445956023865,5.452287726463432,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,82.1759578294226,34.862947427150075,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,133736.0,13499.720168811398,False,False,False,False,8264.51295053598,False,False,False,False
2023-12-01 17:00:00+00:00,5.5,5.52,5.5,5.515,3876.0,,,,5.452514324233232,5.45423316960584,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,81.84156038003604,34.862947427150075,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,137612.0,15423.941561543004,False,False,False,False,8196.473990062554,False,False,False,False
2023-12-04 17:00:00+00:00,5.5,5.515,5.495,5.51,11875.0,,,,5.457593819856396,5.458980435235328,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,81.19619455286613,34.43216646441627,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,125737.0,17134.221537333036,False,False,False,False,8253.505401069335,False,False,False,False
2023-12-05 17:00:00+00:00,5.525,5.55,5.52,5.53,2491.0,,,,5.459055336070441,5.460386106933004,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,81.20564577504467,34.255922121605536,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,128228.0,18856.60569954493,False,False,False,False,8164.164232060508,False,False,False,False
2023-12-06 17:00:00+00:00,5.555,5.555,5.515,5.55,2680.0,,,,5.4607016265715504,5.461975669761351,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,81.64234745563996,34.255922121605536,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,130908.0,20593.836618931826,False,False,False,False,8079.138430013058,False,False,False,False
2023-12-07 17:00:00+00:00,5.575,5.585,5.57,5.58,3369.0,,,,5.463634171729354,5.464847324414606,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,82.53950557470834,34.255922121605536,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,134277.0,22356.366283754585,False,False,False,False,8006.113027997351,False,False,False,False
2023-12-08 17:00:00+00:00,5.575,5.61,5.565,5.605,4197.0,,,,5.46754089634648,5.468683307657561,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,83.6014620742977,34.255922121605536,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,138474.0,24156.639674704125,False,False,False,False,7947.0570120594075,False,False,False,False
