date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_176,Gap_Up_aVWAP_74,Gap_Down_aVWAP_160,Gap_Down_aVWAP_114,Gap_Down_aVWAP_105,Gap_Down_aVWAP_35,Gap_Down_aVWAP_34,aVWAP_OB_bull_120,aVWAP_OB_bull_53,aVWAP_OB_bear_156,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,174.3065361075,177.997433082,173.8157253396,173.8304496626,337847299,,,,,,,,,,,#000000,1.0,177.70398,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,337847299.0,False,False,False,False
2022-01-07 00:00:00+00:00,169.0057798143,179.5778437546,167.8867312635,174.5617577068,482162362,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-482162362,-35715730.518518515,False,False,False,False,348537303.6666667,False,False,False,False
2022-01-14 00:00:00+00:00,169.8892391965,173.9237037085,165.0792936712,165.9725692687,422454950,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.329004329004289,-60.82251082251072,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-59707412,-37492892.10973936,False,False,False,False,354012684.8765433,False,False,False,False
2022-01-21 00:00:00+00:00,159.4251536251,169.3689797825,159.3171752562,168.3579096007,397684401,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.573261723170925,-60.354868830345154,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-457391813,-68596515.8793883,False,False,False,False,357247626.81161416,False,False,False,False
2022-01-28 00:00:00+00:00,167.1995961885,167.2192286192,151.8568515843,157.0790781546,688670659,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,162.09189213066665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.058517622387724,-50.98405699037515,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,231278846,-46383526.110544726,False,False,False,False,381797481.0477909,False,False,False,False
2022-02-04 00:00:00+00:00,169.43769329,173.0008813027,166.3946665291,167.0327205274,458553231,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,165.0973630709965,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.537845309242634,-42.82102354093152,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,689832077,8150963.008754879,False,False,False,False,387483092.15536195,False,False,False,False
2022-02-11 00:00:00+00:00,165.7519148235,173.6247376279,165.1621902689,169.8996441912,412902045,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,165.9131099170525,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.786864749836766,-38.80655280072893,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,276930032,28060523.674773034,False,False,False,False,389365977.55126107,False,False,False,False
2022-02-18 00:00:00+00:00,164.4348633182,170.3714238349,163.3438728921,164.5036645162,364011266,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,165.93901708821954,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.260986236323763,-36.40366403254387,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-87081234,19531504.58775281,False,False,False,False,387487850.76968616,False,False,False,False
2022-02-25 00:00:00+00:00,162.0268213867,163.835310021,149.3968871749,162.1545950402,413588646,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,164.60870053215726,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.08416070468464,-35.435284307420346,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-500669880,-19001931.307636283,False,False,False,False,389421243.00896865,False,False,False,False
2022-03-04 00:00:00+00:00,160.3755926338,166.0172908731,159.1961435245,160.2674764654,418753837,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,164.19158559145947,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.083517844939642,-35.082298220534604,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-919423717,-85699841.35892248,False,False,False,False,391594027.749045,False,False,False,False
2022-03-11 00:00:00+00:00,152.0801338985,162.1939100106,151.8540728192,160.5623387427,521334165,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,162.7894786140011,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.87840034976244,-35.082298220534604,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1440757882,-186074511.03603935,False,False,False,False,401204408.28615284,False,False,False,False
2022-03-18 00:00:00+00:00,161.1717207825,161.6631579114,147.5294260852,148.8563063332,501667481,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",-1.0,148.75044,,159.39049528079346,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.43790722554155,-33.00814231445687,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-939090401,-241853465.8481846,False,False,False,False,408646117.3760674,False,False,False,False
2022-03-25 00:00:00+00:00,171.7277903105,172.2781998949,160.2232471238,160.7097698814,438484780,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,162.3391267059098,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.79176842285797,-26.521356398242148,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-500605621,-261020292.15572646,False,False,False,False,410856388.6815439,False,False,False,False
2022-04-01 00:00:00+00:00,171.3248118649,176.5340454308,168.995399874,169.2214609533,465395123,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,167.1035900372209,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.191263083969645,-22.037046038173813,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-966000744,-313241066.36641335,False,False,False,False,414896294.92735547,False,False,False,False
2022-04-08 00:00:00+00:00,167.1770824972,175.4332262622,166.3023244079,171.5803591719,390677922,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,167.160491958064,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.95300694108721,-20.08439319869518,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1356678666,-390532740.4133457,False,False,False,False,413102341.377181,False,False,False,False
2022-04-15 00:00:00+00:00,162.4592860601,168.3368741214,162.2135674957,165.8207160216,297460188,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,166.49088313540236,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.834078482075924,-19.844326491004352,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1654138854,-484133193.2716164,False,False,False,False,404536255.9418343,False,False,False,False
2022-04-22 00:00:00+00:00,159.0192261581,168.5924214284,158.7341926233,161.1127483271,376576076,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,165.65487535141398,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85036345817875,-19.844326491004352,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2030714930,-598694803.3996449,False,False,False,False,402465131.5016984,False,False,False,False
2022-04-29 00:00:00+00:00,154.9501267311,163.3537016347,152.719002166,158.3607004054,540082324,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,164.03294452332136,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.17961061598287,-19.844326491004352,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2570797254,-744776466.4070785,False,False,False,False,412658997.6126837,False,False,False,False
2022-05-06 00:00:00+00:00,154.812524335,163.6289064268,150.6451374822,154.0262249288,566193362,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,162.8358577892102,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.954179519470294,-19.844326491004352,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3136990616,-921977514.5250727,False,False,False,False,424031913.49322563,False,False,False,False
2022-05-13 00:00:00+00:00,144.802075629,154.2809960851,136.6224464503,152.4944705786,686227375,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,160.14177178790388,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.065018609834084,-19.844326491004352,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-3823217991,-1136884216.4861784,False,False,False,False,443453799.53076446,False,False,False,False
2022-05-20 00:00:00+00:00,135.4314294459,147.4203444154,130.5295578081,143.2665495738,548244690,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,152.76564764294054,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.63019758262904,-19.844326491004352,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-4371462681,-1376482621.2649798,False,False,False,False,451216087.7136708,False,False,False,False
2022-05-27 00:00:00+00:00,147.2923839108,147.3317563737,134.9884892377,135.6282917607,495921758,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,152.4685530563592,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.01114580631154,-19.844326491004352,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-3875540923,-1561598051.0231295,False,False,False,False,454527618.84599143,False,False,False,False
2022-06-03 00:00:00+00:00,143.0992166062,149.3594382159,142.1936499583,146.7313263137,338923395,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,152.2684820855868,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.29958944028098,-19.844326491004352,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-4214464318,-1758106663.3917866,False,False,False,False,445964343.00554764,False,False,False,False
2022-06-10 00:00:00+00:00,134.9786461219,147.5184802793,134.9097443118,144.723330703,354396344,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,151.4662271372804,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.30730360274054,-19.844326491004352,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4568860662,-1966310663.2886913,False,False,False,False,439181528.26439595,False,False,False,False
2022-06-17 00:00:00+00:00,129.4960306556,135.1853515524,127.0155654895,130.7854788173,541006195,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,143.10403332019396,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.89212281777752,-19.844326491004352,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-5109866857,-2199166677.637677,False,False,False,False,446724096.170737,False,False,False,False
2022-06-24 00:00:00+00:00,139.4375775515,139.6836554449,131.2284190256,131.326850183,315960327,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,143.25565475690593,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.52814983117253,-19.844326491004352,False,False,False,True,False,,0,,,False,False,False,False,-0.27238400338070223,-0.27238400338070223,False,False,False,False,-4793906530,-2391369629.664516,False,False,False,False,437037891.0469788,False,False,False,False
