date,Open,High,Low,Close,Volume,aVWAP_OB_bull_440,aVWAP_OB_bull_425,aVWAP_OB_bull_408,aVWAP_OB_bull_378,aVWAP_OB_bull_25,aVWAP_OB_bear_304,aVWAP_OB_bear_177,aVWAP_OB_bear_159,aVWAP_OB_bear_155,aVWAP_OB_bear_146,aVWAP_OB_bear_109,aVWAP_OB_bear_87,aVWAP_OB_bear_68,aVWAP_OB_bear_35,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-08 17:00:00+00:00,3.475,3.475,3.395,3.4,19168.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,19168.0,False,False,False,False
2023-11-09 17:00:00+00:00,3.575,3.605,3.45,3.465,20949.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20949.0,324.7906976744186,False,False,False,False,19195.612403100775,False,False,False,False
2023-11-10 17:00:00+00:00,3.305,3.365,3.285,3.325,22659.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,76.40449438202249,-32.58426966292128,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1710.0,293.2435550748152,False,False,False,False,19249.30833483565,False,False,False,False
2023-11-13 17:00:00+00:00,3.305,3.34,3.265,3.265,26980.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,58.19636449202896,-32.58426966292128,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28690.0,-156.10905818215866,False,False,False,False,19369.16401956688,False,False,False,False
2023-11-14 17:00:00+00:00,3.615,3.67,3.575,3.635,45347.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,62.70199337138507,-32.58426966292128,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16657.0,104.55929930903761,False,False,False,False,19771.921166550343,False,False,False,False
2023-11-15 17:00:00+00:00,3.705,3.745,3.68,3.685,22077.0,,,,,,,,,,,,,,,3.7033333333333336,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,66.53986518479292,-32.58426966292128,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,38734.0,703.4653566840913,False,False,False,False,19807.658822882895,False,False,False,False
2023-11-16 17:00:00+00:00,3.625,3.675,3.6,3.635,23146.0,,,,,,,,,,,,,,,3.669212052863956,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,66.8592665775721,-31.87207475321427,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15588.0,934.2333356502294,False,False,False,False,19859.4160504351,False,False,False,False
2023-11-17 17:00:00+00:00,3.605,3.665,3.605,3.655,15289.0,,,,,,,,,,,,,,,3.6622524182531286,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,67.49621152733083,-26.666112779121185,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30877.0,1398.4622761827839,False,False,False,False,19788.55688686246,False,False,False,False
2023-11-20 17:00:00+00:00,3.66,3.69,3.62,3.625,18480.0,,,,,,,,,,,,,,,3.6582162539666467,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,66.50068565554983,-23.070527370248215,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12397.0,1568.9822408931282,False,False,False,False,19768.269183190176,False,False,False,False
2023-11-21 17:00:00+00:00,3.485,3.51,3.465,3.495,8290.0,,,,,,,,,,,,,,,3.6422391596587307,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,60.84909080487566,-23.070527370248215,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4107.0,1608.3313534374208,False,False,False,False,19590.31152143529,False,False,False,False
