date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_357,Gap_Down_aVWAP_355,Gap_Down_aVWAP_352,Gap_Down_aVWAP_330,aVWAP_OB_bull_763,aVWAP_OB_bull_713,aVWAP_OB_bull_616,aVWAP_OB_bull_546,aVWAP_OB_bull_407,aVWAP_OB_bear_275,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-16 15:00:00+00:00,63.58,63.58,63.58,63.58,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,62.815,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-01-16 16:00:00+00:00,63.58,63.58,63.58,63.58,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-01-16 17:00:00+00:00,63.58,63.58,63.58,63.58,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-01-16 18:00:00+00:00,63.58,63.58,63.58,63.58,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-01-16 19:00:00+00:00,63.58,63.58,63.58,63.58,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-01-16 20:00:00+00:00,63.58,63.645,63.58,63.58,105.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.627906976744186,False,False,False,False
2025-01-17 15:00:00+00:00,63.58,64.43,63.58,64.43,423.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,423.0,6.558139534883721,False,False,False,False,8.160807643771408,False,False,False,False
2025-01-17 16:00:00+00:00,64.43,64.43,64.43,64.43,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,423.0,13.01460248783126,False,False,False,False,8.034283494255572,False,False,False,False
2025-01-17 17:00:00+00:00,64.43,64.43,64.43,64.43,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,423.0,19.370965239957908,False,False,False,False,7.909720959460912,False,False,False,False
2025-01-17 18:00:00+00:00,64.43,64.43,64.43,64.43,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,423.0,25.62877973236166,False,False,False,False,7.787089626756091,False,False,False,False
2025-01-17 19:00:00+00:00,64.43,64.43,64.43,64.43,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,423.0,31.789573845038223,False,False,False,False,7.666359555023439,False,False,False,False
2025-01-17 20:00:00+00:00,64.43,64.43,64.43,64.43,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,423.0,37.85485176992135,False,False,False,False,7.547501267348657,False,False,False,False
2025-01-20 15:00:00+00:00,64.43,64.43,64.43,64.43,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,423.0,43.82609437813963,False,False,False,False,7.430485743823871,False,False,False,False
2025-01-20 16:00:00+00:00,64.43,64.43,64.43,64.43,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,423.0,49.704759581579324,False,False,False,False,7.31528441446226,False,False,False,False
2025-01-20 17:00:00+00:00,64.43,64.43,64.43,64.43,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,423.0,55.49228268884166,False,False,False,False,7.201869152222535,False,False,False,False
2025-01-20 18:00:00+00:00,64.43,64.43,64.43,64.43,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,423.0,61.190076755681325,False,False,False,False,7.090212266141566,False,False,False,False
2025-01-20 19:00:00+00:00,64.43,64.43,64.43,64.43,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,423.0,66.79953293001185,False,False,False,False,6.9802864945734795,False,False,False,False
2025-01-20 20:00:00+00:00,64.43,64.43,64.43,64.43,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,423.0,72.32202079156205,False,False,False,False,6.87206499853358,False,False,False,False
2025-01-21 15:00:00+00:00,64.43,64.43,64.43,64.43,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,423.0,77.75888868626652,False,False,False,False,6.765521355145463,False,False,False,False
2025-01-21 16:00:00+00:00,64.43,64.43,64.43,64.43,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,423.0,83.11146405547169,False,False,False,False,6.660629551189719,False,False,False,False
