date,Open,High,Low,Close,Volume,aVWAP_OB_bull_814,aVWAP_OB_bull_783,aVWAP_OB_bull_689,aVWAP_OB_bull_679,aVWAP_OB_bull_665,aVWAP_OB_bull_557,aVWAP_OB_bull_480,aVWAP_OB_bull_460,aVWAP_OB_bull_228,aVWAP_OB_bull_179,aVWAP_OB_bull_97,aVWAP_OB_bull_68,aVWAP_OB_bear_749,aVWAP_OB_bear_649,aVWAP_OB_bear_602,aVWAP_OB_bear_447,aVWAP_OB_bear_383,aVWAP_OB_bear_349,aVWAP_OB_bear_318,aVWAP_OB_bear_263,aVWAP_OB_bear_251,aVWAP_OB_bear_233,aVWAP_OB_bear_138,aVWAP_OB_bear_120,aVWAP_OB_bear_104,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,3.875,3.94,3.86,3.94,2237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2237.0,False,False,False,False
2024-12-30 16:00:00+00:00,3.935,4.01,3.925,4.01,7288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7288.0,112.9922480620155,False,False,False,False,2315.31007751938,False,False,False,False
2024-12-30 17:00:00+00:00,4.005,4.07,4.005,4.025,5639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12927.0,311.6590349137672,False,False,False,False,2366.840153836909,False,False,False,False
2024-12-30 18:00:00+00:00,4.025,4.06,4.025,4.045,4136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17063.0,571.369747550763,False,False,False,False,2394.268988661143,False,False,False,False
2024-12-30 19:00:00+00:00,4.045,4.08,4.025,4.075,4892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21955.0,902.8988987515263,False,False,False,False,2432.993500464846,False,False,False,False
2024-12-30 20:00:00+00:00,4.075,4.085,4.03,4.035,4400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,90.2466217722874,41.221959595058664,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17555.0,1161.0710088484018,False,False,False,False,2463.4897252638407,False,False,False,False
2024-12-31 15:00:00+00:00,4.095,4.145,4.08,4.085,4654.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.103333333333333,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,86.58766560928703,38.51410174202108,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22209.0,1487.3954893313721,False,False,False,False,2497.4511248721533,False,False,False,False
2024-12-31 16:00:00+00:00,4.095,4.125,4.075,4.075,2423.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.099338938344872,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,82.52189580503229,35.38655439125864,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19786.0,1771.0947840704207,False,False,False,False,2496.2968438663834,False,False,False,False
2024-12-31 17:00:00+00:00,4.075,4.105,4.05,4.09,2091.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.095308318789994,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,80.61466015740817,34.155918335182946,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21877.0,2082.814244782507,False,False,False,False,2490.0131718684547,False,False,False,False
2024-12-31 18:00:00+00:00,4.09,4.11,4.09,4.105,1880.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.096390296886313,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,80.0834540197766,33.96920622279454,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23757.0,2418.8481324602976,False,False,False,False,2480.555603312355,False,False,False,False
2024-12-31 19:00:00+00:00,4.105,4.14,4.095,4.125,1973.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.099967744412871,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,80.60736531225493,33.96920622279454,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25730.0,2780.2613397089754,False,False,False,False,2472.686524191233,False,False,False,False
2024-12-31 20:00:00+00:00,4.125,4.145,4.115,4.125,12130.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.120990716074907,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,80.95663950724048,33.96920622279454,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25730.0,3136.071241418914,False,False,False,False,2622.412314513849,False,False,False,False
2025-01-01 15:00:00+00:00,4.125,4.125,4.125,4.125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.120990716074907,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,81.18948897056418,33.96920622279454,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25730.0,3486.3647105442024,False,False,False,False,2581.7547592500687,False,False,False,False
2025-01-01 16:00:00+00:00,4.125,4.125,4.125,4.125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.120990716074907,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,81.34472194611331,33.96920622279454,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25730.0,3831.227273171424,False,False,False,False,2541.7275536803,False,False,False,False
2025-01-01 17:00:00+00:00,4.125,4.125,4.125,4.125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.120990716074907,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,81.4482105964794,33.96920622279454,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25730.0,4170.743129401324,False,False,False,False,2502.32092494107,False,False,False,False
2025-01-01 18:00:00+00:00,4.125,4.125,4.125,4.125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.120990716074907,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,81.51720303005679,33.96920622279454,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25730.0,4504.99517390673,False,False,False,False,2463.5252516861697,False,False,False,False
2025-01-01 19:00:00+00:00,4.125,4.125,4.125,4.125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.120990716074907,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,81.56319798577505,33.96920622279454,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25730.0,4834.065016171742,False,False,False,False,2425.331061737547,False,False,False,False
2025-01-01 20:00:00+00:00,4.125,4.125,4.125,4.125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.120990716074907,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,81.59386128958722,33.933181787656395,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25730.0,5158.033000417142,False,False,False,False,2387.7290297726236,False,False,False,False
2025-01-02 15:00:00+00:00,4.275,4.355,4.26,4.31,2830.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.228097344281111,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,86.19282866617816,33.679705083321934,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28560.0,5520.854194209124,False,False,False,False,2394.585944039715,False,False,False,False
2025-01-02 16:00:00+00:00,4.31,4.33,4.275,4.325,2066.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.23596382364131,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,89.35703171105767,36.51677879276403,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30626.0,5910.081260965572,False,False,False,False,2389.491588318169,False,False,False,False
2025-01-02 17:00:00+00:00,4.325,4.36,4.265,4.285,2523.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.254283248615883,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.303333333333333,,86.33365604749247,39.571999190090835,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28103.0,6254.157520485485,False,False,False,False,2391.5614861737013,False,False,False,False
2025-01-02 18:00:00+00:00,4.285,4.285,4.225,4.245,1522.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.248261389810007,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.283892871858261,,80.21562396189367,34.191014330903016,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26581.0,6569.3023651291205,False,False,False,False,2378.0799127446517,False,False,False,False
2025-01-02 19:00:00+00:00,4.245,4.26,4.23,4.245,1972.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.243581427185159,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.2711461968865985,,76.1369359048278,30.83288968968637,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26581.0,6879.561243189133,False,False,False,False,2371.784100143959,False,False,False,False
2025-01-02 20:00:00+00:00,4.245,4.285,4.235,4.275,7395.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.245481015197645,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.267757356596083,,74.77360543898808,29.879214705179805,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33976.0,7299.661068876124,False,False,False,False,2449.6634164207967,False,False,False,False
2025-01-03 15:00:00+00:00,4.225,4.295,4.225,4.29,8430.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.252986584939863,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.268622913042151,,74.4860824129103,29.67839911911534,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42406.0,7843.945393389672,False,False,False,False,2542.3818130654354,False,False,False,False
2025-01-03 16:00:00+00:00,4.29,4.31,4.245,4.29,8022.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.258310299575417,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.2721266965800515,,74.29440039552512,29.353685396828993,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42406.0,8379.791201244096,False,False,False,False,2627.337133793103,False,False,False,False
2025-01-03 17:00:00+00:00,4.285,4.32,4.275,4.315,6116.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.264443809844524,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.2774313044283865,,75.2390414153319,29.353685396828993,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,48522.0,9002.151027581396,False,False,False,False,2681.4249301684035,False,False,False,False
2025-01-03 18:00:00+00:00,4.315,4.34,4.3,4.325,3832.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.269041161437805,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.2816890635989155,,76.26963789968164,29.353685396828993,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,52354.0,9674.272717076257,False,False,False,False,2699.263303344087,False,False,False,False
