date,Close,High,Low,Open,Volume,Gap_Down_aVWAP_28,aVWAP_OB_bear_67,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-06-17 00:00:00+00:00,10.15,14.93,8.0001,8.5,97105,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,97105.0,False,False,False,False
2025-06-18 00:00:00+00:00,8.3,10.4,8.2,10.4,24113,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,-1.0,10.4,8.2,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-24113,-945.6078431372549,False,False,False,False,94242.568627451,False,False,False,False
2025-06-20 00:00:00+00:00,9.21,10.38,8.5,9.13,87170,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.703495849409567,-73.40699169881914,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,63057,1564.2983467896966,False,False,False,False,93965.21299500194,False,False,False,False
2025-06-23 00:00:00+00:00,9.5,10.3776,9.5,9.59,12460,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.87626583387457,-63.106661225608754,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,75517,4464.404293974414,False,False,False,False,90768.93013245285,False,False,False,False
2025-06-24 00:00:00+00:00,9.3,9.5541,9.0001,9.53,10343,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.577843302953664,-56.81988356567187,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,65174,6845.172753034241,False,False,False,False,87614.97208804294,False,False,False,False
2025-06-25 00:00:00+00:00,9.0,9.5,8.82,9.02,6472,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.918253551304844,-53.31262607023689,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,58702,8878.773821542702,False,False,False,False,84432.89475125694,False,False,False,False
2025-06-26 00:00:00+00:00,9.5737,9.77,8.66,8.8,12354,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.64768882433539,-46.32725315888565,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,71056,11317.096416776321,False,False,False,False,81606.27142767825,False,False,False,False
2025-06-27 00:00:00+00:00,8.9,9.55,8.85,9.25,6087,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.356730882563866,-43.91692619047514,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,64969,13421.09263572627,False,False,False,False,78644.73137169087,False,False,False,False
2025-06-30 00:00:00+00:00,8.65,9.2499,8.65,8.88,9761,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.88740974971793,-42.402974644736304,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,55208,15059.794885305633,False,False,False,False,75943.40857280104,False,False,False,False
2025-07-01 00:00:00+00:00,8.9969,9.13,8.61,9.09,2626,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.796858700561486,-38.489529735377666,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,57834,16737.21469372502,False,False,False,False,73068.21607975003,False,False,False,False
2025-07-02 00:00:00+00:00,9.1683,9.3396,8.839,8.839,1789,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.09667308590501,-34.25952523217899,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,59623,18419.010195931885,False,False,False,False,70272.95270407357,False,False,False,False
2025-07-03 00:00:00+00:00,8.85,9.51,8.85,9.06,3647,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.18028973285172,-32.1659057706872,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,55976,19891.833325503187,False,False,False,False,67660.1702450903,False,False,False,False
2025-07-07 00:00:00+00:00,8.85,9.17,8.85,8.85,1831,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.23603416414952,-30.098243767909608,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,55976,21306.898685287375,False,False,False,False,65078.63415704754,False,False,False,False
2025-07-08 00:00:00+00:00,9.1,9.39,8.8601,9.18,2453,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.956194980210086,-26.55942365265815,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,58429,22762.667364295714,False,False,False,False,62622.72693520254,False,False,False,False
2025-07-09 00:00:00+00:00,9.27,9.585,8.8803,9.58,4504,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.18668812922656,-22.737524346264145,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,62933,24337.974526480197,False,False,False,False,60343.561173037735,False,False,False,False
2025-07-10 00:00:00+00:00,9.3565,9.5,9.19,9.5,5960,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.22573463554608,-19.293138204084336,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,68893,26085.230427402545,False,False,False,False,58210.872499585275,False,False,False,False
2025-07-11 00:00:00+00:00,9.09,9.47,8.87,8.87,13697,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.93296393616553,-18.203296357965,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,55196,27226.829234171073,False,False,False,False,56465.23044077801,False,False,False,False
2025-07-14 00:00:00+00:00,9.15,9.66,9.1,9.25,3465,,,#000000,0.0,0.0,,9.303333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.171725554039824,-16.631610043479462,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,58661,28459.54181322319,False,False,False,False,54386.79003133574,False,False,False,False
2025-07-15 00:00:00+00:00,8.79,9.385,8.79,8.9496,9082,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.07532424749608,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.21840005467203,-16.631610043479462,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,49579,29287.75585976346,False,False,False,False,52610.13159873434,False,False,False,False
2025-07-16 00:00:00+00:00,8.85,9.1007,8.3,8.8,13371,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.907611051521464,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.39968478876889,-16.631610043479462,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,62950,30607.843865262934,False,False,False,False,51071.34212427417,False,False,False,False
2025-07-17 00:00:00+00:00,8.655,9.0,8.2251,8.8,6505,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.851252096762584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.74114760124175,-16.631610043479462,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,56445,31621.06567446831,False,False,False,False,49323.64243312616,False,False,False,False
2025-07-18 00:00:00+00:00,9.25,9.25,8.5042,8.9157,8587,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.88269125904251,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.97728663814746,-14.189737653688972,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,65032,32931.298393116616,False,False,False,False,47726.127043591805,False,False,False,False
2025-07-21 00:00:00+00:00,8.8052,9.0,8.8,8.8,1695,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.882124026070327,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.59353736691826,-13.927491708363178,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,63337,34123.67884828852,False,False,False,False,45920.9848065882,False,False,False,False
2025-07-22 00:00:00+00:00,8.4001,9.1139,8.0,8.97,15900,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.779716859198588,,0.0,0.0,0.0,0.0,-1.0,8.8,8.55,25.0,42.449429494535096,-13.927491708363178,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,47437,34645.769873845835,False,False,False,False,44743.69128476122,False,False,False,False
2025-07-23 00:00:00+00:00,8.55,8.55,8.21,8.21,1694,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.770079435258738,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.050309935328514,-13.927491708363178,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,49131,35213.81811408718,False,False,False,False,43055.46809712353,False,False,False,False
