date,Close,High,Low,Open,Volume,aVWAP_OB_bull_869,aVWAP_OB_bull_850,aVWAP_OB_bull_826,aVWAP_OB_bull_511,aVWAP_OB_bull_487,aVWAP_OB_bull_471,aVWAP_OB_bull_456,aVWAP_OB_bull_348,aVWAP_OB_bull_333,aVWAP_OB_bull_319,aVWAP_OB_bull_309,aVWAP_OB_bull_298,aVWAP_OB_bull_254,aVWAP_OB_bear_774,aVWAP_OB_bear_446,aVWAP_OB_bear_73,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,170.4045,170.7035,166.1605,167.55,63869140,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,171.14417,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,63869140.0,False,False,False,False
2022-01-04 00:00:00+00:00,167.522,171.4,166.3495,170.438,70725160,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-70725160,-2773535.68627451,False,False,False,False,64138003.52941176,False,False,False,False
2022-01-05 00:00:00+00:00,164.357,167.12625,164.357,166.883,64302720,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-135027880,-7959980.561322568,False,False,False,False,64144462.9988466,False,False,False,False
2022-01-06 00:00:00+00:00,163.254,164.8,161.93721,163.4505,51957780,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-186985660,-14980595.441270703,False,False,False,False,63666553.86163693,False,False,False,False
2022-01-07 00:00:00+00:00,162.554,165.24325,162.031,163.839,46605900,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-233591560,-23553574.443573814,False,False,False,False,62997508.61216097,False,False,False,False
2022-01-10 00:00:00+00:00,161.486,161.6615,156.3045,160.5855,87798300,,,,,,,,,,,,,,,,,159.81733333333332,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-321389860,-35233428.77911994,False,False,False,False,63970088.666586034,False,False,False,False
2022-01-11 00:00:00+00:00,165.362,166.35,160.7015,161.5,62300100,,,,,,,,,,,,,,,,,161.61060749248492,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,12.659635588284115,-38.3953340440729,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-259089760,-44012108.434840724,False,False,False,False,63904598.914955206,False,False,False,False
2022-01-12 00:00:00+00:00,165.207,166.878,164.417,166.575,50029120,,,,,,,,,,,,,,,,,164.04186765204338,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,20.891370910293357,-31.55288975380243,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-309118880,-54408452.41778815,False,False,False,False,63360462.48691775,False,False,False,False
2022-01-13 00:00:00+00:00,161.214,166.221495,161.091,165.2505,52188300,,,,,,,,,,,,,,,,,163.38999846752316,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,22.423279651984657,-31.045529383068004,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-361307180,-66443696.63669842,False,False,False,False,62922338.46782294,False,False,False,False
2022-01-14 00:00:00+00:00,162.138,162.25,159.8005,160.15,45974860,,,,,,,,,,,,,,,,,162.86826307024097,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,25.302884800712825,-29.02102744781355,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-315332320,-76204034.80780828,False,False,False,False,62257731.469084784,False,False,False,False
2022-01-18 00:00:00+00:00,158.9175,159.734495,157.6645,159.105,66137320,,,,,,,,,,,,,,,,,161.83772803424822,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,24.914608424396263,-29.02102744781355,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-381469640,-88175235.01142365,False,False,False,False,62409872.19578734,False,False,False,False
2022-01-19 00:00:00+00:00,156.299,159.25,156.25,158.762,52417120,,,,,,,,,,,,,,,,,161.09907256275477,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,23.318299664282804,-29.02102744781355,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-433886760,-101732549.71685801,False,False,False,False,62017999.56065843,False,False,False,False
2022-01-20 00:00:00+00:00,151.6675,158.0,151.351,156.766,71973320,,,,,,,,,,,,,,,,,159.76703287920824,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,20.614659661427687,-23.880393821091303,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-505860080,-117580688.15933418,False,False,False,False,62408404.28376987,False,False,False,False
2022-01-21 00:00:00+00:00,142.643,150.9,142.0704,149.95,163971440,,,,,,,,,,,,,,,,,155.57555878846318,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,17.069759178582625,-27.057337036912948,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-669831520,-139237583.52563483,False,False,False,False,66391268.42950438,False,False,False,False
2022-01-24 00:00:00+00:00,144.544,144.945,135.352,139.0,156044740,,,,,,,,,,,,,,,,,148.9327600700996,"rgba(239, 83, 80, 1.0)",0.0,0.0,,141.61366666666666,,16.920197565377492,-27.102045518709847,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-513786780,-153925787.30894327,False,False,False,False,69907090.84403361,False,False,False,False
2022-01-25 00:00:00+00:00,139.986,143.6,138.145,142.2425,90824660,,,,,,,,,,,,,,,,,147.9222103641928,"rgba(239, 83, 80, 1.0)",0.0,0.0,,141.23227108854584,,15.918064621064715,-28.113901512960638,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-604611440,-171599734.47329843,False,False,False,False,70727387.67367935,False,False,False,False
2022-01-26 00:00:00+00:00,138.8725,145.18475,137.3185,144.75,95601700,,,,,,,,,,,,,,,,,147.10194801559604,"rgba(239, 83, 80, 1.0)",0.0,0.0,,141.01629413554895,,15.05548414989024,-29.077131114715712,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-700213140,-192329671.9449338,False,False,False,False,71702850.90216252,False,False,False,False
2022-01-27 00:00:00+00:00,139.6375,144.2435,139.35,140.8,77515800,,,,,,,,,,,,,,,,,146.63700972301285,"rgba(239, 83, 80, 1.0)",0.0,0.0,,141.02749844608246,,15.367866325361,-29.077131114715712,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-622697340,-209206835.39807364,False,False,False,False,71930809.69031301,False,False,False,False
2022-01-28 00:00:00+00:00,143.978,143.998,137.92925,140.8605,74391980,,,,,,,,,,,,,,,,,146.33977509407646,"rgba(239, 83, 80, 1.0)",0.0,0.0,,141.16908372061388,,20.081017545542405,-29.077131114715712,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-548305360,-222504816.75501195,False,False,False,False,72027326.17304583,False,False,False,False
2022-01-31 00:00:00+00:00,149.5735,150.3605,144.300505,144.75,78307440,,,,,,,,,,,,,,,,,146.61872645146093,"rgba(239, 83, 80, 1.0)",0.0,0.0,,142.11381159322215,,27.58786746632343,-28.694141567656203,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-469997920,-232210428.64697227,False,False,False,False,72273605.14665188,False,False,False,False
2022-02-01 00:00:00+00:00,151.1935,151.708,147.62774,150.0,59219840,,,,,,,,,,,,,,,,,146.91504532148159,"rgba(239, 83, 80, 1.0)",0.0,0.0,,142.86940793846605,,33.66105531885472,-23.320322191084852,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-410778080,-239213081.64120868,False,False,False,False,71761692.78795965,False,False,False,False
2022-02-02 00:00:00+00:00,150.6125,155.075,148.863585,155.050425,87329760,,,,,,,,,,,,,,,,,147.3832577855073,"rgba(239, 83, 80, 1.0)",0.0,0.0,,143.9194036250759,,37.38065615087266,-20.20243349476449,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-498107840,-249365817.26312208,False,False,False,False,72372205.22764751,False,False,False,False
