date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_660,Gap_Down_aVWAP_702,Gap_Down_aVWAP_636,Gap_Down_aVWAP_210,aVWAP_OB_bear_623,aVWAP_OB_bear_563,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-24 14:00:00+00:00,3.22,3.22,3.22,3.22,0.0,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-03-24 15:00:00+00:00,3.22,3.22,3.22,3.22,100.0,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.550387596899225,False,False,False,False
2025-03-24 16:00:00+00:00,3.22,3.22,3.22,3.22,0.0,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.5263505798930352,False,False,False,False
2025-03-24 17:00:00+00:00,3.22,3.22,3.22,3.22,0.0,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.5026862298171741,False,False,False,False
2025-03-24 18:00:00+00:00,3.22,3.22,3.22,3.22,0.0,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.479388768889776,False,False,False,False
2025-03-24 19:00:00+00:00,3.22,3.3,3.13,3.13,255.0,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-255.0,-3.953488372093023,False,False,False,False,5.409940881000011,False,False,False,False
2025-03-25 14:00:00+00:00,3.13,3.13,3.13,3.13,0.0,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-255.0,-7.8456823508202636,False,False,False,False,5.326065828581406,False,False,False,False
2025-03-25 15:00:00+00:00,3.13,3.13,3.13,3.13,0.0,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-255.0,-11.677532236854058,False,False,False,False,5.243491164572392,False,False,False,False
2025-03-25 16:00:00+00:00,3.13,3.13,3.13,3.13,0.0,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-255.0,-15.449973597522986,False,False,False,False,5.162196727912354,False,False,False,False
2025-03-25 17:00:00+00:00,3.13,3.13,3.13,3.13,0.0,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-255.0,-19.163927495235807,False,False,False,False,5.082162670115263,False,False,False,False
