date,Open,High,Low,Close,Volume,aVWAP_OB_bull_810,aVWAP_OB_bull_637,aVWAP_OB_bull_618,aVWAP_OB_bull_594,aVWAP_OB_bull_518,aVWAP_OB_bull_431,aVWAP_OB_bull_304,aVWAP_OB_bull_277,aVWAP_OB_bull_41,aVWAP_OB_bull_8,aVWAP_OB_bear_887,aVWAP_OB_bear_876,aVWAP_OB_bear_834,aVWAP_OB_bear_815,aVWAP_OB_bear_593,aVWAP_OB_bear_569,aVWAP_OB_bear_515,aVWAP_OB_bear_498,aVWAP_OB_bear_270,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,2.465,2.465,2.43,2.445,37643.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,2.6583333,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,37643.0,False,False,False,False
2024-12-30 16:00:00+00:00,2.445,2.46,2.44,2.455,35537.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,1.0,2.46,2.44,0.0,0,,,False,False,False,False,,,False,False,False,False,35537.0,550.9612403100775,False,False,False,False,37610.3488372093,False,False,False,False
2024-12-30 17:00:00+00:00,2.455,2.47,2.445,2.47,15958.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,51495.0,1340.7912985998437,False,False,False,False,37274.653506399845,False,False,False,False
2024-12-30 18:00:00+00:00,2.47,2.49,2.465,2.485,7464.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,58959.0,2234.0968598618615,False,False,False,False,36812.47283188202,False,False,False,False
2024-12-30 19:00:00+00:00,2.485,2.49,2.475,2.48,9866.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,95.52073732718902,45.968663594470115,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,49093.0,2960.591482189585,False,False,False,False,36394.6980592947,False,False,False,False
2024-12-30 20:00:00+00:00,2.475,2.49,2.46,2.46,45550.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,81.66146143639801,33.76407105312687,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3543.0,2969.6210716130017,False,False,False,False,36536.64072504207,False,False,False,False
2024-12-31 15:00:00+00:00,2.475,2.495,2.475,2.495,4986.0,,,,,,,,,,,,,,,,,,,,2.4883333333333337,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,78.96066098002714,32.30824360137049,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8529.0,3055.8129929833426,False,False,False,False,36047.48350449878,False,False,False,False
2024-12-31 16:00:00+00:00,2.495,2.495,2.475,2.475,7464.0,,,,,,,,,,,,,,,,,,,,2.483001606425703,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,71.88970045743362,26.607258549135878,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1065.0,3024.9476752626706,False,False,False,False,35604.32872148329,False,False,False,False
2024-12-31 17:00:00+00:00,2.475,2.48,2.465,2.47,34035.0,,,,,,,,,,2.4716666666666667,,,,,,,,,,2.4742626417921594,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,66.07837543087152,22.065148002591584,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32970.0,2466.886470995032,False,False,False,False,35579.99804363083,False,False,False,False
2024-12-31 18:00:00+00:00,2.475,2.49,2.47,2.475,10718.0,,,,,,,,,,2.4732632821635794,,,,,,,,,,2.475068905673216,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,63.1191156814959,19.97464059249613,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22252.0,2083.647921057124,False,False,False,False,35194.54070962105,False,False,False,False
2024-12-31 19:00:00+00:00,2.475,2.49,2.475,2.49,15835.0,,,,,,,,,,2.4763307365594946,,,,,,,,,,2.4773056931912554,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,63.55766055911204,19.97464059249613,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6417.0,1951.8549300329828,False,False,False,False,34894.39279164243,False,False,False,False
2024-12-31 20:00:00+00:00,2.485,2.495,2.485,2.485,62226.0,,,,,,,,,,2.4824120757134094,,,,,,,,,,2.4844306368968088,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,62.56978797236344,19.770895127135972,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68643.0,857.3610551487504,False,False,False,False,35318.13863983402,False,False,False,False
2025-01-01 15:00:00+00:00,2.485,2.485,2.485,2.485,0.0,,,,,,,,,,2.4824120757134094,,,,,,,,,,2.4844306368968088,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,61.91120624786437,18.902893532295195,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68643.0,-220.16392245045495,False,False,False,False,34770.57059890636,False,False,False,False
2025-01-01 16:00:00+00:00,2.485,2.485,2.485,2.485,0.0,,,,,,,,,,2.4824120757134094,,,,,,,,,,2.4844306368968088,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,61.47215176486499,18.094048289199833,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68643.0,-1280.9830864434712,False,False,False,False,34231.49198496983,False,False,False,False
2025-01-01 17:00:00+00:00,2.485,2.485,2.485,2.485,0.0,,,,,,,,,,2.4824120757134094,,,,,,,,,,2.4844306368968088,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,61.17944877619874,17.329073651965388,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68643.0,-2325.35544169241,False,False,False,False,33700.7711790013,False,False,False,False
2025-01-01 18:00:00+00:00,2.485,2.485,2.485,2.485,0.0,,,,,,,,,,2.4824120757134094,,,,,,,,,,2.4844306368968088,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,60.98431345042124,16.605213008651333,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68643.0,-3353.535977480124,False,False,False,False,33178.27860258267,False,False,False,False
2025-01-01 19:00:00+00:00,2.485,2.485,2.485,2.485,0.0,,,,,,,,,,2.4824120757134094,,,,,,,,,,2.4844306368968088,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,60.85422323323624,15.924911627632227,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68643.0,-4365.775729767254,False,False,False,False,32663.88668626356,False,False,False,False
2025-01-01 20:00:00+00:00,2.485,2.485,2.485,2.485,0.0,,,,,,,,,,2.4824120757134094,,,,,,,,,,2.4844306368968088,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,60.76749642177957,15.291894816691553,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68643.0,-5362.321842484042,False,False,False,False,32157.46983841451,False,False,False,False
2025-01-02 15:00:00+00:00,2.595,2.635,2.585,2.63,26932.0,,,,,,,,,,2.5065579269785725,,,,,,,,,,2.5645545706407806,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,71.18729806306189,16.151521039487903,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-41711.0,-5925.867240274986,False,False,False,False,32076.45480216002,False,False,False,False
