date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_200,Gap_Up_aVWAP_193,Gap_Up_aVWAP_176,Gap_Up_aVWAP_54,Gap_Down_aVWAP_161,Gap_Down_aVWAP_105,Gap_Down_aVWAP_35,Gap_Down_aVWAP_24,aVWAP_OB_bull_171,aVWAP_OB_bull_96,aVWAP_OB_bull_41,aVWAP_OB_bear_160,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,50.514913518,51.4691426035,49.6363646704,49.6363646704,525750,,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,525750.0,False,False,False,False
2022-01-07 00:00:00+00:00,47.0566556945,51.725797323,46.9875563469,50.8702815912,1194432,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1194432,-88476.44444444444,False,False,False,False,575282.0,False,False,False,False
2022-01-14 00:00:00+00:00,48.0569510116,49.1925823367,45.3587860113,46.3886953346,774405,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7596614236231085,-66.89915355905777,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-420027,-113035.74485596707,False,False,False,False,590031.8518518519,False,False,False,False
2022-01-21 00:00:00+00:00,41.9663370902,47.4087333225,41.8906568524,47.313310414,1302504,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.486016846514301,-65.84285171425155,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1722531,-232257.6156073769,False,False,False,False,642807.5665294925,False,False,False,False
2022-01-28 00:00:00+00:00,40.5810596937,43.5033698157,38.517950602,41.045012456,1929882,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.867460037133334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.662457256302082,-65.05893158883339,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3652413,-485602.4588957194,False,False,False,False,738146.4134532338,False,False,False,False
2022-02-04 00:00:00+00:00,42.6375878952,44.6809543161,40.7390010596,40.7390010596,1202397,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.565489790921056,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.253742760448517,-59.898608652710195,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2450016,-631114.573051592,False,False,False,False,772535.3457900314,False,False,False,False
2022-02-11 00:00:00+00:00,41.798524389,45.4640802552,41.4809964347,42.8613381635,553629,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.76811824134511,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.064028342191964,-56.46021078903054,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3003645,-806857.567640363,False,False,False,False,756320.0609166956,False,False,False,False
2022-02-18 00:00:00+00:00,42.2526058158,44.6842447613,41.3806378584,41.8478810658,509637,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.89012101852183,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.93007248875831,-52.93368872944678,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2494008,-931831.6737410768,False,False,False,False,738047.2415895329,False,False,False,False
2022-02-25 00:00:00+00:00,43.1476068891,43.1541877794,38.8733186752,41.6800683646,627492,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.86864317982131,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.589362249480732,-48.64284170632545,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1866516,-1001067.5497602564,False,False,False,False,729857.9644347527,False,False,False,False
2022-03-04 00:00:00+00:00,40.1796253888,43.3657963052,39.8045146448,42.5125509805,584754,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.78732833561099,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.348925346114992,-47.12515300070474,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2451270,-1108489.953481719,False,False,False,False,719109.522624771,False,False,False,False
