date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_702,Gap_Up_aVWAP_618,Gap_Up_aVWAP_570,Gap_Up_aVWAP_494,Gap_Up_aVWAP_38,Gap_Up_aVWAP_10,Gap_Down_aVWAP_654,Gap_Down_aVWAP_546,Gap_Down_aVWAP_133,aVWAP_OB_bull_784,aVWAP_OB_bull_598,aVWAP_OB_bull_167,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-04 15:00:00+00:00,22.49,22.49,22.49,22.49,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-04 16:00:00+00:00,22.49,22.49,22.49,22.49,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-04 17:00:00+00:00,22.49,22.49,22.49,22.49,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-04 18:00:00+00:00,22.49,22.49,22.42,22.42,13.0,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-13.0,-0.20155038759689922,False,False,False,False,0.20155038759689922,False,False,False,False
2025-02-04 19:00:00+00:00,22.42,22.42,22.4,22.4,200.0,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-213.0,-3.5007511567814436,False,False,False,False,3.2992007691845444,False,False,False,False
2025-02-04 20:00:00+00:00,22.4,22.4,22.4,22.4,36.0,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-213.0,-6.748801526443747,False,False,False,False,3.8061899045460246,False,False,False,False
2025-02-05 15:00:00+00:00,22.4,22.505,22.4,22.505,49.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.592389330535504,-31.466849602518046,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-164.0,-9.186804603553146,False,False,False,False,4.506869130832133,False,False,False,False
2025-02-05 16:00:00+00:00,22.505,22.51,22.505,22.51,48.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.72880152206108,-19.979621989977154,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-116.0,-10.842823136831392,False,False,False,False,5.1811812373308594,False,False,False,False
2025-02-05 17:00:00+00:00,22.51,22.51,22.51,22.51,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.153076316411465,-13.004915865130485,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-116.0,-12.473166964167339,False,False,False,False,5.100852846054412,False,False,False,False
2025-02-05 18:00:00+00:00,22.51,22.51,22.51,22.51,1.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.43592617931172,-8.631755249740948,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-116.0,-14.078234143017458,False,False,False,False,5.037273732162095,False,False,False,False
