date,Close,High,Low,Open,Volume,aVWAP_OB_bull_155,aVWAP_OB_bull_127,aVWAP_OB_bull_111,aVWAP_OB_bull_98,aVWAP_OB_bull_92,aVWAP_OB_bull_60,aVWAP_OB_bull_44,aVWAP_OB_bear_87,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,37.68,39.36,37.36,37.5525,179359658,,,,,,,,,37.195752904815045,"rgba(239, 83, 80, 1.0)",1.0,39.041664,,37.195752904815045,,65.38900136290583,-18.860835454497654,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,403773384,70100855.26147082,False,False,False,False,78700413.20418215,False,False,False,False
2022-03-18 00:00:00+00:00,36.5,37.33,36.03,37.28,92769628,,,,,,,,,36.95851586243904,"rgba(239, 83, 80, 1.0)",0.0,0.0,,36.95851586243904,,64.29760578203256,-18.8453863986836,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,311003756,87945514.57543595,False,False,False,False,79742577.26313162,False,False,False,False
2022-03-25 00:00:00+00:00,37.16,37.37,36.32,36.53,65438269,,,,,,,,,36.91812451613145,"rgba(38, 166, 154, 1.0)",0.0,0.0,,36.91812451613145,,64.78037893669485,-17.02372772312949,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,376442025,109315626.458737,False,False,False,False,78682998.87327,False,False,False,False
2022-04-01 00:00:00+00:00,36.54,37.06,35.99,36.73,55720555,,,,,,,,,36.855694656070284,"rgba(239, 83, 80, 1.0)",0.0,0.0,,36.855694656070284,,63.169904833942205,-17.02372772312949,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,320721470,124975318.57290463,False,False,False,False,76982077.10487963,False,False,False,False
2022-04-08 00:00:00+00:00,36.97,37.035,36.4,36.7199,56860603,,,,,,,,,36.8336489295863,"rgba(38, 166, 154, 1.0)",0.0,0.0,,36.8336489295863,,62.85480772185706,-15.960178110477699,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,377582073,143686930.01194873,False,False,False,False,75491597.54155523,False,False,False,False
2022-04-15 00:00:00+00:00,37.47,37.67,36.89,37.31,41256349,,,,,,,,,36.85540192429128,"rgba(239, 83, 80, 1.0)",0.0,0.0,,36.85540192429128,,63.51679155634855,-13.69348515099108,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,418838422,164068522.01106364,False,False,False,False,72955653.20514372,False,False,False,False
2022-04-22 00:00:00+00:00,36.72,37.9,36.61,37.88,59467460,,,,,,,,,36.93345657318802,"rgba(239, 83, 80, 1.0)",0.0,0.0,,36.93345657318802,,61.825038295941354,-13.69348515099108,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,359370962,178535369.4176515,False,False,False,False,71956527.78254047,False,False,False,False
2022-04-29 00:00:00+00:00,36.04,36.39,35.75,36.08,65397374,,,,,,,,,36.70581149601825,"rgba(239, 83, 80, 1.0)",0.0,0.0,,36.70581149601825,,58.94689086476017,-13.69348515099108,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,293973588,187086348.57189956,False,False,False,False,71470664.53938933,False,False,False,False
2022-05-06 00:00:00+00:00,35.74,36.18,35.24,35.38,68320680,,,,,,,,,36.54817181152253,"rgba(239, 83, 80, 1.0)",0.0,0.0,,36.54817181152253,,56.214341819450354,-13.69348515099108,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,225652908,189943130.75175884,False,False,False,False,71237332.35128641,False,False,False,False
2022-05-13 00:00:00+00:00,34.39,35.51,34.2308,35.51,60683859,,,,,,,,,35.93006982400998,"rgba(239, 83, 80, 1.0)",0.0,0.0,,35.93006982400998,,51.711888034671716,-13.69348515099108,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,164969049,188093198.7701471,False,False,False,False,70455593.58452445,False,False,False,False
2022-05-20 00:00:00+00:00,35.04,35.14,34.29,34.32,36093914,,,,,,,,,35.87445592080089,"rgba(239, 83, 80, 1.0)",0.0,0.0,,35.87445592080089,,49.94706246010846,-13.69348515099108,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,201062963,189053922.04643247,False,False,False,False,67910283.98567079,False,False,False,False
2022-05-27 00:00:00+00:00,35.23,35.53,34.98,35.26,31247769,,,,,,,,,35.87223029358448,"rgba(239, 83, 80, 1.0)",0.0,0.0,,35.87223029358448,,49.091386203248824,-13.69348515099108,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,232310732,192258130.19114116,False,False,False,False,65194542.13488036,False,False,False,False
2022-06-03 00:00:00+00:00,35.15,35.54,34.86,35.2,31657674,,,,,,,,,35.85598519918839,"rgba(239, 83, 80, 1.0)",0.0,0.0,,35.85598519918839,,48.324545045508835,-13.69348515099108,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,200653058,192879976.6955011,False,False,False,False,62710329.68044478,False,False,False,False
2022-06-10 00:00:00+00:00,35.56,35.64,34.73,35.22,35284964,,,,,,,,,35.73911905036136,"rgba(239, 83, 80, 1.0)",0.0,0.0,,35.62279429328329,,48.693897217383594,-13.69348515099108,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,235938022,196069461.53287137,False,False,False,False,60678821.11152294,False,False,False,False
2022-06-17 00:00:00+00:00,34.89,35.2,34.29,34.89,44419833,,,,,,,,,35.63119110792651,"rgba(239, 83, 80, 1.0)",0.0,0.0,,35.49860156697707,,47.612207034263356,-13.69348515099108,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,191518189,195732330.23414016,False,False,False,False,59474451.6217805,False,False,False,False
2022-06-24 00:00:00+00:00,34.66,35.11,34.6,34.85,31135976,,,,,,,,,35.58742364737708,"rgba(239, 83, 80, 1.0)",0.0,0.0,,35.45104171639606,,46.4067658766899,-13.69348515099108,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.23428866087246192,-0.23428866087246192,False,False,False,False,160382213,193113803.03161126,False,False,False,False,57375305.27942639,False,False,False,False
2022-07-01 00:00:00+00:00,34.3,34.78,34.02,34.75,38038418,,,,,,,,,35.50155714717934,"rgba(239, 83, 80, 1.0)",0.0,0.0,,35.35467739121429,,44.8819466898885,-13.69348515099108,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.9631169025687112,0.9485134426720587,False,False,False,False,-0.3126018969245062,-0.273445278898484,False,False,False,False,122343795,187871580.2144549,False,False,False,False,55942943.25872813,False,False,False,False
2022-07-08 00:00:00+00:00,33.09,34.1,32.9,34.06,34383990,,,,,,,,,35.3591142936913,"rgba(239, 83, 80, 1.0)",0.0,0.0,,35.191588708934276,,41.89604617408737,-13.69348515099108,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.9191199392656871,0.9668088446177151,False,False,False,False,-0.34282825441539394,-0.308136766656939,False,False,False,False,87959805,180470707.97634712,False,False,False,False,54345983.75808161,False,False,False,False
2022-07-15 00:00:00+00:00,32.4,33.15,32.24,32.99,32775629,,,,,,,,,35.19580362229011,"rgba(239, 83, 80, 1.0)",0.0,0.0,,35.005045911302496,,38.879035423027965,-13.69348515099108,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.8920888183634627,1.0005459250335749,False,False,False,False,-0.34282825441539394,-0.3254825105361665,False,False,False,False,55184176,171190224.12624735,False,False,False,False,52748179.701927416,False,False,False,False
2022-07-22 00:00:00+00:00,32.75,33.0366,32.2,32.62,29399474,,,,,,,,,34.67374071757966,"rgba(239, 83, 80, 1.0)",0.0,0.0,,34.02811082255752,,37.6377289216124,-13.69348515099108,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.8780925192642806,1.018056073818331,False,False,False,False,-0.34282825441539394,-0.33415538247578025,False,False,False,False,84583650,164774922.3391179,False,False,False,False,51018645.946229085,False,False,False,False
2022-07-29 00:00:00+00:00,33.45,33.565,32.505,32.7369,27358746,,,,,,,,,34.65470998781804,"rgba(239, 83, 80, 1.0)",0.0,0.0,,34.02832418431724,,38.44842484982462,-13.69348515099108,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.9080009823002689,1.0032987695589548,False,False,False,False,-0.2899632053750088,-0.31205929392539455,False,False,False,False,111942396,160861401.86955363,False,False,False,False,49266060.76502693,False,False,False,False
2022-08-05 00:00:00+00:00,33.68,34.1,33.3199,33.61,33506296,,,,,,,,,34.66297992338883,"rgba(239, 83, 80, 1.0)",0.0,0.0,,34.06787387860978,,39.55398465686259,-13.69348515099108,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.9336278063568553,0.9542373003986603,False,False,False,False,-0.2074416390963164,-0.2597504665108555,False,False,False,False,145448692,159719719.6569941,False,False,False,False,48098670.78243234,False,False,False,False
2022-08-12 00:00:00+00:00,34.21,34.23,33.81,33.83,17630286,,,,,,,,,34.591545773870266,"rgba(239, 83, 80, 1.0)",0.0,0.0,,33.91082962967097,,41.51386737636571,-13.69348515099108,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.9319338891758284,0.9832730760717187,False,False,False,False,-0.17051010135230082,-0.21513028393157815,False,False,False,False,163078978,159968553.60832787,False,False,False,False,45841753.39114106,False,False,False,False
2022-08-19 00:00:00+00:00,33.15,33.88,33.14,33.84,17572933,,,,,,,,,34.52052587889979,"rgba(239, 83, 80, 1.0)",0.0,0.0,,33.81099997047563,,41.16254180647987,-13.69348515099108,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.8710232570137715,1.0088443722154048,False,False,False,False,-0.23155184058976808,-0.22334106226067313,False,False,False,False,145506045,158897256.67437765,False,False,False,False,43747766.69550098,False,False,False,False
2022-08-26 00:00:00+00:00,32.98,33.42,32.88,32.96,16877386,,,,,,,,,34.46048920635102,"rgba(239, 83, 80, 1.0)",0.0,0.0,,33.732148141615056,,40.65620872335939,-13.69348515099108,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.8338800652259423,1.0664479739096233,False,False,False,False,-0.2756581585029386,-0.24949961038180588,False,False,False,False,128628659,156655138.32812744,False,False,False,False,41757368.125463866,False,False,False,False
2022-09-02 00:00:00+00:00,32.47,33.145,32.06,32.99,19304837,,,,,,,,,34.37132669249148,"rgba(239, 83, 80, 1.0)",0.0,0.0,,33.61215923307888,,39.54530800339282,-13.69348515099108,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.7895627797902617,1.0889116668413843,False,False,False,False,-0.34282825441539394,-0.2961639323985999,False,False,False,False,109323822,153149114.8964143,False,False,False,False,40094217.6717258,False,False,False,False
2022-09-09 00:00:00+00:00,32.58,32.66,32.22,32.45,16152258,,,,,,,,,34.30938032143592,"rgba(239, 83, 80, 1.0)",0.0,0.0,,33.53366681288618,,39.02553550717115,-13.69348515099108,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.7243334614542133,1.193007906298175,False,False,False,False,-0.34282825441539394,-0.3194960934069969,False,False,False,False,125476080,151099260.4596429,False,False,False,False,38320739.17752389,False,False,False,False
2022-09-16 00:00:00+00:00,31.75,32.9401,31.4504,32.82,20600945,,,,,,,,,34.21644558528904,"rgba(239, 83, 80, 1.0)",0.0,0.0,,33.41387821024907,,37.478042920828294,-13.69348515099108,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.7578758175373196,1.112745261195893,False,False,False,False,-0.34282825441539394,-0.3311621739111954,False,False,False,False,104875135,147675251.166336,False,False,False,False,37008161.831040636,False,False,False,False
2022-09-23 00:00:00+00:00,31.18,32.05,31.12,31.56,35638088,,,,,,,,,34.03518763053027,"rgba(239, 83, 80, 1.0)",0.0,0.0,,33.18063613510271,,35.65897234406706,-6.709817282460776,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.7307196976032381,1.1522019100503442,False,False,False,False,-0.34282825441539394,-0.3369952141632947,False,False,False,False,69237047,141865013.82068148,False,False,False,False,36906674.88059318,False,False,False,False
2022-09-30 00:00:00+00:00,31.53,31.8001,30.785,31.22,61033607,,,,,,,,,33.49372955616049,"rgba(239, 83, 80, 1.0)",0.0,0.0,,32.33030897048198,,35.277204956993785,-7.459198530572905,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.7329624127235307,1.154873383359918,False,False,False,False,-0.34282825441539394,-0.3399117342893443,False,False,False,False,130270654,141006172.35248286,False,False,False,False,38693855.03758628,False,False,False,False
2022-10-07 00:00:00+00:00,32.19,32.835,31.64,31.67,34917527,,,,,,,,,33.48528201987074,"rgba(239, 83, 80, 1.0)",0.0,0.0,,32.38452014587826,,36.61981061570343,-7.459198530572905,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.7539980434453372,1.1027395858489524,False,False,False,False,-0.2297990171850858,-0.28485537573721503,False,False,False,False,165188181,142797432.25229895,False,False,False,False,38414127.03480211,False,False,False,False
2022-10-14 00:00:00+00:00,31.17,31.9615,31.13,31.78,24214603,,,,,,,,,33.41918608954809,"rgba(239, 83, 80, 1.0)",0.0,0.0,,32.31672543410632,,36.153896433387004,-7.459198530572905,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.7070702165458688,1.1533748538082695,False,False,False,False,-0.31168870568642393,-0.29827204071181945,False,False,False,False,140973578,142662331.93731385,False,False,False,False,37362310.43963158,False,False,False,False
2022-10-21 00:00:00+00:00,31.43,31.66,30.8346,31.58,47862198,,,,,,,,,33.29648095708092,"rgba(239, 83, 80, 1.0)",0.0,0.0,,32.194937104539015,,36.433111272511326,-7.459198530572905,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.7008219878660897,1.1782348501408477,False,False,False,False,-0.34282825441539394,-0.32055014756360667,False,False,False,False,188835776,146082587.0530684,False,False,False,False,38140079.88854776,False,False,False,False
2022-10-28 00:00:00+00:00,31.22,31.7499,31.09,31.28,25206547,,,,,,,,,33.24274593192857,"rgba(239, 83, 80, 1.0)",0.0,0.0,,32.14738875719407,,36.338439987176166,-7.741913958970649,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.738949699197861,1.1274899732620323,False,False,False,False,-0.31443496366850004,-0.3174925556160534,False,False,False,False,163629229,147382338.30839667,False,False,False,False,37182040.415322,False,False,False,False
2022-11-04 00:00:00+00:00,31.91,31.93,30.69,31.02,38302354,,,,,,,31.509999999999998,,32.73026436029025,"rgba(239, 83, 80, 1.0)",0.0,0.0,,31.77400800009671,,37.894164671879196,-7.741913958970649,False,False,False,True,False,,,,1.0,31.93,30.69,0.0,0,0.7467197557352699,1.109815976233702,False,False,False,False,-0.3312843801668609,-0.32438846789145714,False,False,False,False,201931583,151423023.1003673,False,False,False,False,37265026.606779635,False,False,False,False
2022-11-11 00:00:00+00:00,33.56,33.56,31.77,31.86,32169785,,,,,,,32.17343127270008,,32.84363364501457,"rgba(239, 83, 80, 1.0)",0.0,0.0,,32.01781654022461,,42.09165814964135,-7.741913958970649,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.8442170266919012,1.0241263133851075,False,False,False,False,-0.09683043863447102,-0.2106094532629641,False,False,False,False,234101368,157547344.94478452,False,False,False,False,36887601.30257373,False,False,False,False
2022-11-18 00:00:00+00:00,33.19,33.8847,33.16,33.47,20046753,,,,,,,32.447634744207505,,32.90663714106787,"rgba(239, 83, 80, 1.0)",0.0,0.0,,32.144985297927846,,44.44867138855481,-11.109074960320605,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.897976754197159,0.9957690178955786,False,False,False,False,0.04469174755375127,-0.08295885285460641,False,False,False,False,214054615,161733068.65257826,False,False,False,False,35640131.05793864,False,False,False,False
2022-11-25 00:00:00+00:00,33.28,33.315,32.88,33.12,11430615,,,,,,,32.52731852289748,,32.927321669702664,"rgba(239, 83, 80, 1.0)",0.0,0.0,,32.18994096954857,,46.288323346729676,-9.273431773644688,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,0.8575371243795445,1.0352810330978524,False,False,False,False,-0.021066953670684688,-0.05201290326264555,False,False,False,False,225485230,166455450.97460952,False,False,False,False,33846833.57216541,False,False,False,False
2022-12-02 00:00:00+00:00,34.12,34.24,33.01,33.22,23273963,,,,,,,32.76199978495538,,32.99647795838218,"rgba(38, 166, 154, 1.0)",0.0,0.0,,32.32112330481158,,48.99293909902103,-6.632891487229806,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,0.8707630958854452,0.9976436469095525,False,False,False,False,0.06863512905688442,0.008311112897119433,False,False,False,False,248759193,172552024.45797178,False,False,False,False,33063657.974227227,False,False,False,False
2022-12-09 00:00:00+00:00,34.05,34.27,33.5,33.97,17144671,,,,,,,32.90386035841661,,33.04416455301572,"rgba(38, 166, 154, 1.0)",0.0,0.0,,32.409105934526075,,50.7850937831937,-4.899899437999331,False,False,False,False,True,0.0,34.2594,,0.0,0.0,0.0,0.0,0,0.8951451198023215,1.0004658416543457,False,False,False,False,0.153746275550475,0.08102869422379722,False,False,False,False,231614522,176927024.2758998,False,False,False,False,31884473.7539141,False,False,False,False
2022-12-16 00:00:00+00:00,34.0,34.62,33.665,33.94,25033766,,,,,,,33.08198683018209,,33.11110366030027,"rgba(38, 166, 154, 1.0)",0.0,0.0,,32.52917225338706,,51.959924947196974,-3.7457852265739646,False,False,False,False,True,0.0,34.2432,,0.0,0.0,0.0,0.0,0,0.9333853066081286,0.9828283035512797,False,False,False,False,0.2023719356391798,0.1417003149314885,False,False,False,False,206580756,179123596.9962035,False,False,False,False,31377013.92029083,False,False,False,False
2022-12-23 00:00:00+00:00,34.11,34.5999,33.84,33.98,18520588,,,,,,,33.19169365977886,,33.156962114299,"rgba(38, 166, 154, 1.0)",0.0,0.0,,32.60970885321897,,52.99848225112431,-2.6907337205574464,False,False,False,False,True,0.0,34.242399999999996,,0.0,0.0,0.0,0.0,0,0.9285783911556617,0.9801635975208561,False,False,False,False,0.301087519522301,0.22139391722689475,False,False,False,False,225101344,182529356.03352177,False,False,False,False,30424686.07434336,False,False,False,False
2022-12-30 00:00:00+00:00,34.59,34.78,34.085,34.24,15283792,,,,,,,33.28993425350455,,33.199566213950796,"rgba(38, 166, 154, 1.0)",0.0,0.0,,32.68189160342368,,54.59619272867255,-1.0788756617180653,False,False,True,False,True,1.5975879538091284,34.2434,,0.0,0.0,0.0,0.0,0,0.961985470182926,0.9593385023863436,False,False,False,False,0.34282823116229877,0.28211107419459674,False,False,False,False,240385136,186814969.364372,False,False,False,False,29303138.36513274,False,False,False,False
2023-01-06 00:00:00+00:00,35.43,35.48,34.6278,34.935,26386001,,,,,,,33.508974746401336,,33.296471142447025,"rgba(38, 166, 154, 1.0)",0.0,0.0,,32.838091502313375,,57.06589918316675,1.3552734065718681,False,False,True,False,True,5.039156289328314,34.2552,,0.0,0.0,0.0,0.0,0,1.0370741566305146,0.9078323574422786,False,False,False,False,0.3428282349581987,0.31246965457639775,False,False,False,False,266771137,192737648.4484926,False,False,False,False,29087054.11586365,False,False,False,False
2023-01-13 00:00:00+00:00,36.45,36.4657,35.4221,35.59,21966888,,,,,,,33.73815303291633,,33.401195823633145,"rgba(38, 166, 154, 1.0)",0.0,0.0,,33.00003928015967,,60.16871669260141,4.3504104874059735,False,False,True,False,True,8.880393574924483,34.3036,,0.0,0.0,0.0,0.0,0,1.0970140612076098,0.8282878411910671,False,False,False,False,0.3428282386453135,0.32764894661085564,False,False,False,False,288738025,199848787.45230794,False,False,False,False,28559634.403577454,False,False,False,False
2023-01-20 00:00:00+00:00,36.55,36.71,36.0748,36.34,19735910,,,,,,,33.93652565527752,,33.49704952623158,"rgba(38, 166, 154, 1.0)",0.0,0.0,,33.14517855452505,,62.50609321523322,6.568429937765238,False,False,True,False,True,9.241588106182203,34.3468,,0.0,0.0,0.0,0.0,0,1.1267171561308837,0.8119281359211965,False,False,False,False,0.34282824001999634,0.335238593315426,False,False,False,False,308473935,207895094.67806292,False,False,False,False,27906025.18849764,False,False,False,False
2023-01-27 00:00:00+00:00,36.55,36.955,36.255,36.38,20151211,,,,,,,34.121028104449486,,33.591417107269365,"rgba(38, 166, 154, 1.0)",0.0,0.0,,33.28571747590073,,64.17564787425594,8.148074056624424,False,False,True,False,True,9.241588106182203,34.3696,,0.0,0.0,0.0,0.0,0,1.123364636345931,0.8210605200985664,False,False,False,False,0.3428282405912231,0.33903341695332456,False,False,False,False,308473935,215345379.14635456,False,False,False,False,27331594.507868186,False,False,False,False
2023-02-03 00:00:00+00:00,35.37,37.07,35.3007,36.55,44884615,,,,,,,34.36168010625353,,33.86501737721983,"rgba(38, 166, 154, 1.0)",0.0,0.0,,34.18706040970588,,62.4036950017892,8.148074056624424,False,False,True,False,True,3.9430659856410166,34.3558,,0.0,0.0,0.0,0.0,0,1.0465096432838372,0.8453214021570398,False,False,False,False,0.28584326606100585,0.3124383415071652,False,False,False,False,263589320,218919004.39477274,False,False,False,False,28631818.248026095,False,False,False,False
2023-02-10 00:00:00+00:00,35.35,35.8,35.215,35.51,24180859,,,,,,,34.43542221552608,,33.89893822120014,"rgba(38, 166, 154, 1.0)",0.0,0.0,,34.208762127673,,61.09247761092418,8.148074056624424,False,False,True,False,True,3.857284820957478,34.343599999999995,,0.0,0.0,0.0,0.0,0,1.0283531092246014,0.907628191601604,False,False,False,False,0.1973238279704566,0.2548810847388109,False,False,False,False,239408461,220436741.9210859,False,False,False,False,28302117.562987126,False,False,False,False
