date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_53,Gap_Down_aVWAP_24,Gap_Down_aVWAP_17,aVWAP_OB_bull_171,aVWAP_OB_bull_136,aVWAP_OB_bull_92,aVWAP_OB_bear_59,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,43.8069446191,44.9126180233,43.6791211042,44.3273689299,66839008,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,66839008.0,False,False,False,False
2022-01-07 00:00:00+00:00,50.0063850935,50.3898556383,44.6606230938,44.6743184704,182785542,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,182785542,13539669.777777776,False,False,False,False,75427640.14814815,False,False,False,False
2022-01-14 00:00:00+00:00,53.0102376945,53.749788031,49.7416078126,50.6728934214,184470062,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,367255604,39740850.09053498,False,False,False,False,83504856.58161865,False,False,False,False
2022-01-21 00:00:00+00:00,49.0020574762,53.0558889499,48.5090239186,52.6952440327,140544820,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.62252123410477,41.13535210411466,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,226710784,53590474.82456942,False,False,False,False,87730039.0570543,False,False,False,False
2022-01-28 00:00:00+00:00,49.4768305316,50.6774585469,46.7286249605,48.1438138759,198843318,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.29931135481132,35.5425659176025,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,425554102,81143336.09682353,False,False,False,False,95960652.31208731,False,False,False,False
2022-02-04 00:00:00+00:00,51.6637598348,52.3149451621,48.4177214079,49.1390112422,158414346,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.2665654115566,33.21547805536157,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,583968448,118389640.682244,False,False,False,False,100586851.84452529,False,False,False,False
2022-02-11 00:00:00+00:00,53.4797414516,55.3048946927,51.2785516131,51.7371328294,177205302,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,53.354395919133346,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.06187331288521,32.58648526405301,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,761173750,166003278.4094852,False,False,False,False,106262292.59678268,False,False,False,False
2022-02-18 00:00:00+00:00,51.0217461319,54.4014896965,50.7832838994,53.6631739381,120052330,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,52.83520321315769,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.75722451917869,28.91856967171499,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,641121420,201197214.8235974,False,False,False,False,107283776.84887286,False,False,False,False
2022-02-25 00:00:00+00:00,49.6276592342,51.471155724,46.4772062778,50.966716386,117008163,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,51.806193113143294,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.07026104022884,24.926027347309585,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,524113257,225116921.65147907,False,False,False,False,108004101.74895634,False,False,False,False
2022-03-04 00:00:00+00:00,44.7483550922,48.976473907,44.184300196,48.2702588338,180179587,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,50.03712366279838,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.557472815892154,18.295514576891264,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,343933670,233918162.269888,False,False,False,False,113350433.98977439,False,False,False,False
2022-03-11 00:00:00+00:00,44.4548631137,45.8581216357,41.9785245454,44.5557509813,200796615,,,,,,,,"rgba(38, 166, 154, 0.5)",-1.0,39.685986,,46.31723496345099,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.99185727907975,13.635728881638926,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,143137055,227193635.80545187,False,False,False,False,119827928.87942073,False,False,False,False
2022-03-18 00:00:00+00:00,47.1604922902,47.8896364242,45.2115221207,45.5462864086,178118369,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,46.77848543314629,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.14749565640967,12.497571263863051,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,321255424,234161175.6717147,False,False,False,False,124145739.25872289,False,False,False,False
2022-03-25 00:00:00+00:00,48.2060574635,49.7102038531,46.4174990035,47.380611274,115964738,,,,,,,,"rgba(38, 166, 154, 0.5)",1.0,46.78585,,47.0971658935712,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55474821551552,12.378707208523466,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,437220162,249202582.0664025,False,False,False,False,123539739.16548416,False,False,False,False
2022-04-01 00:00:00+00:00,44.6749820975,48.8847576637,43.8678791568,47.7199613742,137172642,,,,,,,,#000000,0.0,0.0,,46.94340052851738,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.67155955774952,9.909385538278514,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,300047520,252968873.76518747,False,False,False,False,124549583.81989275,False,False,False,False
2022-04-08 00:00:00+00:00,44.6933253462,44.8492429598,42.7214261159,44.436519865,124420029,,,,,,,,#000000,0.0,0.0,,46.61289613309524,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.625935121476665,8.17940706973937,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,424467549,265672479.33813655,False,False,False,False,124539987.16656737,False,False,False,False
2022-04-15 00:00:00+00:00,42.5104787563,46.032382498,41.2998243452,44.8859294571,139061345,,,,,,,,#000000,0.0,0.0,,46.22862424940642,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.84575501785833,5.674911510392178,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,285406204,267134236.7204968,False,False,False,False,125615643.3023772,False,False,False,False
2022-04-22 00:00:00+00:00,42.501307132,45.3902770788,42.3238362013,42.3912476401,110177468,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,45.996072846593115,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.85457888470149,3.8813682310291,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,175228736,260326421.85231185,False,False,False,False,124472074.76146036,False,False,False,False
2022-04-29 00:00:00+00:00,40.0157969393,42.1866287013,39.9011516353,41.969352921,115592375,,,40.7011924253,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,45.56125538068915,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.06561256389451,1.2708175760407414,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,59636361,245460491.41880727,False,False,False,False,123814319.22357441,False,False,False,False
2022-05-06 00:00:00+00:00,41.0878012254,42.3087030211,39.080291258,40.2359159232,132783617,,,40.76770082106562,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,45.156428348423916,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.010227982069324,0.2815425043617097,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,192419978,241531564.49889562,False,False,False,False,124478711.65145779,False,False,False,False
2022-05-13 00:00:00+00:00,39.3262366835,41.2378570112,37.7399063107,40.5528758671,129125266,,,40.311733096737065,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,44.71568704810552,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.32449340200727,-1.3906276615583693,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,63294712,228328834.68416262,False,False,False,False,124822900.86246091,False,False,False,False
2022-05-20 00:00:00+00:00,38.4316201361,40.4145331021,37.5692835672,39.1048882594,128151589,,,39.9299067457352,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,44.29652149996694,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.67539525776477,-3.068606729841946,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-64856877,206611374.55940983,False,False,False,False,125069470.35413048,False,False,False,False
2022-05-27 00:00:00+00:00,42.32366326,42.4712288761,39.3262366835,39.4092423426,117304104,,,40.201777860852694,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,44.123236799123816,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.62763449219406,-3.068606729841946,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,52447227,195191808.07352763,False,False,False,False,124494258.0316023,False,False,False,False
2022-06-03 00:00:00+00:00,41.3368182025,42.6741315982,40.9448470348,41.8164064548,88351053,,,40.38190049280855,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,43.22961978955499,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.456521553305464,-3.068606729841946,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-35903826,178073612.95697004,False,False,False,False,121816983.58481695,False,False,False,False
