date,Close,High,Low,Open,Volume,Gap_Down_aVWAP_63,Gap_Down_aVWAP_49,Gap_Down_aVWAP_35,Gap_Down_aVWAP_24,aVWAP_OB_bull_170,aVWAP_OB_bull_120,aVWAP_OB_bull_93,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,106.0723145387,106.6796937921,99.9985220043,100.6855575533,409631,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,409631.0,False,False,False,False
2022-01-07 00:00:00+00:00,109.9854300567,110.7233460645,105.2857086203,107.1377174914,454778,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,454778,33687.259259259255,False,False,False,False,412975.22222222225,False,False,False,False
2022-01-14 00:00:00+00:00,109.8161604287,115.2825737097,104.9770404751,110.0252582045,571794,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.73445991219302,44.30506960486858,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-117016,22524.054869684493,False,False,False,False,424739.57613168727,False,False,False,False
2022-01-21 00:00:00+00:00,102.0098434665,111.2499737483,97.3310318077,110.0551293153,832129,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.08810498940123,34.5226961080139,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-949145,-49451.430676218064,False,False,False,False,454916.570492303,False,False,False,False
2022-01-28 00:00:00+00:00,99.0924316426,107.3069871195,95.5875546392,100.8249560705,907245,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,100.66232446709999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.20879760042072,20.1964797267825,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-1856390,-183298.7321076093,False,False,False,False,488422.38008546573,False,False,False,False
2022-02-04 00:00:00+00:00,105.1562671401,105.7536893566,97.1949191127,97.4694346212,417534,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,101.30505611782735,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.95535215259294,17.2555473464663,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-1438856,-276302.9741737123,False,False,False,False,483171.3889680238,False,False,False,False
2022-02-11 00:00:00+00:00,105.4848493591,108.9498982148,103.88674493,104.7978138102,451366,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,102.52540034769551,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.19010178449102,15.51672387527924,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-987490,-328983.4946052892,False,False,False,False,480815.4342296517,False,False,False,False
2022-02-18 00:00:00+00:00,101.3526790284,106.8937700864,100.0682212629,106.0723145387,387658,,,,,,,,#000000,0.0,0.0,,102.56950071871165,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.40758876204967,11.635884156534523,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-1375148,-406477.1616715641,False,False,False,False,473914.8835459738,False,False,False,False
2022-02-25 00:00:00+00:00,101.4721634717,102.7068360524,93.5065339184,101.083839031,308909,,,,,,,,#000000,0.0,0.0,,102.15212022820026,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.09772077026635,9.037551078155758,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-1066239,-455348.4089551519,False,False,False,False,461692.2255055313,False,False,False,False
2022-03-04 00:00:00+00:00,94.9204331641,102.4180819811,93.2209660989,99.1521738643,430434,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,101.3664716702689,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.71738989523067,4.325291117363186,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1496673,-532483.5638473629,False,False,False,False,459376.8013940105,False,False,False,False
