date,Open,High,Low,Close,Volume,aVWAP_OB_bull_438,aVWAP_OB_bull_420,aVWAP_OB_bull_407,aVWAP_OB_bull_316,aVWAP_OB_bull_278,aVWAP_OB_bear_358,aVWAP_OB_bear_347,aVWAP_OB_bear_332,aVWAP_OB_bear_320,aVWAP_OB_bear_301,aVWAP_OB_bear_284,aVWAP_OB_bear_257,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-08 17:00:00+00:00,16.51,16.545,16.4,16.5,1968.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1968.0,False,False,False,False
2023-11-09 17:00:00+00:00,16.07,16.2,16.01,16.035,5418.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5418.0,-84.0,False,False,False,False,2021.4883720930231,False,False,False,False
2023-11-10 17:00:00+00:00,15.79,16.09,15.79,16.03,8061.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13479.0,-291.6744186046512,False,False,False,False,2115.1242112853793,False,False,False,False
2023-11-13 17:00:00+00:00,16.08,16.21,15.855,15.855,19041.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32520.0,-791.3383811069046,False,False,False,False,2377.5408901801798,False,False,False,False
2023-11-14 17:00:00+00:00,16.28,16.31,16.18,16.24,6274.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,14.732490846817017,-36.74075823786468,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26246.0,-1185.9842976788905,False,False,False,False,2437.9511089370762,False,False,False,False
2023-11-15 17:00:00+00:00,16.25,16.25,16.005,16.005,4178.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,21.123926408805517,-31.872415682884057,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30424.0,-1639.2868667071248,False,False,False,False,2464.928611124098,False,False,False,False
2023-11-16 17:00:00+00:00,15.74,15.99,15.685,15.69,3942.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,22.447796141934738,-31.535858763885212,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34366.0,-2146.677767998487,False,False,False,False,2487.828942734577,False,False,False,False
2023-11-17 17:00:00+00:00,15.555,15.82,15.555,15.665,14178.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,23.140684857124057,-31.38479292502547,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-48544.0,-2866.016097176805,False,False,False,False,2669.0719048627234,False,False,False,False
2023-11-20 17:00:00+00:00,15.855,15.915,15.7,15.74,8698.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,25.391122701582,-29.525146394578268,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-39846.0,-3439.349180941506,False,False,False,False,2762.5436582757043,False,False,False,False
2023-11-21 17:00:00+00:00,15.4,15.485,15.26,15.285,11209.0,,,,,,,,,,,,,15.343333333333334,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,23.63627413185516,-29.525146394578268,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-51055.0,-4177.576325423032,False,False,False,False,2893.4964697753057,False,False,False,False
2023-11-22 17:00:00+00:00,15.455,15.505,15.28,15.335,5383.0,,,,,,,,,,,,,15.353066337190613,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,23.499928859877013,-29.525146394578268,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45672.0,-4820.900723478489,False,False,False,False,2932.0934237322776,False,False,False,False
2023-11-23 17:00:00+00:00,15.335,15.335,15.335,15.335,0.0,,,,,,,,,,,,,15.353066337190613,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,23.409032011891583,-29.525146394578268,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45672.0,-5454.251099858668,False,False,False,False,2886.6346109612346,False,False,False,False
2023-11-24 17:00:00+00:00,15.33,15.445,15.33,15.435,964.0,,,,,,,,,,,,,15.35582649806334,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,25.638072487810728,-29.121831205075917,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-44708.0,-6062.836354124424,False,False,False,False,2856.8263224191996,False,False,False,False
2023-11-27 17:00:00+00:00,15.35,15.4,15.24,15.255,2168.0,,,,,,,,,,,,,15.349507030352195,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,25.58530606232405,-28.91552985592582,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-46876.0,-6695.598581192263,False,False,False,False,2846.1468445522355,False,False,False,False
