date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_888,Gap_Up_aVWAP_882,Gap_Up_aVWAP_834,Gap_Up_aVWAP_828,Gap_Up_aVWAP_810,Gap_Up_aVWAP_750,Gap_Up_aVWAP_714,Gap_Up_aVWAP_672,Gap_Up_aVWAP_660,Gap_Up_aVWAP_588,Gap_Down_aVWAP_852,Gap_Down_aVWAP_840,Gap_Down_aVWAP_780,Gap_Down_aVWAP_744,Gap_Down_aVWAP_738,Gap_Down_aVWAP_732,Gap_Down_aVWAP_690,Gap_Down_aVWAP_654,Gap_Down_aVWAP_636,Gap_Down_aVWAP_546,aVWAP_OB_bull_881,aVWAP_OB_bull_798,aVWAP_OB_bull_474,aVWAP_OB_bull_415,aVWAP_OB_bear_759,aVWAP_OB_bear_246,aVWAP_OB_bear_84,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-27 15:00:00+00:00,14.61,14.7,14.51,14.59,1501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1501.0,False,False,False,False
2025-01-27 16:00:00+00:00,14.59,14.61,14.38,14.41,1564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1564.0,-24.248062015503876,False,False,False,False,1501.9767441860465,False,False,False,False
2025-01-27 17:00:00+00:00,14.41,14.505,14.35,14.385,1436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3000.0,-70.38375097650382,False,False,False,False,1500.953848927348,False,False,False,False
2025-01-27 18:00:00+00:00,14.385,14.535,14.36,14.48,534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,12.205567451820176,-39.01498929336184,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2466.0,-107.52508817066655,False,False,False,False,1485.9623163858387,False,False,False,False
2025-01-27 19:00:00+00:00,14.48,14.525,14.38,14.39,1068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,16.91640576880431,-35.50756885518533,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3534.0,-160.64873021453218,False,False,False,False,1479.48228047288,False,False,False,False
2025-01-27 20:00:00+00:00,14.39,14.515,14.375,14.51,4983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,27.33233897661063,-26.80645742563694,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1449.0,-135.6929359476402,False,False,False,False,1533.8003846515949,False,False,False,False
2025-01-28 15:00:00+00:00,14.34,14.475,14.295,14.35,1008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,29.33631802899117,-25.93481036048962,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,441.0,-126.75196019651399,False,False,False,False,1525.6484407035082,False,False,False,False
2025-01-28 16:00:00+00:00,14.355,14.44,14.275,14.44,1397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,34.29347550444937,-21.987215968827275,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1838.0,-96.29068949579283,False,False,False,False,1523.6538912352369,False,False,False,False
2025-01-28 17:00:00+00:00,14.44,14.57,14.42,14.55,1818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,41.00289459235421,-16.3436315044112,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,3656.0,-38.11564004624566,False,False,False,False,1528.2173967974811,False,False,False,False
2025-01-28 18:00:00+00:00,14.55,14.82,14.55,14.82,1910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,50.57726857886898,-8.114968031710092,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5566.0,48.769873752920944,False,False,False,False,1534.136506924652,False,False,False,False
