date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_64,aVWAP_OB_bull_51,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-07-26 00:00:00+00:00,1.002,1.3,0.9,1.2,808905,,,#000000,1.0,2.7008,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,808905.0,False,False,False,False
2024-08-02 00:00:00+00:00,1.024,1.05,0.93846,1.028,237010,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,237010,17556.296296296296,False,False,False,False,766542.4074074074,False,False,False,False
2024-08-09 00:00:00+00:00,1.14,1.254,0.87,0.964,405590,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,642600,63855.829903978054,False,False,False,False,739805.1920438957,False,False,False,False
2024-08-16 00:00:00+00:00,1.066,1.18,0.892,1.18,216440,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.50367844061857,40.07769602589724,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,426160,90693.17583701671,False,False,False,False,701037.4000406442,False,False,False,False
2024-08-23 00:00:00+00:00,1.237,1.284,1.11,1.11,348655,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.00591351862793,38.14704081203698,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,774815,141368.8665157562,False,False,False,False,674935.0000376336,False,False,False,False
2024-08-30 00:00:00+00:00,1.22,1.348,1.17,1.234,700235,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.10760990830283,35.82360143672932,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,74580,136421.54307014463,False,False,False,False,676809.07410892,False,False,False,False
2024-09-06 00:00:00+00:00,1.2,1.24,1.104,1.206,330650,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.77745737367653,33.088884681143966,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-256070,107348.0954353191,False,False,False,False,651167.6612119629,False,False,False,False
2024-09-13 00:00:00+00:00,1.256,1.292,1.158,1.18,512485,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.55455984878952,32.35262883129826,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,256415,118390.08836603622,False,False,False,False,640894.8714925582,False,False,False,False
2024-09-20 00:00:00+00:00,1.18,1.39998,1.16,1.308,1095545,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.83537024468662,28.220385113271533,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-839130,47462.6744129965,False,False,False,False,674572.6587894057,False,False,False,False
2024-09-27 00:00:00+00:00,1.078,1.25,0.982,1.25,1761910,,,"rgba(38, 166, 154, 0.5)",-1.0,1.736404,,1.1033333333333335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.82771508856827,21.992450685208837,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-2601040,-148722.70887685506,False,False,False,False,755116.165545746,False,False,False,False
2024-10-04 00:00:00+00:00,1.404,1.406,1.062,1.1,1678520,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.1947296839833006,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.6261581816293,21.992450685208837,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-922520,-206041.02673782874,False,False,False,False,823516.4495793944,False,False,False,False
2024-10-11 00:00:00+00:00,1.44,1.54,1.20202,1.54,1902545,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.2656889205545598,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.58372527916369,21.992450685208837,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,980025,-118184.28401650809,False,False,False,False,903444.4903512911,False,False,False,False
2024-10-18 00:00:00+00:00,1.468,1.508,1.31,1.498,1469555,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.300845428003008,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.56412549823719,21.992450685208837,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2449580,72020.4777624925,False,False,False,False,945378.6021771214,False,False,False,False
2024-10-25 00:00:00+00:00,2.136,2.53,1.456,1.498,4035345,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.808360598287683,,0.0,0.0,0.0,0.0,1.0,1.612,1.508,15.0,75.01316055795155,19.17709784626676,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,6484925,547050.4423726782,False,False,False,False,1174265.0020158533,False,False,False,False
2024-11-01 00:00:00+00:00,1.895,2.26,1.612,2.26,2144975,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.816409286870459,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.29740293320266,19.17709784626676,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,4339950,828005.9651598872,False,False,False,False,1246169.4463109754,False,False,False,False
2024-11-08 00:00:00+00:00,1.496,1.90998,1.4,1.902,1551420,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.7748529546274028,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.24622781735846,19.17709784626676,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2788530,973229.9677406363,False,False,False,False,1268780.5984360883,False,False,False,False
2024-11-15 00:00:00+00:00,1.58,1.698,1.43202,1.434,815075,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.7565841017297976,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.22207310728922,23.010185350592167,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3603605,1168072.5627228115,False,False,False,False,1235172.7763297113,False,False,False,False
2024-11-22 00:00:00+00:00,1.632,1.68748,1.468,1.6,654935,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.7456097645577837,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.4197767471083,21.464444624874574,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4258540,1396996.0765951958,False,False,False,False,1192192.2003052882,False,False,False,False
2024-11-29 00:00:00+00:00,1.93,1.988,1.65,1.65,580270,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.7493508703384895,,0.0,0.0,0.0,0.0,1.0,1.77,1.68748,51.0,64.92873885006138,21.464444624874574,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4838810,1651945.2561066628,False,False,False,False,1146864.6299123038,False,False,False,False
2024-12-06 00:00:00+00:00,1.89798,2.05,1.77,1.946,946285,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.7585002345671228,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.95681406571929,21.464444624874574,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3892525,1817914.1260246877,False,False,False,False,1132006.8795484295,False,False,False,False
2024-12-13 00:00:00+00:00,2.23798,2.39,2.0,2.0,1911205,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.8118117521334187,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.65457493016935,21.464444624874574,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,5803730,2113159.746319155,False,False,False,False,1189725.2588411383,False,False,False,False
2024-12-20 00:00:00+00:00,2.52,2.533,2.05,2.22,1232810,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.8514876963906137,,0.0,0.0,0.0,0.0,1.0,2.5,2.39,25.0,68.94683938704637,21.464444624874574,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,7036540,2477854.5799251436,False,False,False,False,1192916.7211492022,False,False,False,False
2024-12-27 00:00:00+00:00,2.998,2.998,2.5,2.556,688460,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.8896416573617705,,0.0,0.0,0.0,0.0,1.0,2.75,2.533,25.0,71.96461575199872,14.833981468825542,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,7725000,2866532.018449207,False,False,False,False,1155549.5566196318,False,False,False,False
2025-01-03 00:00:00+00:00,3.398,3.718,2.75,2.9,1538590,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,2.001880893566299,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.97540743112538,17.757740969856528,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,9263590,3340388.165230747,False,False,False,False,1183922.9227959553,False,False,False,False
