date,Open,High,Low,Close,Volume,aVWAP_OB_bull_853,aVWAP_OB_bull_752,aVWAP_OB_bull_747,aVWAP_OB_bull_730,aVWAP_OB_bull_719,aVWAP_OB_bull_656,aVWAP_OB_bull_585,aVWAP_OB_bull_566,aVWAP_OB_bull_546,aVWAP_OB_bull_513,aVWAP_OB_bull_504,aVWAP_OB_bull_484,aVWAP_OB_bear_847,aVWAP_OB_bear_830,aVWAP_OB_bear_640,aVWAP_OB_bear_455,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,58.455,58.745,58.44,58.685,22668.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,58.8325,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,22668.0,False,False,False,False
2024-12-30 16:00:00+00:00,58.685,58.995,58.645,58.95,36518.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36518.0,566.1705426356589,False,False,False,False,22882.728682170542,False,False,False,False
2024-12-30 17:00:00+00:00,58.945,59.265,58.945,59.24,68050.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,104568.0,2178.60200709092,False,False,False,False,23582.996454539993,False,False,False,False
2024-12-30 18:00:00+00:00,59.235,59.325,59.15,59.27,46473.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,151041.0,4486.546162019743,False,False,False,False,23937.880230438597,False,False,False,False
2024-12-30 19:00:00+00:00,59.275,59.335,59.13,59.305,41229.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,192270.0,7397.91753935277,False,False,False,False,24205.959606710865,False,False,False,False
2024-12-30 20:00:00+00:00,59.305,59.395,59.16,59.18,108372.0,,,,,,,,,,,,,,,,,59.245000000000005,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,92.40946543478107,43.168518891302966,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,83898.0,8583.965329440325,False,False,False,False,25510.859457769613,False,False,False,False
2024-12-31 15:00:00+00:00,59.265,59.36,59.09,59.19,58298.0,,,,,,,,,,,,,,,,,59.23392360152797,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,87.5015486733715,39.20682587994749,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,142196.0,10655.469742937374,False,False,False,False,26019.187218114268,False,False,False,False
2024-12-31 16:00:00+00:00,59.19,59.195,58.88,58.915,38347.0,,,,,,,,,,,,,,,,,59.18954634656313,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,74.30613217991456,27.86832314760781,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,103849.0,12100.330677155398,False,False,False,False,26210.316098453583,False,False,False,False
2024-12-31 17:00:00+00:00,58.915,59.05,58.765,59.035,40113.0,,,,,,,,,,,,,,,,,59.05017352697208,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,68.2581696468497,23.471094036256773,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,143962.0,14144.69764340105,False,False,False,False,26425.861585299263,False,False,False,False
2024-12-31 18:00:00+00:00,59.035,59.085,58.865,58.995,56539.0,,,,,,,,,,,,,,,,,59.043628536637854,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,63.17692499945791,19.745926267924716,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,87423.0,15280.795354356072,False,False,False,False,26892.731948317876,False,False,False,False
