date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_445,Gap_Up_aVWAP_444,Gap_Up_aVWAP_441,Gap_Up_aVWAP_437,Gap_Up_aVWAP_431,Gap_Up_aVWAP_428,Gap_Up_aVWAP_427,Gap_Up_aVWAP_422,Gap_Up_aVWAP_413,Gap_Up_aVWAP_412,Gap_Down_aVWAP_438,Gap_Down_aVWAP_434,Gap_Down_aVWAP_433,Gap_Down_aVWAP_425,Gap_Down_aVWAP_421,Gap_Down_aVWAP_420,Gap_Down_aVWAP_417,Gap_Down_aVWAP_416,Gap_Down_aVWAP_402,Gap_Down_aVWAP_388,aVWAP_OB_bear_240,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-01 17:00:00+00:00,7.345,7.385,7.24,7.36,26943.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,26943.0,False,False,False,False
2023-12-04 17:00:00+00:00,7.5,7.555,7.395,7.475,19018.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,19018.0,294.85271317829455,False,False,False,False,26820.131782945737,False,False,False,False
2023-12-05 17:00:00+00:00,7.365,7.365,7.12,7.12,27914.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,74.11907654921018,-40.58323207776438,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-8896.0,152.35887266390242,False,False,False,False,26837.09098010937,False,False,False,False
2023-12-06 17:00:00+00:00,7.235,7.275,7.135,7.175,29559.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,59.95006441073318,-40.58323207776438,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,20663.0,470.3533087466326,False,False,False,False,26879.291119952635,False,False,False,False
2023-12-07 17:00:00+00:00,7.205,7.215,7.125,7.145,22283.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,49.78584716026623,-40.58323207776438,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1620.0,437.94473031645225,False,False,False,False,26808.03079251151,False,False,False,False
2023-12-08 17:00:00+00:00,7.18,7.33,7.145,7.295,25017.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,49.526395917387894,-40.58323207776438,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,23397.0,793.8990755828638,False,False,False,False,26780.262873247764,False,False,False,False
2023-12-11 17:00:00+00:00,7.185,7.185,7.11,7.165,14930.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,45.87832753969967,-40.58323207776438,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,8467.0,912.8618806125869,False,False,False,False,26596.537867460975,False,False,False,False
2023-12-12 17:00:00+00:00,7.14,7.205,7.12,7.16,35761.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,43.32898364330039,-40.58323207776438,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-27294.0,475.54619254107394,False,False,False,False,26738.622551686385,False,False,False,False
2023-12-13 17:00:00+00:00,7.075,7.525,7.025,7.5,63238.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.3500000000000005,,0.0,0.0,0.0,0.0,50.091423354962764,-40.58323207776438,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,35944.0,1025.4447011838479,False,False,False,False,27304.504372590472,False,False,False,False
2023-12-14 17:00:00+00:00,7.695,7.715,7.39,7.455,39829.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,7.467847225591122,,0.0,0.0,0.0,0.0,53.376910389109085,-36.48749242837475,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-3885.0,949.3137755840984,False,False,False,False,27498.682599372016,False,False,False,False
2023-12-15 17:00:00+00:00,7.32,7.335,7.175,7.29,16070.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,7.421381804895345,,0.0,0.0,0.0,0.0,51.72739650522486,-34.047809021200905,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-19955.0,625.2158875905466,False,False,False,False,27321.49372186237,False,False,False,False
