date,Open,High,Low,Close,Volume,aVWAP_OB_bull_833,aVWAP_OB_bull_822,aVWAP_OB_bull_719,aVWAP_OB_bull_654,aVWAP_OB_bull_635,aVWAP_OB_bull_600,aVWAP_OB_bull_587,aVWAP_OB_bull_551,aVWAP_OB_bull_443,aVWAP_OB_bull_1,aVWAP_OB_bear_887,aVWAP_OB_bear_870,aVWAP_OB_bear_786,aVWAP_OB_bear_729,aVWAP_OB_bear_701,aVWAP_OB_bear_515,aVWAP_OB_bear_509,aVWAP_OB_bear_416,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,1.695,1.7,1.675,1.685,7500.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,7500.0,False,False,False,False
2024-12-30 16:00:00+00:00,1.685,1.695,1.675,1.695,9730.0,,,,,,,,,,1.6883333333333335,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,1.0,1.695,1.675,0.0,0,,,False,False,False,False,,,False,False,False,False,9730.0,150.85271317829458,False,False,False,False,7534.573643410853,False,False,False,False
2024-12-30 17:00:00+00:00,1.695,1.705,1.695,1.705,405.0,,,,,,,,,,1.688866140437428,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10135.0,305.6456943693288,False,False,False,False,7424.0376179316145,False,False,False,False
2024-12-30 18:00:00+00:00,1.705,1.715,1.705,1.715,400.0,,,,,,,,,,1.689731846226863,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10535.0,464.24033476670354,False,False,False,False,7315.137809901667,False,False,False,False
2024-12-30 19:00:00+00:00,1.715,1.715,1.705,1.705,2993.0,,,,,,,,,,1.6938473289966491,,,,,,,,,1.7083333333333335,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,90.1419878296146,41.12778904665315,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7542.0,573.9730427548167,False,False,False,False,7248.12792137606,False,False,False,False
2024-12-30 20:00:00+00:00,1.705,1.705,1.68,1.685,6550.0,,,,,,,,,,1.6925922236610553,,,,,,,,,1.6957499388731707,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,74.19043022755828,27.362867935025577,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,992.0,580.4540808516413,False,False,False,False,7237.3042326725545,False,False,False,False
2024-12-31 15:00:00+00:00,1.705,1.715,1.695,1.705,1734.0,,,,,,,,,,1.6935786111620517,,,,,,,,,1.701086134019095,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,69.5216959012447,24.433556886919064,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2726.0,613.7183586678948,False,False,False,False,7151.981686429569,False,False,False,False
2024-12-31 16:00:00+00:00,1.705,1.705,1.685,1.695,1628.0,,,,,,,,,,1.693677332195677,,,,,,,,,1.69852793745966,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,63.42957566111716,19.867405129429827,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1098.0,621.2266011691677,False,False,False,False,7066.33855950818,False,False,False,False
2024-12-31 17:00:00+00:00,1.695,1.695,1.68,1.695,1088.0,,,,,,,,,,1.6935142150467495,,,,,,,,,1.6946786762384225,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,59.368162167698806,16.931239635509314,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1098.0,628.6184368099557,False,False,False,False,6973.651139980921,False,False,False,False
2024-12-31 18:00:00+00:00,1.695,1.695,1.69,1.69,522.0,,,,,,,,,,1.6934757152361946,,,,,,,,,1.694592278223153,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,55.19299182092014,13.591221944374723,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,576.0,627.802647091972,False,False,False,False,6873.625540911448,False,False,False,False
