date,Open,High,Low,Close,Volume,aVWAP_OB_bull_370,aVWAP_OB_bull_343,aVWAP_OB_bull_290,aVWAP_OB_bear_382,aVWAP_OB_bear_207,aVWAP_OB_bear_189,aVWAP_OB_bear_175,aVWAP_OB_bear_146,aVWAP_OB_bear_137,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,7.065,7.1,6.93,6.93,49006.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,49006.0,False,False,False,False
2023-11-10 17:00:00+00:00,7.085,7.125,7.045,7.065,107985.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,107985.0,1674.1860465116279,False,False,False,False,49920.40310077519,False,False,False,False
2023-11-13 17:00:00+00:00,7.035,7.035,6.94,6.96,114311.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,84.44444444444446,-4.4444444444444,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6326.0,1550.152154317649,False,False,False,False,50918.70692867015,False,False,False,False
2023-11-14 17:00:00+00:00,7.055,7.105,6.985,7.1,116600.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,80.479302832244,-4.4444444444444,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,110274.0,3235.793206188693,False,False,False,False,51937.02154993108,False,False,False,False
2023-11-15 17:00:00+00:00,7.095,7.135,6.995,7.015,54145.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,72.52741024142267,-4.4444444444444,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,56129.0,4055.842923922202,False,False,False,False,51971.25377396315,False,False,False,False
2023-11-16 17:00:00+00:00,6.74,6.855,6.695,6.815,89351.0,,,,,,,,,,6.788333333333334,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,60.28949753138606,-4.4444444444444,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33222.0,3477.891870838137,False,False,False,False,52550.78472320403,False,False,False,False
2023-11-17 17:00:00+00:00,7.04,7.125,7.03,7.055,35355.0,,,,,,,,,,6.868187750923505,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,59.225935764753544,-4.4444444444444,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2133.0,3457.0408340809568,False,False,False,False,52284.18340966598,False,False,False,False
2023-11-20 17:00:00+00:00,7.145,7.165,7.075,7.075,20726.0,,,,,,,,,,7.003468327694959,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,58.94807320129597,-4.4444444444444,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22859.0,3757.846402544818,False,False,False,False,51794.90924827581,False,False,False,False
2023-11-21 17:00:00+00:00,7.075,7.085,7.025,7.03,34852.0,,,,,,,,,,6.999167817855699,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,57.38264728891306,-4.4444444444444,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11993.0,3513.647233513115,False,False,False,False,51532.22848473665,False,False,False,False
2023-11-22 17:00:00+00:00,6.915,6.985,6.895,6.93,29999.0,,,,,,,,,,6.97655629865865,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,53.61596452343511,-4.4444444444444,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-41992.0,2808.1333229160127,False,False,False,False,51198.37998109733,False,False,False,False
2023-11-23 17:00:00+00:00,6.93,6.93,6.93,6.93,0.0,,,,,,,,,,6.97655629865865,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,51.10484267978315,-4.4444444444444,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-41992.0,2113.557612483206,False,False,False,False,50404.60664805706,False,False,False,False
2023-11-24 17:00:00+00:00,7.025,7.05,7.01,7.01,7256.0,,,,,,,,,,6.97814117239499,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,51.80837636922418,-4.4444444444444,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34736.0,1542.2466417470323,False,False,False,False,49735.636002350744,False,False,False,False
2023-11-27 17:00:00+00:00,6.965,6.965,6.905,6.91,47371.0,,,,,,,,,,6.9613295841904925,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,49.49502795083684,-4.4444444444444,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-82107.0,245.3590969137449,False,False,False,False,49698.97497905848,False,False,False,False
2023-11-28 17:00:00+00:00,7.055,7.07,6.975,6.98,40310.0,,,,,,,,,,6.968373593323342,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,49.97324014990072,-4.4444444444444,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-41797.0,-406.46042396863874,False,False,False,False,49553.409475507186,False,False,False,False
2023-11-29 17:00:00+00:00,6.995,7.105,6.99,7.05,39220.0,,,,,,,,,,6.979230796708704,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,52.09246264674937,-4.4444444444444,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2577.0,-440.112200341218,False,False,False,False,49393.20157666211,False,False,False,False
2023-11-30 17:00:00+00:00,6.955,7.085,6.955,7.035,25344.0,,,,,,,,,,6.982737785638944,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,53.01990853110337,-4.4444444444444,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-27921.0,-866.17247630492,False,False,False,False,49020.345738264245,False,False,False,False
2023-12-01 17:00:00+00:00,7.195,7.205,7.07,7.085,24557.0,,,,,,,,,,7.035285126796566,"rgba(239, 83, 80, 1.0)",0.0,0.0,,7.12,,54.96742049310898,-4.4444444444444,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3364.0,-904.8984844242235,False,False,False,False,48641.06906015162,False,False,False,False
2023-12-04 17:00:00+00:00,6.985,7.015,6.92,6.925,35573.0,,,,,,,,,,6.999523991867558,"rgba(239, 83, 80, 1.0)",0.0,0.0,,7.021399744996951,,51.530328483408795,-4.4444444444444,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-38937.0,-1494.5434691618325,False,False,False,False,48438.4633382888,False,False,False,False
2023-12-05 17:00:00+00:00,6.905,6.91,6.81,6.81,44391.0,,,,,,,,,,6.96340850381119,"rgba(239, 83, 80, 1.0)",0.0,0.0,,6.945773353361206,,46.80835401234533,-4.4444444444444,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-83328.0,-2763.279229329866,False,False,False,False,48375.711968702926,False,False,False,False
2023-12-06 17:00:00+00:00,6.63,6.66,6.54,6.54,134882.0,,,,,,,,,,6.766801497091873,"rgba(239, 83, 80, 1.0)",0.0,0.0,,6.739693055921047,,39.90737720179172,-0.05176248740619371,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-218210.0,-6103.538466084441,False,False,False,False,49716.89472887807,False,False,False,False
2023-12-07 17:00:00+00:00,6.615,6.675,6.56,6.61,38256.0,,,,,,,,,,6.755881012570006,"rgba(239, 83, 80, 1.0)",0.0,0.0,,6.722512782465782,,37.29664360833782,-2.864570509181128,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-179954.0,-8798.894458858325,False,False,False,False,49539.20643850787,False,False,False,False
2023-12-08 17:00:00+00:00,6.75,6.805,6.685,6.795,34248.0,,,,,,,,,,6.761487392908597,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.7268119557004695,,39.941321343313625,-2.864570509181128,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-145706.0,-10921.485242441917,False,False,False,False,49302.13347046899,False,False,False,False
2023-12-11 17:00:00+00:00,6.675,6.68,6.595,6.62,48136.0,,,,,,,,,,6.751038552261721,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.714091492775399,,39.12798316556602,-2.864570509181128,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-193842.0,-13757.462215427313,False,False,False,False,49284.053881779546,False,False,False,False
2023-12-12 17:00:00+00:00,6.365,6.44,6.33,6.4,94053.0,,,,,,,,,,6.630927433518812,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.518482604265765,,36.152645291086586,-5.1002843505029105,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-287895.0,-18007.656599684255,False,False,False,False,49978.14606965893,False,False,False,False
2023-12-13 17:00:00+00:00,6.485,6.625,6.425,6.615,27631.0,,,,,,,,,,6.634164083133216,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.53457854441423,,38.27027817678041,-5.1002843505029105,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-260264.0,-21763.568900464343,False,False,False,False,49631.67868873398,False,False,False,False
2023-12-14 17:00:00+00:00,6.865,6.9,6.775,6.845,56678.0,,,,,,,,,,6.673784289459837,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.610561821465406,,43.03616933961503,-5.1002843505029105,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-203586.0,-24582.52132061218,False,False,False,False,49740.92398038151,False,False,False,False
2023-12-15 17:00:00+00:00,6.785,6.84,6.755,6.8,39860.0,,,,,,,,,,6.688247532743015,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.637139562796731,,45.563454474997364,-12.574212429390101,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-243446.0,-27975.753548199587,False,False,False,False,49587.731360530626,False,False,False,False
2023-12-18 17:00:00+00:00,6.875,6.895,6.83,6.87,29701.0,,,,,,,,,,6.700561560311423,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.657588103679799,,48.25169756299202,-9.739498989579957,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-213745.0,-30855.896904041452,False,False,False,False,49279.409944088286,False,False,False,False
2023-12-19 17:00:00+00:00,6.935,6.96,6.895,6.95,18932.0,,,,,,,,,,6.70986378447603,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.6721016708903065,,51.16724655372307,-6.702116010657228,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-194813.0,-33397.867494676466,False,False,False,False,48808.90746433498,False,False,False,False
