date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_888,Gap_Up_aVWAP_876,Gap_Up_aVWAP_870,Gap_Up_aVWAP_864,Gap_Up_aVWAP_858,Gap_Up_aVWAP_834,Gap_Up_aVWAP_828,Gap_Up_aVWAP_816,Gap_Up_aVWAP_810,Gap_Up_aVWAP_804,Gap_Down_aVWAP_792,Gap_Down_aVWAP_774,Gap_Down_aVWAP_654,Gap_Down_aVWAP_504,Gap_Down_aVWAP_474,Gap_Down_aVWAP_384,Gap_Down_aVWAP_268,Gap_Down_aVWAP_264,Gap_Down_aVWAP_144,aVWAP_OB_bull_780,aVWAP_OB_bull_654,aVWAP_OB_bull_504,aVWAP_OB_bull_395,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-21 15:00:00+00:00,50.035,50.035,50.035,50.035,29.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,50.04357,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,29.0,False,False,False,False
2025-01-21 16:00:00+00:00,50.035,50.035,50.035,50.035,1.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,28.565891472868216,False,False,False,False
2025-01-21 17:00:00+00:00,50.035,50.035,50.025,50.025,4932.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4932.0,-76.46511627906976,False,False,False,False,104.58812571359894,False,False,False,False
2025-01-21 18:00:00+00:00,50.025,50.03,50.025,50.025,508.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4932.0,-151.74472687939425,False,False,False,False,110.842573376954,False,False,False,False
2025-01-21 19:00:00+00:00,50.025,50.035,50.025,50.035,3162.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,18.620689655172413,-33.241379310344826,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1770.0,-176.8339559200238,False,False,False,False,158.14733968118728,False,False,False,False
2025-01-21 20:00:00+00:00,50.035,50.035,50.035,50.035,2069.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,31.03448275862069,-23.186206896551724,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1770.0,-201.5342046654498,False,False,False,False,187.772962321789,False,False,False,False
2025-01-22 15:00:00+00:00,50.04,50.04,50.035,50.035,157.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,39.310344827586206,-17.078620689655175,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1770.0,-225.85150381792346,False,False,False,False,187.2958621307535,False,False,False,False
2025-01-22 16:00:00+00:00,50.04,50.04,50.035,50.035,79.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,44.827586206896555,-13.245241379310343,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1770.0,-249.79179058043627,False,False,False,False,185.61685651632322,False,False,False,False
2025-01-22 17:00:00+00:00,50.04,50.04,50.03,50.035,178.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,48.50574712643679,-10.689655172413794,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1770.0,-273.36091010632094,False,False,False,False,185.49876571762053,False,False,False,False
2025-01-22 18:00:00+00:00,50.035,50.035,50.035,50.035,191.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,50.957854406130274,-8.833390344827585,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1770.0,-296.564616926378,False,False,False,False,185.5840561716109,False,False,False,False
2025-01-22 19:00:00+00:00,50.035,50.035,50.035,50.035,120.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,52.5925925925926,-7.351815356321836,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1770.0,-319.408576353876,False,False,False,False,184.56724909918285,False,False,False,False
2025-01-22 20:00:00+00:00,50.035,50.035,50.035,50.035,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,53.682418050234155,-6.071220573180071,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1770.0,-341.8983658677694,False,False,False,False,181.705741361211,False,False,False,False
