date,Close,High,Low,Open,Volume,aVWAP_OB_bull_869,aVWAP_OB_bull_751,aVWAP_OB_bull_330,aVWAP_OB_bull_285,aVWAP_OB_bull_245,aVWAP_OB_bull_196,aVWAP_OB_bear_835,aVWAP_OB_bear_807,aVWAP_OB_bear_783,aVWAP_OB_bear_776,aVWAP_OB_bear_635,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,103.61,104.41,101.355,102.0,274037,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,91.2275,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,274037.0,False,False,False,False
2022-01-04 00:00:00+00:00,102.94,104.2499,97.56,103.58,433992,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-433992,-17019.29411764706,False,False,False,False,280309.7450980392,False,False,False,False
2022-01-05 00:00:00+00:00,97.37,103.7,97.26,102.9,267172,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-701164,-43848.4982698962,False,False,False,False,279794.53940792003,False,False,False,False
2022-01-06 00:00:00+00:00,98.94,100.0,96.0,96.99,320549,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,7.28130593596803,-43.32546955869597,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-380615,-57055.02774950811,False,False,False,False,281392.7535487859,False,False,False,False
2022-01-07 00:00:00+00:00,95.22,100.92,95.19,98.31,486581,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,9.493949014348361,-41.70173039995667,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-867196,-88825.26195540975,False,False,False,False,289439.35144883353,False,False,False,False
2022-01-10 00:00:00+00:00,92.56,93.69,88.07,93.69,499901,,,,,,,,,,,,91.44,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,9.939003745408169,-41.66951130139409,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1367097,-138953.5654081388,False,False,False,False,297692.7494312322,False,False,False,False
2022-01-11 00:00:00+00:00,95.11,95.48,91.025,92.46,342243,,,,,,,,,,,,92.42821685483717,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,15.874173950832882,-36.470949051022224,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1024854,-173694.75892154512,False,False,False,False,299439.81808098784,False,False,False,False
2022-01-12 00:00:00+00:00,97.21,99.65,95.37,95.65,354824,,,,,,,,,,,,93.9049950332841,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,23.362877493283165,-30.05269513362241,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-670030,-193158.886022661,False,False,False,False,301611.74678369425,False,False,False,False
2022-01-13 00:00:00+00:00,95.16,100.9801,94.82,99.45,297498,,,,,,,,,,,,94.51845901586252,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,26.616687177130842,-27.718527034521934,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-967528,-223526.30225706645,False,False,False,False,301450.4233804121,False,False,False,False
2022-01-14 00:00:00+00:00,105.96,106.09,95.75,96.03,662329,,,,,,,,,,,,99.80010751406601,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,38.6130298747025,-17.240096934165337,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-305199,-226729.1531489462,False,False,False,False,315602.5244243175,False,False,False,False
2022-01-18 00:00:00+00:00,94.02,103.55,93.99,103.53,466979,,,,,,,,,,,,98.69746886035884,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,39.327364587297886,-17.240096934165337,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-772178,-248119.30400585028,False,False,False,False,321538.8567998345,False,False,False,False
2022-01-19 00:00:00+00:00,91.42,97.24,91.06,95.75,419772,,,,,,,,,,,,97.47096971438637,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,38.75550507633446,-17.240096934165337,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1191950,-285132.2724762091,False,False,False,False,325391.13692533126,False,False,False,False
2022-01-20 00:00:00+00:00,91.57,96.21,91.31,92.67,386883,,,,,,,,,,,,96.73497989066935,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,38.47558551811635,-17.240096934165337,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-805067,-305521.86963400483,False,False,False,False,327802.5825361026,False,False,False,False
2022-01-21 00:00:00+00:00,89.47,94.89,89.35,90.56,683743,,,,,,,,,,,,95.53130108979585,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,37.40688255669747,-17.240096934165337,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1488810,-351925.32572678896,False,False,False,False,341761.03027978487,False,False,False,False
2022-01-24 00:00:00+00:00,94.7,95.0,86.2393,86.79,513359,,,,,,,,,,,,95.03739453319972,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,40.15773288274391,-17.240096934165337,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-975451,-376377.3129531894,False,False,False,False,348490.3624256757,False,False,False,False
2022-01-25 00:00:00+00:00,89.41,93.47,89.255,92.29,370669,,,,,,,,,,,,94.64660002134474,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,39.68542393559194,-17.240096934165337,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1346120,-414406.4379354173,False,False,False,False,349360.1129187864,False,False,False,False
