date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_83,Gap_Up_aVWAP_11,Gap_Up_aVWAP_9,Gap_Up_aVWAP_2,Gap_Down_aVWAP_47,Gap_Down_aVWAP_8,Gap_Down_aVWAP_3,aVWAP_OB_bull_98,aVWAP_OB_bull_51,aVWAP_OB_bear_60,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-22 00:00:00+00:00,25.4856722334,28.2632361016,23.0215638486,23.5091612675,236092,,23.88431980425128,23.87623285567543,23.7743963469973,,23.874910580857655,23.780538774911857,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,24.314857749473695,,0.0,0.0,0.0,0.0,58.118495389342996,-29.33159977367884,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-30362,-19589.183732796606,False,False,False,False,39626.62424151457,False,False,False,False
2023-12-29 00:00:00+00:00,23.3350193322,25.5988644913,23.082513526,25.5988644913,131940,,23.90898319839665,23.90232920982626,23.820023315248932,,23.9012658782365,23.825026096590232,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,24.190653593283592,,0.0,0.0,0.0,0.0,57.062529590641255,-27.715244122619787,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-162302,-30160.503456293154,False,False,False,False,46464.65207547645,False,False,False,False
2024-01-05 00:00:00+00:00,25.2941161045,25.516147072,23.6833032028,23.6833032028,219539,,24.142332968234516,24.135935652593204,24.0700897861064,,24.135086175222863,24.07416406611405,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,24.348263531442722,,0.0,0.0,0.0,0.0,57.67622490303931,-24.545711448375684,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,57237,-23686.61431138255,False,False,False,False,59284.97414395968,False,False,False,False
2024-01-12 00:00:00+00:00,24.6584980406,25.1373883627,23.1173419131,24.5365986859,284458,,24.18235087377094,24.177342616646428,24.126953006069424,,24.17669473107642,24.13009104842316,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,24.324774584902347,,0.0,0.0,0.0,0.0,57.51857558261911,-22.251701480352136,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-227221,-38763.235473502355,False,False,False,False,75964.45754070341,False,False,False,False
2024-01-19 00:00:00+00:00,24.6759122341,25.572743201,24.3972851376,25.3724799754,158327,,24.266881830412824,24.262135734597077,24.216799147092544,,24.26155291362499,24.21963780394699,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,24.393570322874428,,0.0,0.0,0.0,0.0,57.41862448064395,-20.014906436392884,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-68894,-40995.14395694663,False,False,False,False,82065.38661176243,False,False,False,False
2024-01-26 00:00:00+00:00,25.8774915878,26.1560316133,23.5788180417,24.4669419118,290369,,24.436888492520286,24.432439445471598,24.3936695693972,,24.43194077700395,24.396119469212795,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,24.545356268043076,,0.0,0.0,0.0,0.0,58.215553183847994,-17.04383958308557,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,221475,-21552.911071246883,False,False,False,False,97495.28389978003,False,False,False,False
2024-02-02 00:00:00+00:00,24.5801341697,26.2954322326,24.1709006217,25.7730064266,273796,,24.521397518158786,24.51735819699605,24.483527552962556,,24.516923116247753,24.48567541616065,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,24.615239160400193,,0.0,0.0,0.0,0.0,57.47987089492506,-15.760501964027839,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-52321,-23832.028769673037,False,False,False,False,110554.59620350003,False,False,False,False
2024-02-09 00:00:00+00:00,24.31021417,24.7891044921,23.9271019123,24.571427073,170944,,24.50641698536781,24.502753072537374,24.471826788628206,,24.502355678162694,24.473790572548122,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,24.590576922347925,,0.0,0.0,0.0,0.0,56.69003423580195,-14.684589872477893,False,False,True,False,True,,1,,,False,False,False,False,0.20645557114702248,0.20645557114702248,False,False,False,False,-223265,-38604.84145340096,False,False,False,False,115027.88537361115,False,False,False,False
2024-02-16 00:00:00+00:00,26.2693109423,26.3650890067,24.458234815,24.9458322339,264093,,24.64261672367578,24.639058972599265,24.610772537639455,,24.638695135086014,24.612579240318336,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,24.720844060456216,,0.0,0.0,0.0,0.0,57.607380693504346,-12.05496841025517,False,False,True,False,True,,1,1.0522652063967135,0.8568933365540065,False,False,False,False,0.3175453219128077,0.2620004465299151,False,False,False,False,40828,-32720.92727166755,False,False,False,False,126069.74571630661,False,False,False,False
2024-02-23 00:00:00+00:00,25.424722556,26.6350090064,24.7368619115,26.5566451355,177922,,24.711012779895004,24.707563541093705,24.680879776805615,,24.707220174133337,24.68258900057898,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,24.785257469955706,,0.0,0.0,0.0,0.0,57.402907039624054,-10.652439461999933,False,False,True,False,True,,1,1.0438330609378177,0.8399848766905244,False,False,False,False,0.3428282434394364,0.3024143449846758,False,False,False,False,-137094,-40452.26599228477,False,False,False,False,129910.65344102464,False,False,False,False
2024-03-01 00:00:00+00:00,25.7991277169,27.2183844897,25.2984696529,25.5553290075,671255,,25.00731005841887,25.0040962564891,24.981666470873854,,25.003806987067197,24.98311876769565,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.07194596290048,,0.0,0.0,0.0,0.0,57.54387022165511,-9.006709047638296,False,False,True,False,True,,1,1.049320910757234,0.8696835495152314,False,False,False,False,0.34282824429780007,0.3226212946412379,False,False,False,False,534161,2111.6796367733623,False,False,False,False,170010.2346676154,False,False,False,False
2024-03-08 00:00:00+00:00,25.8252490072,26.6784574193,25.2418735239,25.7730064266,287369,,25.083016832187727,25.079954357942018,25.059060212536178,,25.07968477628878,25.060416637259337,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.14358194067084,,0.0,0.0,0.0,0.0,57.66547647993326,-7.481062918273935,False,False,True,False,True,,1,1.0597890698120906,0.8541022221237878,False,False,False,False,0.3116563018588272,0.31713879825003255,False,False,False,False,821530,62809.332997012374,False,False,False,False,178703.47654408833,False,False,False,False
2024-03-15 00:00:00+00:00,27.9090794444,28.0782793516,25.2375019608,26.136933047,318522,,25.25155059297759,25.248509932240044,25.22871509048814,,25.248254184560913,25.230006649591083,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.76604565950013,,0.0,0.0,0.0,0.0,59.30623082981967,-4.618404617499564,False,False,True,False,True,,1,1.0541394741313703,0.84201461634434,False,False,False,False,0.34282824252769645,0.32998352038886447,False,False,False,False,1140052,142605.08610834478,False,False,False,False,189060.4042074892,False,False,False,False
2024-03-22 00:00:00+00:00,26.617816994,27.7755005702,26.2706009737,27.6686374708,236322,,25.348207025458976,25.345217857578103,25.32623042615737,,25.34497236752968,25.32747274225966,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.816847516947433,,0.0,0.0,0.0,0.0,59.044944435256255,-3.740887470502706,False,False,True,False,True,,1,1.0597853253945744,0.8887433874512469,False,False,False,False,0.34282824318584776,0.3364058817873561,False,False,False,False,903730,198984.7093595785,False,False,False,False,192561.2631550826,False,False,False,False
2024-03-29 00:00:00+00:00,26.7068695768,26.938406292,26.4040907953,26.6534380271,75639,,25.37297537040357,25.370009433000824,25.351283007830908,,25.369767277062298,25.352509109204462,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.82541628050847,,0.0,0.0,0.0,0.0,58.92740233906287,-2.793182565047104,False,False,True,False,True,,1,1.015299079988643,0.9090390684979941,False,False,False,False,0.3038110683440948,0.3201084750657255,False,False,False,False,979369,256790.95311072085,False,False,False,False,183900.35477322462,False,False,False,False
2024-04-05 00:00:00+00:00,27.7665953119,28.0604688351,26.7424906099,26.8671642258,257402,,25.500677896248195,25.497731919201748,25.479678399468288,,25.49749824040601,25.48086444472134,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.96095151843272,,0.0,0.0,0.0,0.0,59.658815482826455,-1.1030547028188593,False,False,True,False,True,,1,1.0196960144661222,0.8870780386120457,False,False,False,False,0.3428282437951909,0.33146835943045816,False,False,False,False,1236771,329382.06769511185,False,False,False,False,189344.92108631908,False,False,False,False
2024-04-12 00:00:00+00:00,27.5261533384,28.6215001066,26.4432739317,27.6063006629,269023,,25.619298285833082,25.616387863149757,25.599005031872828,,25.616162675885196,25.600150442882132,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,26.550045147008138,,0.0,0.0,0.0,0.0,59.8914856628799,0.01906150473811863,False,False,True,False,True,,1,1.014062600080687,0.8779971940964015,False,False,False,False,0.34282824113587373,0.33714830028316595,False,False,False,False,967748,376668.43305102945,False,False,False,False,195247.001005851,False,False,False,False
2024-04-19 00:00:00+00:00,27.2055640404,27.7309742788,26.617816994,27.6953532457,158589,,25.671437508239933,25.668565941208524,25.651598122886902,,25.66834605618555,25.652717638451662,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,26.542084768369808,,0.0,0.0,0.0,0.0,59.659924887470176,0.6100759917015353,False,False,True,False,True,,1,1.0178373241830396,0.9079387055586146,False,False,False,False,0.29598876269915586,0.31656853149116093,False,False,False,False,809159,408704.7713435458,False,False,False,False,192531.5935239361,False,False,False,False
2024-04-26 00:00:00+00:00,27.9714162523,28.0337530602,26.4486170867,26.6445327688,138747,,25.72277415923731,25.71992834531129,25.703284491964776,,25.719712585096854,25.704383989970474,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,26.5785305604822,,0.0,0.0,0.0,0.0,60.1450606090464,1.8398689277548854,False,False,True,False,True,,1,0.9972832911633143,0.9050735944993948,False,False,False,False,0.3046267075352873,0.3105976195132241,False,False,False,False,947906,448645.60309587576,False,False,False,False,188547.54955920012,False,False,False,False
2024-05-03 00:00:00+00:00,28.3899633914,28.568068557,27.0630799079,28.1049951265,124092,,25.77918954750445,25.776354497674113,25.759954521633585,,25.776141816764756,25.761039327072208,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,26.647637696235886,,0.0,0.0,0.0,0.0,60.839959985366534,3.1966627942867376,False,False,True,False,True,,1,1.0086763442438955,0.9165440716664919,False,False,False,False,0.3428282417775438,0.326712930645384,False,False,False,False,1071998,494819.8547184035,False,False,False,False,183773.0644066668,False,False,False,False
2024-05-10 00:00:00+00:00,29.4585943848,30.0018151398,28.2029529675,28.4701107159,207981,,25.9159998161078,25.913138904547083,25.897002889362927,,25.912929445628443,25.898073438670572,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,26.86990067837472,,0.0,0.0,0.0,0.0,62.18590944895753,5.095195134266575,False,False,True,False,True,,1,1.0778241934762745,0.8858403402524839,False,False,False,False,0.34282824405283535,0.3347705873491097,False,False,False,False,1279979,552979.7914059291,False,False,False,False,185566.24482098778,False,False,False,False
2024-05-17 00:00:00+00:00,31.1060671663,31.6136668881,29.4585943848,29.5209311927,243592,,26.129968022337174,26.127027361267967,26.11103054401052,,26.126819406449442,26.112096480667066,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,27.2232978964369,,0.0,0.0,0.0,0.0,64.28925808757235,7.61738057010939,False,False,True,False,True,,0,1.0971521451457944,0.8047173113253429,False,False,False,False,0.34282824578421417,0.3387994165666619,False,False,False,False,1523571,624875.4364869714,False,False,False,False,189864.44890832203,False,False,False,False
2024-05-24 00:00:00+00:00,32.0945508352,32.4685716829,30.7320463186,31.2930775901,266039,,26.391048755553822,26.38800345643471,26.372074899676438,,26.38779604599465,26.373141455670496,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,27.619980059687986,,0.0,0.0,0.0,0.0,66.3955496599529,10.033404331213433,False,False,True,False,True,,0,1.1184082887466442,0.8006440618520748,False,False,False,False,0.3428282467364969,0.3408138316515794,False,False,False,False,1789610,711152.0708212699,False,False,False,False,195507.0082484463,False,False,False,False
2024-05-31 00:00:00+00:00,32.183603418,32.3973296166,31.5424248219,32.3706138418,127770,,26.514034234567553,26.510944217610145,26.495052277033608,,26.510737132711753,26.49611866342921,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,27.79099845051111,,0.0,0.0,0.0,0.0,67.9539281929446,11.84310626593512,False,False,True,False,True,,0,1.1749917945510455,0.798485639985033,False,False,False,False,0.3428282467326441,0.34182103919211176,False,False,False,False,1917380,800502.2877974722,False,False,False,False,190489.45208189473,False,False,False,False
2024-06-07 00:00:00+00:00,30.9134013916,32.7557115001,30.2887026414,32.3884243584,251532,,26.711484073962016,26.70835011072817,26.69263332654301,,26.70814508352348,26.693691425028696,,,,"rgba(38, 166, 154, 0.5)",1.0,33.330288,,29.172983633643703,,0.0,0.0,0.0,0.0,67.17194627314665,11.84310626593512,False,False,True,False,True,,0,1.1504699474504205,0.8036260365948181,False,False,False,False,0.30880772839823944,0.32531438379517563,False,False,False,False,1665848,864601.9701828447,False,False,False,False,195011.12229805067,False,False,False,False
2024-06-14 00:00:00+00:00,27.698040177,31.2441242594,27.5051185042,30.6102387628,344055,,26.823461667983622,26.820402622417458,26.80526390077056,,26.820205033075197,26.80628496450983,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,29.253000000257874,,0.0,0.0,0.0,0.0,62.88219368505289,11.84310626593512,False,False,True,False,False,,0,1.1168933170503155,0.8468479389446445,False,False,False,False,0.11205850600965785,0.21868644490241673,False,False,False,False,1321793,898467.9723915228,False,False,False,False,206051.40953523212,False,False,False,False
2024-06-21 00:00:00+00:00,29.7283111154,29.829365325,27.6612931917,27.8542148646,226275,,26.899527406896013,26.896511520278516,26.88171534303634,,26.896318333907875,26.882714509838028,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,29.217466678970688,,0.0,0.0,0.0,0.0,61.44891947229296,17.22304418026968,False,False,True,False,False,,0,1.0785636962109557,0.9508477702096667,False,False,False,False,0.0586999813536912,0.13869321312805397,False,False,False,False,1548068,946586.4929551138,False,False,False,False,207549.45327336306,False,False,False,False
2024-06-28 00:00:00+00:00,29.5262026962,29.9763532662,28.7401846804,29.9487930273,170367,,26.961960903998335,26.95897165189864,26.944407430894362,,26.958781438989064,26.94539188149075,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,29.24212361297034,,0.0,0.0,0.0,0.0,60.21741106016306,15.93281454974769,False,False,True,False,False,,0,1.1022055425030413,0.8900947151585892,False,False,False,False,0.11066520381770734,0.12467920847288065,False,False,False,False,1377701,978520.9008843646,False,False,False,False,204795.19747533617,False,False,False,False
2024-07-05 00:00:00+00:00,28.6350883024,29.6823773838,28.4605401222,28.9290641849,181835,,27.01266142119159,27.009711157396225,26.995415527799267,,27.009524411352572,26.99638257789847,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,29.20213345862356,,0.0,0.0,0.0,0.0,58.42301664002477,14.102289462104494,False,False,True,False,False,,0,1.0928400574728725,0.8998918069488961,False,False,False,False,0.08629218887822208,0.10548569867555137,False,False,False,False,1195866,994620.5378558931,False,False,False,False,203094.44210679276,False,False,False,False
2024-07-12 00:00:00+00:00,27.6612931917,28.4237931369,27.3121968313,28.4237931369,362260,,27.05112827410684,27.048294705749925,27.034619532943314,27.79909438663333,27.048116046098343,27.035545210532245,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,28.943713493657786,,0.0,0.0,0.0,0.0,56.19254142548246,11.877392180704035,False,False,True,False,False,,0,1.0821981929859052,0.9161514547603599,False,False,False,False,-0.025670729344909514,0.03990748466532093,False,False,False,False,833606,982693.5350517529,False,False,False,False,214884.48343221552,False,False,False,False
2024-07-19 00:00:00+00:00,27.9552690742,28.5248473465,27.1835823827,27.3948775482,208019,,27.073988705974738,27.071216595009965,27.0578696049543,27.83148760454084,27.071042211136035,27.058773406654804,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,28.84791621291191,,0.0,0.0,0.0,0.0,54.87483034511484,10.547188237055408,False,False,True,False,False,,0,1.0510533004305465,0.9237768630410041,False,False,False,False,-0.026866397669080704,0.006520543498120113,False,False,False,False,1041625,987058.828751623,False,False,False,False,214375.92910390324,False,False,False,False
2024-07-26 00:00:00+00:00,28.6259015561,29.9671665199,28.1298172544,28.1298172544,377677,,27.16064193008285,27.157943307433868,27.145065276151943,28.260234976384037,27.157774989964036,27.145938440845487,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,28.860752627153232,,0.0,0.0,0.0,0.0,54.56373125931246,10.154906941996757,False,False,True,False,False,10.515980274416474,0,1.0869530354718653,0.8999030046889122,False,False,False,False,0.07684406689983699,0.04168230519897855,False,False,False,False,1419302,1019076.841436688,False,False,False,False,226472.30472583632,False,False,False,False
2024-08-02 00:00:00+00:00,27.0090342025,29.9763532662,26.9263534855,28.7085822731,375888,,27.197025053832515,27.194424549071087,27.182059254379972,28.17799136595441,27.194262916226876,27.182898136712804,,,,#000000,0.0,0.0,,28.578092366797392,,0.0,0.0,0.0,0.0,52.72374214066314,8.266024979269794,False,False,False,False,False,6.619002473290841,0,1.0461910349319343,0.9047450837252934,False,False,False,False,0.02492177473808888,0.03330203996853372,False,False,False,False,1043414,1020879.5939228593,False,False,False,False,237540.13400540402,False,False,False,False
2024-08-09 00:00:00+00:00,27.9920160595,28.3778594053,25.4932210585,25.7228897167,339580,,27.200561256600686,27.198059956575285,27.18616962262192,27.996242433878123,27.197904539850107,27.186976378600928,,27.2876988411,,#000000,0.0,0.0,,27.978307200677577,,0.0,0.0,0.0,0.0,52.3606115218398,7.798721313063183,False,False,False,False,False,8.498985626370274,0,1.019492619984517,0.9106733619015619,False,False,False,False,-0.1785136287613106,-0.07260579439638845,False,False,False,False,1382994,1047702.8832619068,False,False,False,False,245098.6425975963,False,False,False,False
2024-08-16 00:00:00+00:00,29.0117449019,29.1311726041,27.357946828,27.6153594601,368809,,27.25337547263283,27.250944930579852,27.239450645047608,28.08771648348591,27.25079466071387,27.240231131076477,,27.919009937355707,,#000000,0.0,0.0,,28.209706514401315,,0.0,0.0,0.0,0.0,53.024705814871666,7.798721313063183,False,False,False,False,False,10.379606487956934,0,1.050626566141907,0.9304690101994417,False,False,False,False,-0.061345514640899344,-0.0669756545186439,False,False,False,False,1751803,1099858.4474647285,False,False,False,False,254262.37277555215,False,False,False,False
