date,Close,High,Low,Open,Volume,aVWAP_OB_bull_883,aVWAP_OB_bull_867,aVWAP_OB_bull_854,aVWAP_OB_bull_837,aVWAP_OB_bull_725,aVWAP_OB_bull_713,aVWAP_OB_bull_697,aVWAP_OB_bull_628,aVWAP_OB_bull_458,aVWAP_OB_bull_440,aVWAP_OB_bull_333,aVWAP_OB_bull_263,aVWAP_OB_bull_248,aVWAP_OB_bull_192,aVWAP_OB_bear_804,aVWAP_OB_bear_789,aVWAP_OB_bear_710,aVWAP_OB_bear_238,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,69.2219333375,69.4979178488,68.5162493052,68.5779694777,31613,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,31613.0,False,False,False,False
2022-01-04 00:00:00+00:00,69.8993498652,70.1920607106,69.5062810158,69.5062810158,53268,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53268,2088.9411764705883,False,False,False,False,32462.21568627451,False,False,False,False
2022-01-05 00:00:00+00:00,70.0833395395,70.8109350693,69.5564600179,70.1920607106,39607,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,92875,5649.17877739331,False,False,False,False,32742.40330642061,False,False,False,False
2022-01-06 00:00:00+00:00,69.7404496921,70.0415237044,69.2303801362,70.0415237044,25387,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,89.31808884011367,40.20824810343754,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,67488,8074.2305900445535,False,False,False,False,32453.956117933525,False,False,False,False
2022-01-07 00:00:00+00:00,69.8491708632,70.1502448755,69.5480968508,69.715360191,19675,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,83.27069705942507,35.25824514668889,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,87163,11175.750959062414,False,False,False,False,31952.820583896915,False,False,False,False
2022-01-10 00:00:00+00:00,69.6233653539,70.3041271485,69.3055650076,69.4059230117,30251,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,74.80770252699783,28.20736606172045,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,56912,12969.329352824672,False,False,False,False,31886.08252178331,False,False,False,False
2022-01-11 00:00:00+00:00,69.0379436633,69.8993498652,68.4943378077,69.7655391931,25297,,,,,,,,,,,,,,,,,,,69.14387711206666,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,62.460250067559514,17.775068603117205,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31615,13700.532123302137,False,False,False,False,31627.687128772202,False,False,False,False
2022-01-12 00:00:00+00:00,69.9578920343,70.4722268054,68.5445168097,68.9292224921,41263,,,,,,,,,,,,,,,,,,,69.4627322151094,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,62.01404130957543,17.775068603117205,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,72878,16021.217138074602,False,False,False,False,32005.54253548702,False,False,False,False
2022-01-13 00:00:00+00:00,71.3545409249,72.1406786238,69.7814292104,69.8157181952,82197,,,,,,,,,,,,,,,,,,,70.36311807570911,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,66.70950928715419,17.775068603117205,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,155075,21474.306662071678,False,False,False,False,33973.834985075766,False,False,False,False
2022-01-14 00:00:00+00:00,73.219527168,73.3533378402,70.658892693,71.3545409249,59072,,,,,,,,,,,,,,,,,,,70.94507737561501,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,72.71888442946218,14.10416205218749,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,214147,29030.098557676713,False,False,False,False,34958.07675036691,False,False,False,False
2022-01-18 00:00:00+00:00,72.8097319845,74.4773474862,72.7846424835,73.3784273412,37040,,,,,,,,,,,,,,,,,,,72.33359641418924,"rgba(239, 83, 80, 1.0)",0.0,0.0,,73.35724065139999,,74.45604322303531,15.224940816102531,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,177107,34837.03586914037,False,False,False,False,35039.72079937214,False,False,False,False
2022-01-19 00:00:00+00:00,70.8611140713,72.9686321577,70.7105770652,72.9686321577,24520,,,,,,,,,,,,,,,,,,,71.97565483036115,"rgba(239, 83, 80, 1.0)",0.0,0.0,,72.62283576108592,,67.92838055067432,15.224940816102531,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,152587,39454.681521330946,False,False,False,False,34627.182728808526,False,False,False,False
2022-01-20 00:00:00+00:00,69.1801175024,71.7246946967,68.9961278282,71.3127250898,18251,,,,,,,,,,,,,,,,,,,71.6287933035306,"rgba(239, 83, 80, 1.0)",0.0,0.0,,72.01550064024426,,59.56696950882554,20.431093433479177,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,134336,43175.517540102286,False,False,False,False,33984.97948454152,False,False,False,False
2022-01-21 00:00:00+00:00,69.0964858323,70.3537207289,68.6365116468,68.6365116468,22965,,,,,,,,,,,,,,,,,,,71.26286703123247,"rgba(239, 83, 80, 1.0)",0.0,0.0,,71.42263708921124,,53.823396316977146,15.501472518321222,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,111371,45849.850185588475,False,False,False,False,33552.82342632421,False,False,False,False
2022-01-24 00:00:00+00:00,69.8575340302,70.1669712095,68.5779694777,68.9877646612,40008,,,,,,,,,,,,,,,,,,,70.90877685830921,"rgba(239, 83, 80, 1.0)",0.0,0.0,,70.89348633118571,,52.033269666827096,14.101376720014699,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,151379,49988.24821752618,False,False,False,False,33805.96760568405,False,False,False,False
2022-01-25 00:00:00+00:00,69.715360191,70.1251553745,68.4802876871,69.5062810158,31244,,,,,,,,,,,,,,,,,,,70.71762241054338,"rgba(239, 83, 80, 1.0)",0.0,0.0,,70.63258371020812,,50.495300761298424,12.627201452249551,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,120135,52739.10122860359,False,False,False,False,33705.49828781409,False,False,False,False
2022-01-26 00:00:00+00:00,68.5946958118,70.6436717291,68.1179952922,70.3425977167,34532,,,,,,,,,,,,,,,,,,,70.52247663052074,"rgba(239, 83, 80, 1.0)",0.0,0.0,,70.38193925826765,,47.00264488401939,9.132904127330903,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,85603,54027.88157257992,False,False,False,False,33737.91011966451,False,False,False,False
2022-01-27 00:00:00+00:00,68.1765374613,69.3975598447,67.5074841005,68.5946958118,21467,,,,,,,,,,,,,,,,,,,70.37171104591866,"rgba(239, 83, 80, 1.0)",0.0,0.0,,70.19329334261664,,43.87103334128925,5.92416867331989,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,64136,54424.278373655216,False,False,False,False,33256.69795810904,False,False,False,False
2022-01-28 00:00:00+00:00,68.6532379808,68.7535959849,67.1144152511,68.1849006283,25571,,,,,,,,,,,,,,,,,,,69.52800166907053,"rgba(239, 83, 80, 1.0)",0.0,0.0,,69.08250011359289,,43.24337232056618,4.960445151155625,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,89707,55807.91451586482,False,False,False,False,32955.2980381832,False,False,False,False
2022-01-31 00:00:00+00:00,68.787048653,69.2386596715,67.8085581129,68.5779694777,40701,,,,,,,,,,,,,,,,,,,69.50577542064548,"rgba(239, 83, 80, 1.0)",0.0,0.0,,69.12212873796759,,43.23521882277578,4.394120129108323,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,130408,58733.40806426227,False,False,False,False,33259.05105629367,False,False,False,False
