date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_62,Gap_Down_aVWAP_126,aVWAP_OB_bull_161,aVWAP_OB_bull_120,aVWAP_OB_bull_85,aVWAP_OB_bear_23,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,27.384659292,35.4747047659,27.384659292,35.4747047659,300,,,,,,,#000000,1.0,33.97235,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,300.0,False,False,False,False
2022-03-18 00:00:00+00:00,29.4963636529,33.4112128334,26.516835582,27.384659292,88695,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,88695,6570.0,False,False,False,False,6847.777777777777,False,False,False,False
2022-03-25 00:00:00+00:00,32.7651662937,32.9676584927,28.693048172,28.9274569986,107564,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,196259,20621.037037037036,False,False,False,False,14308.238683127573,False,False,False,False
2022-04-01 00:00:00+00:00,31.3187934438,33.6715599464,30.8173841892,33.334072948,131820,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,93.47856331307199,43.83520438188836,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,64439,23866.81207133059,False,False,False,False,23012.813595488493,False,False,False,False
2022-04-08 00:00:00+00:00,29.3324413966,31.2802235011,28.5224726006,31.1645136731,97989,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,83.27669127218311,34.45872801984788,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-33550,19613.71488086166,False,False,False,False,28566.605181007864,False,False,False,False
2022-04-15 00:00:00+00:00,29.6217159665,30.7691717608,28.8310321419,28.8599595989,94948,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,76.44507839297978,28.61419321241202,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,61398,22708.847111908944,False,False,False,False,33483.745537970244,False,False,False,False
2022-04-22 00:00:00+00:00,26.9893173797,30.8655966175,26.7000428097,29.3517263679,267742,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,67.00213430295214,20.409499356951102,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-206344,5741.969548063838,False,False,False,False,50836.20883145393,False,False,False,False
2022-04-29 00:00:00+00:00,25.5911569581,27.9294597321,25.5236595584,27.847498604,167730,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,58.61101034607549,13.372060248337561,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-374074,-22392.546714755703,False,False,False,False,59495.00817727216,False,False,False,False
2022-05-06 00:00:00+00:00,24.7040482768,26.430053211,21.9029061908,25.7165092717,205512,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,51.727205954327424,7.826737466491821,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-579586,-63666.13584699602,False,False,False,False,70311.08164562237,False,False,False,False
2022-05-13 00:00:00+00:00,24.5401260205,25.0029653324,22.7176962296,24.2894213931,690435,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,46.65116698078816,3.957764177021879,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-1270021,-153025.7554138852,False,False,False,False,116246.1867089096,False,False,False,False
2022-05-20 00:00:00+00:00,22.7948361149,25.5333020441,21.8296232997,24.3087063645,582513,,,,,,,"rgba(239, 83, 80, 0.5)",-1.0,20.792948,,23.38592048623334,,0.0,0.0,0.0,0.0,41.51780497099551,-0.08487301468581165,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1852534,-278915.2550128567,False,False,False,False,150784.4691749163,False,False,False,False
2022-05-27 00:00:00+00:00,25.5549976368,26.2372034977,22.6984112582,22.7851936292,428347,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.997928643982213,,0.0,0.0,0.0,0.0,42.09758210773429,-0.08487301468581165,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1424187,-363750.1990859784,False,False,False,False,171344.65664344103,False,False,False,False
2022-06-03 00:00:00+00:00,25.4873406839,26.6278436042,24.2985113688,24.7866079575,378656,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.399417444593826,,0.0,0.0,0.0,0.0,42.4439800450382,-0.08487301468581165,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1802843,-470349.6658203504,False,False,False,False,186701.0524476306,False,False,False,False
2022-06-10 00:00:00+00:00,25.6226545897,27.6330326186,25.5694955553,26.0575921441,782172,,,,,,,"rgba(239, 83, 80, 0.5)",1.0,26.313074,,25.67501233663355,,0.0,0.0,0.0,0.0,42.87816410280955,-0.08487301468581165,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1020671,-511114.20909291704,False,False,False,False,230810.01152558386,False,False,False,False
2022-06-17 00:00:00+00:00,25.5839934738,26.3475505136,23.496293213,25.1393906405,598935,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.436773746365432,,0.0,0.0,0.0,0.0,43.14411527909909,-0.08487301468581165,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1619606,-593224.7121230713,False,False,False,False,258078.52919035545,False,False,False,False
