date,Close,High,Low,Open,Volume,aVWAP_OB_bull_800,aVWAP_OB_bull_773,aVWAP_OB_bull_678,aVWAP_OB_bull_431,aVWAP_OB_bull_385,aVWAP_OB_bull_353,aVWAP_OB_bull_224,aVWAP_OB_bull_217,aVWAP_OB_bull_203,aVWAP_OB_bull_79,aVWAP_OB_bull_49,aVWAP_OB_bear_887,aVWAP_OB_bear_870,aVWAP_OB_bear_828,aVWAP_OB_bear_810,aVWAP_OB_bear_538,aVWAP_OB_bear_198,aVWAP_OB_bear_45,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,3.81,3.95,3.69,3.94,9236388,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,5.3716664,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,9236388.0,False,False,False,False
2022-01-04 00:00:00+00:00,3.56,3.79,3.51,3.79,10806885,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10806885,-423799.4117647059,False,False,False,False,9297976.11764706,False,False,False,False
2022-01-05 00:00:00+00:00,3.41,3.68,3.39,3.49,9762242,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20569127,-1213812.2583621684,False,False,False,False,9316182.622837372,False,False,False,False
2022-01-06 00:00:00+00:00,3.5,3.58,3.33,3.51,11386154,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,6.92880320671883,-43.64859706050774,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9182973,-1526328.3658773773,False,False,False,False,9397357.970961398,False,False,False,False
2022-01-07 00:00:00+00:00,3.42,3.62,3.395,3.54,11994752,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,10.377633560129244,-40.872102748032574,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21177725,-2296971.371137088,False,False,False,False,9499216.560335461,False,False,False,False
2022-01-10 00:00:00+00:00,3.31,3.48,3.17,3.38,13013989,,,,,,,,,,,,,,,,,,,3.3200000000000003,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,11.505050898205608,-40.27082198577422,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34191714,-3547745.5918768104,False,False,False,False,9637050.773655638,False,False,False,False
2022-01-11 00:00:00+00:00,3.39,3.49,3.26,3.29,15858423,,,,,,,,,,,,,,,,,,,3.3529555210004625,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,16.281286969917147,-36.20864840646838,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18333291,-4127570.9019992882,False,False,False,False,9881026.155080907,False,False,False,False
2022-01-12 00:00:00+00:00,3.66,3.7,3.395,3.51,22824832,,,,,,,,,,,,,,,,,,,3.520202698619679,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,27.920441269802865,-25.966135490844163,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4491541,-3789566.513685591,False,False,False,False,10388626.38429342,False,False,False,False
2022-01-13 00:00:00+00:00,3.28,3.62,3.26,3.5,9680061,,,,,,,,,,,,,,,,,,,3.4852500179343457,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,29.771908085578602,-25.13088696099114,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5188520,-3844427.434717529,False,False,False,False,10360839.506477993,False,False,False,False
2022-01-14 00:00:00+00:00,3.46,3.46,3.27,3.34,11220029,,,,,,,,,,,,,,,,,,,3.464963155605443,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,34.39486031857926,-21.462699139115482,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6031509,-3457135.8098266455,False,False,False,False,10394533.212106306,False,False,False,False
2022-01-18 00:00:00+00:00,3.37,3.51,3.31,3.31,6285741,,,,,,,,,,,,,,,,,,,3.457310566340607,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,36.34899112790929,-20.171733420019358,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-254232,-3331531.738853052,False,False,False,False,10233404.105749197,False,False,False,False
2022-01-19 00:00:00+00:00,3.59,3.67,3.36,3.42,10286310,,,,,,,,,,,,,,,,,,,3.468487529977058,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,41.087130566472396,-16.10783900988981,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10032078,-2807468.611839207,False,False,False,False,10235478.84670021,False,False,False,False
2022-01-20 00:00:00+00:00,3.56,3.81,3.54,3.8,7612944,,,,,,,,,,,,,,,,,,,3.5349926329036983,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.636666666666667,,43.82075907543728,-13.870378324851913,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2419134,-2602503.803531787,False,False,False,False,10132634.342908045,False,False,False,False
2022-01-21 00:00:00+00:00,3.34,3.51,3.27,3.46,8376409,,,,,,,,,,,,,,,,,,,3.4817782936595854,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.4987131357556076,,42.865470873895404,-13.870378324851913,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5957275,-2734063.458295246,False,False,False,False,10063762.76083322,False,False,False,False
2022-01-24 00:00:00+00:00,3.18,3.24,2.93,3.2,12938993,,,,,,,,,,,,,,,,,,,3.3943273092223536,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.327832415882563,,40.602138015141975,-13.870378324851913,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18896268,-3367875.401107197,False,False,False,False,10176516.88785937,False,False,False,False
2022-01-25 00:00:00+00:00,3.03,3.175,2.94,3.03,9016018,,,,,,,,,,,,,,,,,,,3.3515498067887592,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.261420214079751,,37.77744923386693,-13.870378324851913,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27912286,-4330401.3069461305,False,False,False,False,10131007.12755116,False,False,False,False
2022-01-26 00:00:00+00:00,2.76,3.03,2.73,3.03,11638055,,,,,,,,,,,,,,,,,,,3.2833226694566346,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.162503869768839,,33.98727766321426,-7.747954683225473,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-39550341,-5711575.412556086,False,False,False,False,10190107.044117782,False,False,False,False
2022-01-27 00:00:00+00:00,2.4,2.7,2.26,2.7,18387632,,,,,,,,,,,,,,,,,,,2.9699121369972383,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.7119942447397407,,29.637646267997297,-11.857050239027878,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-57937973,-7759669.435593102,False,False,False,False,10511578.611015124,False,False,False,False
2022-01-28 00:00:00+00:00,2.65,2.7,2.27,2.44,17858264,,,,,,,,,,,,,,,,,,,2.91968620718077,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.688541346599866,,30.337443199978196,-11.857050239027878,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-40079709,-9027121.967530627,False,False,False,False,10799683.920387082,False,False,False,False
2022-01-31 00:00:00+00:00,2.86,2.88,2.51,2.57,15867140,,,,,,,,,,,,,,,,,,,2.9158274859375375,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.716981063359156,,33.353870060932444,-11.857050239027878,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24212569,-9622629.69429413,False,False,False,False,10998407.68821504,False,False,False,False
2022-02-01 00:00:00+00:00,2.83,2.86,2.66,2.85,8617401,,,,,,,,,,,,,,,,,,,2.9140403520148226,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.728860198947609,,35.13762539425328,-11.857050239027878,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32829970,-10532721.470988479,False,False,False,False,10905034.87691249,False,False,False,False
2022-02-02 00:00:00+00:00,2.96,3.09,2.66,2.87,15845294,,,,,,,,,,,,,,,,,,,2.9233911154821794,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.7629797374880685,,37.8837171864394,-11.857050239027878,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16984676,-10785739.295655597,False,False,False,False,11098770.528798275,False,False,False,False
2022-02-03 00:00:00+00:00,2.83,3.14,2.7635,2.8,7068920,,,,,,,,,,,,,,,,,,,2.9263305907416757,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.774709426163219,,38.59622830592377,-19.545992292863104,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24053596,-11306047.40170832,False,False,False,False,10940737.174727755,False,False,False,False
2022-02-04 00:00:00+00:00,3.05,3.07,2.78,2.87,6189389,,,,,,,,,,,,,,,,,,,2.9307137030136934,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.786669350009693,,41.58736195341193,-16.428025903686404,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17864207,-11563230.131053092,False,False,False,False,10754409.795326665,False,False,False,False
2022-02-07 00:00:00+00:00,3.17,3.24,2.98,3.0,5782131,,,,,,,,,,,,,,,,,,,2.940487454428602,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.804725722806186,,44.808479216041476,-13.164607124072873,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12082076,-11583577.02787454,False,False,False,False,10559418.470019737,False,False,False,False
2022-02-08 00:00:00+00:00,3.39,3.39,3.07,3.09,6545482,,,,,,,,,,,,,,,,,,,2.956721763999764,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.8311513318141106,,48.97130589524596,-9.097831994115602,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5536594,-11346440.438546129,False,False,False,False,10402009.196685629,False,False,False,False
2022-02-09 00:00:00+00:00,3.49,3.52,3.3,3.41,5944791,,,,,,,,,,,,,,,,,,,2.9755960481540598,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.859773243615576,,52.577703433266095,-5.634527329869883,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,408197,-10885474.264485497,False,False,False,False,10227216.326227369,False,False,False,False
2022-02-10 00:00:00+00:00,3.48,3.68,3.36,3.39,6920314,,,,,,,,,,,,,,,,,,,2.9984199370539173,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.893342326872596,,54.85477042931328,-3.4184684468606505,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6512117,-10713970.058035085,False,False,False,False,10097533.882061591,False,False,False,False
2022-02-11 00:00:00+00:00,3.23,3.4937,3.2,3.49,5452264,,,,,,,,,,,,,,,,,,,3.008884458098401,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.9096830315861677,,53.41612317465585,-3.4184684468606505,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11964381,-10763005.781249395,False,False,False,False,9915366.435706235,False,False,False,False
2022-02-14 00:00:00+00:00,3.11,3.3,3.07,3.19,4211855,,,,,,,,,,,,,,,,,,,3.042449602896531,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.917142843972811,,51.226021520817106,-3.4184684468606505,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16176236,-10975289.319239615,False,False,False,False,9691699.320580501,False,False,False,False
2022-02-15 00:00:00+00:00,3.78,3.86,3.3,3.32,18336679,,,,,,,,,,,,,,,,,,,3.2488462752278076,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.9993039262596715,,55.25444320770977,-2.9050995544932547,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2160443,-10460162.561622376,False,False,False,False,10030718.131538128,False,False,False,False
2022-02-16 00:00:00+00:00,3.61,3.76,3.55,3.75,7756384,,,,,,,,,,,,,,,,,,,3.2664480277922787,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.028337194182644,,56.26067163892495,-1.7881560294136989,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5595941,-10269408.774892086,False,False,False,False,9941528.557752319,False,False,False,False
2022-02-17 00:00:00+00:00,3.39,3.73,3.28,3.71,3577047,,,,,,,,,,,,,,,,,,,3.2652338979896283,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.03731334009308,,54.954978954174685,-1.7881560294136989,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9172988,-10226411.881759064,False,False,False,False,9691941.0456836,False,False,False,False
2022-02-18 00:00:00+00:00,3.35,3.45,3.21,3.4,5386013,,,,,,,,,,,,,,,,,,,3.25674829672552,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.0462801546716696,,53.73652052733461,-1.7881560294136989,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14559001,-10396317.337376356,False,False,False,False,9523081.122323459,False,False,False,False
2022-02-22 00:00:00+00:00,3.36,3.45,3.25,3.26,7277326,,,,,,,,,,,,,,,,,,,3.2510953268646876,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.058205265015065,,53.01276747862528,-1.7881560294136989,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7281675,-10274174.500616498,False,False,False,False,9435012.29399705,False,False,False,False
2022-02-23 00:00:00+00:00,3.68,3.91,3.52,3.53,12991244,,,,,,,,,,,,,,,,,,,3.345717299692096,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.301004708050654,,55.130945862993215,-1.7881560294136989,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5709569,-9647361.030004088,False,False,False,False,9574472.360899126,False,False,False,False
2022-02-24 00:00:00+00:00,3.65,3.65,3.27,3.32,23800786,,,,,,,,,,,,,,,,,,,3.345261469499988,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.2919920270560006,,56.219704870108174,-0.5330626152526321,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18091217,-9978492.636670595,False,False,False,False,10132367.013412885,False,False,False,False
2022-02-25 00:00:00+00:00,2.91,3.38,2.72,3.24,29643551,,,,,,,,,,,,,,,,,,,3.2563678381652417,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.194305605495129,,50.9661461247849,-0.5330626152526321,False,False,False,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-47734768,-11459130.886212924,False,False,False,False,10897511.483475124,False,False,False,False
2022-02-28 00:00:00+00:00,2.84,2.96,2.623,2.84,15494134,,,,,,,,,,,,,,,,,,,3.2115259646127043,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.149414980488268,,47.04606286441066,4.032057950168145,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-63228902,-13489317.988714378,False,False,False,False,11077771.190005511,False,False,False,False
