date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_85,aVWAP_OB_bull_82,aVWAP_OB_bear_0,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-09-15 00:00:00+00:00,94.9731196369,99.1378583764,93.5880356826,96.7661392764,5965566,,,95.89967123196666,#000000,-1.0,92.96022,,,,-1.0,99.137856,93.588036,34.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,5965566.0,False,False,False,False
2023-09-22 00:00:00+00:00,83.0596134744,100.7126798587,82.355802452,95.3525946929,10912565,,,91.2507749015363,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-10912565,-808338.1481481481,False,False,False,False,6332010.37037037,False,False,False,False
2023-09-29 00:00:00+00:00,83.3272599195,84.2095019053,79.7289021571,82.7027515475,6212267,,,88.875441103365,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671563693417385,-51.678909233543465,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4700298,-1096631.4705075445,False,False,False,False,6323140.491083677,False,False,False,False
2023-10-06 00:00:00+00:00,81.2753038401,84.8340102773,80.2443693848,83.6147320272,4401847,,,87.79347467100729,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0425732842560969,-51.29146309021998,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9102145,-1689632.4726921706,False,False,False,False,6180822.454707108,False,False,False,False
2023-10-13 00:00:00+00:00,76.9533093927,82.7761064991,76.9334837301,80.7102724559,4908074,,,86.44439755432384,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.157003163147853,-51.134237541482776,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-14010219,-2602268.51175201,False,False,False,False,6086544.791395471,False,False,False,False
2023-10-20 00:00:00+00:00,77.290345657,80.2047180596,75.6448156609,77.5480792708,4885884,,,85.30029705609154,"rgba(239, 83, 80, 0.5)",0.0,0.0,,77.71329312583333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8543601802484173,-50.40645116551962,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9124335,-3085384.5479185274,False,False,False,False,5997606.954995806,False,False,False,False
2023-10-27 00:00:00+00:00,81.2554781775,84.6555793139,76.3981908398,76.5270576467,4674489,,,84.7955867196189,"rgba(239, 83, 80, 0.5)",0.0,0.0,,79.20772973798267,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.302955362294233,-44.25189087733514,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4449846,-3186455.766591229,False,False,False,False,5899598.217588709,False,False,False,False
2023-11-03 00:00:00+00:00,84.1896762427,84.7051434704,80.7102724559,81.7015555861,2969126,,,84.69025670802874,"rgba(239, 83, 80, 0.5)",0.0,0.0,,80.1541836383161,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.066843035620856,-37.097791804261945,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1480720,-3060104.969065953,False,False,False,False,5682526.201471027,False,False,False,False
2023-11-10 00:00:00+00:00,78.5691008948,86.9057920193,76.3288010207,84.8637487712,11274603,,,83.86999849379232,"rgba(239, 83, 80, 0.5)",1.0,101.10097,,80.48357756907774,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.272544694107168,-34.484823932919966,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-12755323,-3778269.2676536604,False,False,False,False,6096754.112473173,False,False,False,False
2023-11-17 00:00:00+00:00,77.6372947525,80.2939335413,75.5952515044,78.0932849924,11074194,,,82.87780426348826,"rgba(239, 83, 80, 0.5)",0.0,0.0,,79.39933546005564,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25523886502408,-33.00566127046015,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-23829517,-5263546.8774570925,False,False,False,False,6465453.363401086,False,False,False,False
2023-11-24 00:00:00+00:00,77.8157257159,78.8466601713,75.8331594556,77.6670332464,3747744,,,82.59396318086624,"rgba(239, 83, 80, 0.5)",0.0,0.0,,79.17448097843521,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.840460020237522,-31.826071643717967,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-20081773,-6361193.256904716,False,False,False,False,6264141.55870471,False,False,False,False
2023-12-01 00:00:00+00:00,77.5579921021,78.5691008948,75.6002079201,77.587730596,6375127,,,82.15318765785304,"rgba(239, 83, 80, 0.5)",0.0,0.0,,78.85315373732426,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.878911796083273,-31.082057281100287,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-26456900,-7849764.126763626,False,False,False,False,6272362.702504361,False,False,False,False
2023-12-08 00:00:00+00:00,73.1269565104,77.5480792708,71.7044652186,77.5480792708,6391501,,,81.54093379391355,"rgba(239, 83, 80, 0.5)",0.0,0.0,,76.82535206118477,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.227587254224325,-31.082057281100287,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-32848401,-9701515.006262617,False,False,False,False,6281187.761578112,False,False,False,False
2023-12-15 00:00:00+00:00,75.3276050593,75.5060360227,71.7110076873,73.1269565104,7895006,,,80.9072370518762,"rgba(239, 83, 80, 0.5)",0.0,0.0,,76.43675996932684,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.76159813637183,-30.526929442818826,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-24953395,-10831283.894687608,False,False,False,False,6400729.853313067,False,False,False,False
2023-12-22 00:00:00+00:00,78.1527619802,79.0944809538,74.9707431324,75.6349028296,5349201,,,80.71423017676318,"rgba(239, 83, 80, 0.5)",0.0,0.0,,76.72327074327504,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.087968374890465,-27.410106501015726,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-19604194,-11481129.08767371,False,False,False,False,6322838.827141728,False,False,False,False
2023-12-29 00:00:00+00:00,80.8688777568,81.1365242019,77.9148540289,78.0734593298,4039013,,,80.68462729171898,"rgba(239, 83, 80, 0.5)",0.0,0.0,,77.82581016283339,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.30328497087032,-23.499842260490315,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-15565181,-11783651.451549731,False,False,False,False,6153666.543649749,False,False,False,False
2024-01-05 00:00:00+00:00,77.9445925228,80.7895751063,77.3993868013,80.3137592039,3596989,,,80.61681192761759,"rgba(239, 83, 80, 0.5)",0.0,0.0,,77.79820775701167,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.03435170620738,-22.0063250838968,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-19162170,-12330208.381064566,False,False,False,False,5964283.021897916,False,False,False,False
2024-01-12 00:00:00+00:00,76.4477549963,81.0720907984,76.2693240329,78.3609314375,4982669,,,80.4947129106126,"rgba(239, 83, 80, 0.5)",0.0,0.0,,77.72582405733834,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.676392121134434,-21.48688456022872,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-24144839,-13205366.204689413,False,False,False,False,5891570.8721277,False,False,False,False
2024-01-19 00:00:00+00:00,76.8740067423,77.3993868013,74.6882274403,76.4180165024,4053626,,,80.345907966006,"rgba(239, 83, 80, 0.5)",0.0,0.0,,77.1309635741306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.431336506047955,-20.770790539964008,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-20091213,-13715428.930267975,False,False,False,False,5755426.807525648,False,False,False,False
2024-01-26 00:00:00+00:00,85.7856420822,95.0838778429,76.7253142728,77.2804328256,18573250,,,81.1208121511692,"rgba(239, 83, 80, 0.5)",0.0,0.0,,82.98125280510709,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.75586989416375,-15.670279146851101,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-1517963,-12811912.93543331,False,False,False,False,6704895.192153377,False,False,False,False
2024-02-02 00:00:00+00:00,84.3482815435,85.2206106981,81.6817299235,84.2590660618,7704935,,,81.26553431508253,"rgba(239, 83, 80, 0.5)",0.0,0.0,,82.99398694694146,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.87728604891941,-12.790673699216875,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-9222898,-12546059.977253063,False,False,False,False,6778972.214956831,False,False,False,False
2024-02-09 00:00:00+00:00,85.3792159989,87.2527411148,83.5502986238,84.1202864236,5262329,,,81.41510947888969,#000000,0.0,0.0,,83.22981321883637,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.559765490523304,-10.335841803650908,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-3960569,-11910097.682641724,False,False,False,False,6666628.273108177,False,False,False,False
2024-02-16 00:00:00+00:00,84.8835744338,87.8029032521,84.8835744338,86.9256176819,5532006,,,81.57806537102829,#000000,0.0,0.0,,83.4832910070275,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.22292066274454,-8.830189218374336,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-9492575,-11731021.928371966,False,False,False,False,6582582.178803868,False,False,False,False
2024-02-23 00:00:00+00:00,85.0620053972,86.1920681656,83.6444705211,84.9628770842,4070649,,,81.6671295883797,#000000,0.0,0.0,,83.56953592865327,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.49753986200893,-7.635658832806747,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-5421926,-11263681.489233302,False,False,False,False,6396513.054448026,False,False,False,False
2024-03-01 00:00:00+00:00,81.5925144418,85.9806274739,81.0701082322,85.5279084684,6539357,,,81.7163171342676,#000000,0.0,0.0,,83.45773057783026,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.64469916541704,-7.635658832806747,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-11961283,-11315355.675216021,False,False,False,False,6407094.087451876,False,False,False,False
2024-03-08 00:00:00+00:00,80.680533962,82.4896256745,78.0040695107,81.6222529357,7933258,,,81.6542423354678,#000000,0.0,0.0,,82.85545842876905,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61110349539335,-7.635658832806747,False,False,False,False,True,,1,,,False,False,False,False,-0.13832865542534445,-0.13832865542534445,False,False,False,False,-19894541,-11950850.884459278,False,False,False,False,6520143.266159144,False,False,False,False
2024-03-15 00:00:00+00:00,79.0944809538,81.1464370332,78.6285778826,81.1464370332,6111535,,,81.58348752379578,#000000,0.0,0.0,,82.49455605876722,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.150228507193674,-7.635658832806747,False,False,False,False,True,,1,0.8907086469464198,1.1213551362277483,False,False,False,False,-0.0991400385005485,-0.11873434696294648,False,False,False,False,-26006076,-12991978.670795627,False,False,False,False,6489875.987184393,False,False,False,False
2024-03-22 00:00:00+00:00,85.874857564,86.7372738872,78.9557013156,79.1043937851,10034720,,,81.7064361349156,#000000,0.0,0.0,,82.9391559665179,,0.0,0.0,0.0,0.0,1.0,84.1401120862,81.1464370332,0.0,48.468556623689366,-7.635658832806747,False,False,False,False,True,,1,0.9693520697841266,1.1006983007949414,False,False,False,False,0.14988692933408237,0.015576291185567949,False,False,False,False,-15971356,-13212673.287773728,False,False,False,False,6752457.025170734,False,False,False,False
2024-03-29 00:00:00+00:00,85.6567752753,86.5687557551,84.1401120862,86.0433756961,3793973,,,81.78158328634998,#000000,0.0,0.0,,83.14011216843551,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.01594187460739,-6.8872930948215085,False,False,False,False,True,,0,1.028847376068325,0.9768612075855974,False,False,False,False,0.28632990534685526,0.15095309826621162,False,False,False,False,-19765329,-13698055.19238308,False,False,False,False,6533310.060343273,False,False,False,False
