date,Open,High,Low,Close,Volume,aVWAP_OB_bull_432,aVWAP_OB_bull_406,aVWAP_OB_bull_396,aVWAP_OB_bull_368,aVWAP_OB_bear_137,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,1.24,1.24,1.22,1.225,753.0,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,753.0,False,False,False,False
2023-11-10 17:00:00+00:00,1.215,1.215,1.215,1.215,0.0,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,741.3255813953488,False,False,False,False
2023-11-13 17:00:00+00:00,1.2,1.205,1.2,1.2,21.0,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21.0,-0.32558139534883723,False,False,False,False,730.1577429241031,False,False,False,False
2023-11-14 17:00:00+00:00,1.2,1.235,1.2,1.235,15.0,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,20.746432491767276,-31.32821075740945,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6.0,-0.4135568775914909,False,False,False,False,719.0700259795433,False,False,False,False
2023-11-15 17:00:00+00:00,1.235,1.25,1.22,1.22,60.0,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,29.788738635672445,-24.434921177400838,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66.0,-1.430400957008677,False,False,False,False,708.8518860418759,False,False,False,False
2023-11-16 17:00:00+00:00,1.22,1.225,1.22,1.225,0.0,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,37.20110491432125,-18.970215734987775,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66.0,-2.431480011938775,False,False,False,False,697.8619343202964,False,False,False,False
2023-11-17 17:00:00+00:00,1.21,1.27,1.21,1.26,1389.0,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,48.30733173690342,-9.974261703882334,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1323.0,18.117845259564152,False,False,False,False,708.5772531680437,False,False,False,False
2023-11-20 17:00:00+00:00,1.22,1.235,1.22,1.235,0.0,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,50.15193266720339,-9.333431715526046,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1323.0,38.34857634081122,False,False,False,False,697.5915593204771,False,False,False,False
2023-11-21 17:00:00+00:00,1.245,1.265,1.235,1.235,463.0,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,51.3816666207367,-8.617669984880834,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1323.0,58.2656526766126,False,False,False,False,693.9544808814,False,False,False,False
2023-11-22 17:00:00+00:00,1.28,1.28,1.225,1.225,11.0,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,50.28240817731067,-8.617669984880834,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1312.0,77.70339449557986,False,False,False,False,683.3660393173471,False,False,False,False
2023-11-23 17:00:00+00:00,1.225,1.225,1.225,1.225,0.0,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,49.54956921502665,-8.617669984880834,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1312.0,96.83977597626853,False,False,False,False,672.7712170023495,False,False,False,False
2023-11-24 17:00:00+00:00,1.25,1.26,1.25,1.255,800.0,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,54.05815601557145,-5.544040134393072,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2112.0,128.0825701471791,False,False,False,False,674.743756273631,False,False,False,False
2023-11-27 17:00:00+00:00,1.255,1.305,1.255,1.305,267.0,,,,,,1.288333333333333,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,61.38716650964818,1.5210737976075563,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2379.0,162.98051479606005,False,False,False,False,668.4221476492336,False,False,False,False
2023-11-28 17:00:00+00:00,1.255,1.26,1.235,1.235,200.0,,,,,,1.2690613847251961,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,57.24466108178837,1.5210737976075563,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2179.0,194.23663084573352,False,False,False,False,661.1597887709509,False,False,False,False
