date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_844,Gap_Up_aVWAP_678,Gap_Up_aVWAP_642,Gap_Up_aVWAP_420,Gap_Up_aVWAP_414,Gap_Up_aVWAP_384,Gap_Up_aVWAP_360,Gap_Up_aVWAP_180,Gap_Down_aVWAP_702,Gap_Down_aVWAP_696,Gap_Down_aVWAP_660,Gap_Down_aVWAP_396,Gap_Down_aVWAP_108,aVWAP_OB_bull_809,aVWAP_OB_bull_491,aVWAP_OB_bull_466,aVWAP_OB_bull_329,aVWAP_OB_bear_743,aVWAP_OB_bear_193,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-04 15:00:00+00:00,12.51,12.51,12.51,12.51,0.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-04 16:00:00+00:00,12.51,12.51,12.51,12.51,0.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-04 17:00:00+00:00,12.51,12.51,12.47,12.475,0.0,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-04 18:00:00+00:00,12.475,12.475,12.475,12.475,0.0,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-04 19:00:00+00:00,12.475,12.475,12.475,12.475,0.0,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-04 20:00:00+00:00,12.475,12.495,12.475,12.495,918.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.953846153845944,-36.54153846153865,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,918.0,14.232558139534884,False,False,False,False,14.232558139534884,False,False,False,False
2025-02-05 15:00:00+00:00,12.495,12.495,12.495,12.495,0.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.923076923076575,-28.46646153846184,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,918.0,28.244456462952947,False,False,False,False,14.011898323418064,False,False,False,False
2025-02-05 16:00:00+00:00,12.495,12.495,12.495,12.495,0.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.56923076923033,-23.561600000000368,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,918.0,42.03911605267461,False,False,False,False,13.79465958972166,False,False,False,False
2025-02-05 17:00:00+00:00,12.495,12.495,12.495,12.495,0.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9999999999995,-20.48310153846195,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,918.0,55.61990495108276,False,False,False,False,13.580788898408144,False,False,False,False
2025-02-05 18:00:00+00:00,12.495,12.58,12.495,12.58,0.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.79969868384835,-5.969501953767207,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,918.0,68.99013898284892,False,False,False,False,13.370234031766158,False,False,False,False
