date,Close,High,Low,Open,Volume,aVWAP_OB_bull_878,aVWAP_OB_bull_763,aVWAP_OB_bull_559,aVWAP_OB_bull_519,aVWAP_OB_bull_491,aVWAP_OB_bear_871,aVWAP_OB_bear_811,aVWAP_OB_bear_796,aVWAP_OB_bear_788,aVWAP_OB_bear_778,aVWAP_OB_bear_646,aVWAP_OB_bear_594,aVWAP_OB_bear_561,aVWAP_OB_bear_531,aVWAP_OB_bear_428,aVWAP_OB_bear_343,aVWAP_OB_bear_322,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,5.75,5.75,5.5,5.63,44514,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,5.5875,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,44514.0,False,False,False,False
2022-01-04 00:00:00+00:00,5.58,5.91,5.58,5.65,150333,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-150333,-5895.411764705882,False,False,False,False,48663.76470588235,False,False,False,False
2022-01-05 00:00:00+00:00,5.8,5.8865,5.64,5.835,59441,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,19.579288025889962,-89.15857605177992,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-90892,-9228.611303344867,False,False,False,False,49086.401384083045,False,False,False,False
2022-01-06 00:00:00+00:00,5.87,5.95,5.63,5.7,32689,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,34.97756172399107,-73.41188449302975,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-58203,-11149.175565958794,False,False,False,False,48443.366035687635,False,False,False,False
2022-01-07 00:00:00+00:00,5.89,6.0,5.67,5.67,51209,,,,,,,,,,,,,,,,,,5.853333333333333,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,45.82340645799766,-61.605974244266825,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6994,-10986.227504548646,False,False,False,False,48551.82226958224,False,False,False,False
2022-01-10 00:00:00+00:00,5.765,5.925,5.7,5.81,47767,,,,,,,,,,,,,,,,,,5.825985323041276,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,47.22286009492095,-58.06116900566569,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-54761,-12702.885249468307,False,False,False,False,48521.04492567706,False,False,False,False
2022-01-11 00:00:00+00:00,5.89,5.9,5.81,5.81,27258,,,,,,,,,,,,,,,,,,5.834769739795406,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,51.85084635446144,-50.793353291572096,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27503,-13283.281906351902,False,False,False,False,47687.2000266309,False,False,False,False
2022-01-12 00:00:00+00:00,5.87,5.9026,5.8,5.9,18271,,,,,,,,,,,,,,,,,,5.837647935134885,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,54.17091379730394,-45.37107102424811,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45774,-14557.427713945945,False,False,False,False,46533.62355499831,False,False,False,False
2022-01-13 00:00:00+00:00,5.77,5.9,5.7207,5.9,39407,,,,,,,,,,,,,,,,,,5.828916836131772,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,52.36053068467884,-43.801837300881154,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-85181,-17326.979568301005,False,False,False,False,46254.14812146897,False,False,False,False
2022-01-14 00:00:00+00:00,5.66,5.75,5.6,5.7,31126,,,,,,,,,,,,,,,,,,5.8059141787343,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,48.364980856408344,-43.801837300881154,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-116307,-21208.548996995083,False,False,False,False,45660.88741082313,False,False,False,False
2022-01-18 00:00:00+00:00,5.7,5.79,5.56,5.56,55455,,,,,,,,,,,,,,,,,,5.780783322180857,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,46.97820508688775,-42.52363679650795,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-60852,-22763.194134367826,False,False,False,False,46044.97025745752,False,False,False,False
2022-01-19 00:00:00+00:00,5.76,5.9,5.69,5.7995,51766,,,,,,,,,,,,,,,,,,5.781192942633099,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,47.83628285635001,-38.303511252636405,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9086,-22226.833580078892,False,False,False,False,46269.32436500821,False,False,False,False
2022-01-20 00:00:00+00:00,5.7,5.8699,5.7,5.85,34604,,,,,,,,,,,,,,,,,,5.77881146649181,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,46.83297134516117,-36.05179348783491,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43690,-23068.526380860112,False,False,False,False,45811.860664419655,False,False,False,False
2022-01-21 00:00:00+00:00,5.4,5.69,5.28,5.69,61771,,,,,,,,,,,,,,,,,,5.731277805991232,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,41.022882821367986,-36.05179348783491,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-105461,-26299.60377768913,False,False,False,False,46437.70926581497,False,False,False,False
2022-01-24 00:00:00+00:00,5.25,5.555,4.98,5.555,80314,,,,,,,,,,,,,,,,,,5.458676364771479,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,35.58989385959653,-36.05179348783491,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-185775,-32553.540884446422,False,False,False,False,47766.191255390855,False,False,False,False
2022-01-25 00:00:00+00:00,5.37,5.4011,5.22,5.25,57587,,,,,,,,,,,,,,,,,,5.456189732715169,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,35.05000625370931,-36.05179348783491,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-128188,-36303.91183015441,False,False,False,False,48151.32101008141,False,False,False,False
2022-01-26 00:00:00+00:00,5.28,5.53,5.2001,5.31,22103,,,,,,,,,,,,,,,,,,5.453941303073595,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,33.64818881030826,-36.05179348783491,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-150291,-40773.993719167964,False,False,False,False,47129.818225372335,False,False,False,False
2022-01-27 00:00:00+00:00,5.25,5.42,5.25,5.27,42854,,,,,,,,,,,,,,,,,,5.444491232597162,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,32.37808872324301,-36.05179348783491,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-193145,-46749.327298808435,False,False,False,False,46962.13907927931,False,False,False,False
2022-01-28 00:00:00+00:00,5.0,5.3805,4.98,5.25,182538,,,,,,,,,,,,,,,,,,5.348827662271346,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,29.24102081976574,-36.05179348783491,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-375683,-59648.68701258065,False,False,False,False,52278.83950754286,False,False,False,False
2022-01-31 00:00:00+00:00,5.26,5.42,4.96,4.96,43895,,,,,,,,,,,,,,,,,,5.298971836981108,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.213333333333333,,32.50366782722602,-35.61561131714005,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-331788,-70320.81693365592,False,False,False,False,51950.06148763922,False,False,False,False
2022-02-01 00:00:00+00:00,5.42,5.52,5.33,5.35,35093,,,,,,,,,,,,,,,,,,5.334730442856113,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.306632695261727,,37.192534462161376,-29.77194720269926,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-296695,-79198.23587743411,False,False,False,False,51289.00025282984,False,False,False,False
2022-02-02 00:00:00+00:00,5.34,5.4,5.3,5.4,28982,,,,,,,,,,,,,,,,,,5.3393169346074005,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.317378870673952,,39.32968614507872,-26.53971319745568,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-325677,-88864.06976459356,False,False,False,False,50414.215929189464,False,False,False,False
2022-02-03 00:00:00+00:00,5.45,5.5092,5.32,5.32,46193,,,,,,,,,,,,,,,,,,5.355016093830353,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.350045678059369,,42.40634389026775,-22.518153114346557,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-279484,-96339.3611463742,False,False,False,False,50248.67804961341,False,False,False,False
