date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_426,Gap_Up_aVWAP_414,Gap_Up_aVWAP_252,Gap_Down_aVWAP_333,Gap_Down_aVWAP_296,Gap_Down_aVWAP_168,Gap_Down_aVWAP_126,aVWAP_OB_bull_792,aVWAP_OB_bull_365,aVWAP_OB_bear_880,aVWAP_OB_bear_765,aVWAP_OB_bear_647,aVWAP_OB_bear_260,aVWAP_OB_bear_79,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-27 15:00:00+00:00,31.02,31.02,31.02,31.02,0.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,30.305,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-01-27 16:00:00+00:00,31.02,31.02,31.02,31.02,0.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-01-27 17:00:00+00:00,31.02,31.02,31.02,31.02,0.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-01-27 18:00:00+00:00,31.02,31.02,31.02,31.02,0.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-01-27 19:00:00+00:00,31.02,31.03,31.02,31.03,2200.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2200.0,34.10852713178294,False,False,False,False,34.10852713178294,False,False,False,False
2025-01-27 20:00:00+00:00,31.03,31.03,31.02,31.02,2.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,82.3529411764706,-11.76470588235292,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2198.0,67.65723213749173,False,False,False,False,33.61072050958476,False,False,False,False
2025-01-28 15:00:00+00:00,31.02,31.02,31.02,31.02,0.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,70.58823529411765,-11.76470588235292,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2198.0,100.6858021818717,False,False,False,False,33.08962406757569,False,False,False,False
2025-01-28 16:00:00+00:00,31.02,31.02,31.02,31.02,0.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,62.74509803921569,-11.76470588235292,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2198.0,133.2023013728504,False,False,False,False,32.57660664017141,False,False,False,False
2025-01-28 17:00:00+00:00,31.02,31.02,31.02,31.02,0.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,57.516339869281055,-11.76470588235292,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2198.0,165.21466879342637,False,False,False,False,32.071542971331546,False,False,False,False
2025-01-28 18:00:00+00:00,31.02,31.02,31.02,31.02,0.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,54.03050108932463,-11.76470588235292,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,2198.0,196.73072044003993,False,False,False,False,31.574309746969817,False,False,False,False
2025-01-28 19:00:00+00:00,31.02,31.02,31.02,31.02,0.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,51.706608569353676,-11.76470588235292,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,2198.0,227.75815113089203,False,False,False,False,31.084785564846253,False,False,False,False
2025-01-28 20:00:00+00:00,31.02,31.02,31.02,31.02,0.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,50.157346889373045,-11.76470588235292,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,2198.0,258.3045363846766,False,False,False,False,30.602850904926157,False,False,False,False
2025-01-29 15:00:00+00:00,31.02,31.02,31.02,31.02,0.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,49.12450576938595,-11.76470588235292,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2198.0,288.3773342701855,False,False,False,False,30.12838810019862,False,False,False,False
2025-01-29 16:00:00+00:00,31.02,31.02,31.02,31.02,0.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,48.43594502272789,-11.76470588235292,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2198.0,317.98388722723683,False,False,False,False,29.66128130794748,False,False,False,False
2025-01-29 17:00:00+00:00,31.02,31.02,31.02,31.02,0.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,47.976904524955856,-11.76470588235292,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2198.0,347.13142385937266,False,False,False,False,29.201416481467675,False,False,False,False
2025-01-29 18:00:00+00:00,31.02,32.62,31.02,32.62,100.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,32.086666666666666,,0.0,0.0,0.0,0.0,65.25401329323924,-6.1565475094361375,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2298.0,377.37744829566145,False,False,False,False,30.299068939119337,False,False,False,False
2025-01-29 19:00:00+00:00,32.62,32.62,32.62,32.62,0.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,32.086666666666666,,0.0,0.0,0.0,0.0,76.77208580542816,5.740683359540412,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2298.0,407.15454212053487,False,False,False,False,29.829315932311285,False,False,False,False
2025-01-29 20:00:00+00:00,32.62,32.62,32.62,32.62,0.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,32.086666666666666,,0.0,0.0,0.0,0.0,84.45080081355411,13.735444313033348,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2298.0,436.4699755760305,False,False,False,False,29.366845917856846,False,False,False,False
2025-01-30 15:00:00+00:00,32.62,32.62,32.62,32.62,0.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,32.086666666666666,,0.0,0.0,0.0,0.0,89.56994415230474,19.37355698296463,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2298.0,465.33090618725487,False,False,False,False,28.911545981145885,False,False,False,False
2025-01-30 16:00:00+00:00,32.62,32.62,32.62,32.62,0.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,32.086666666666666,,0.0,0.0,0.0,0.0,92.9827063781385,23.585038844944222,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2298.0,493.7443805099331,False,False,False,False,28.46330495818238,False,False,False,False
2025-01-30 17:00:00+00:00,32.62,32.62,32.62,32.62,0.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,32.086666666666666,,0.0,0.0,0.0,0.0,95.25788119536101,26.91978344890559,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2298.0,521.7173358508643,False,False,False,False,28.02201340844312,False,False,False,False
2025-01-30 18:00:00+00:00,32.62,32.62,32.62,32.62,0.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,32.086666666666666,,0.0,0.0,0.0,0.0,96.77466440684267,29.69653691261017,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2298.0,549.2566019617036,False,False,False,False,27.587563588157177,False,False,False,False
2025-01-30 19:00:00+00:00,32.62,32.62,32.62,32.62,0.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,32.086666666666666,,0.0,0.0,0.0,0.0,97.78585321449712,32.09611290069114,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2298.0,576.3689027064834,False,False,False,False,27.159849423999702,False,False,False,False
2025-01-30 20:00:00+00:00,32.62,32.62,32.04,32.04,1.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,32.16556655665567,,0.0,0.0,0.0,0.0,82.45788100845752,32.09611290069114,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2297.0,603.0453538273131,False,False,False,False,26.754270363162497,False,False,False,False
2025-01-31 15:00:00+00:00,32.04,32.04,32.04,32.04,0.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,32.16556655665567,,0.0,0.0,0.0,0.0,72.2392328710978,38.34987208621351,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2297.0,629.3082165586725,False,False,False,False,26.33947547381114,False,False,False,False
2025-01-31 16:00:00+00:00,32.04,32.04,32.04,32.04,0.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,32.16556655665567,,0.0,0.0,0.0,0.0,65.42680077952465,31.83298345198088,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2297.0,655.1639031236542,False,False,False,False,25.93111151297686,False,False,False,False
2025-01-31 17:00:00+00:00,32.04,32.04,32.04,32.04,0.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,32.16556655665567,,0.0,0.0,0.0,0.0,60.88517938514256,27.278424702836674,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2297.0,680.6187263310394,False,False,False,False,25.529078776341557,False,False,False,False
2025-01-31 18:00:00+00:00,32.04,32.04,32.04,32.04,0.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,32.16556655665567,,0.0,0.0,0.0,0.0,57.85743178888782,23.8894421464519,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2297.0,705.6789011166046,False,False,False,False,25.133279105390525,False,False,False,False
