date,Open,High,Low,Close,Volume,aVWAP_OB_bull_875,aVWAP_OB_bull_852,aVWAP_OB_bull_678,aVWAP_OB_bull_664,aVWAP_OB_bull_659,aVWAP_OB_bull_619,aVWAP_OB_bull_612,aVWAP_OB_bull_552,aVWAP_OB_bear_835,aVWAP_OB_bear_823,aVWAP_OB_bear_517,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,5.455,5.555,5.45,5.55,534.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,534.0,False,False,False,False
2024-12-30 16:00:00+00:00,5.545,5.575,5.53,5.575,1316.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1316.0,20.4031007751938,False,False,False,False,546.1240310077519,False,False,False,False
2024-12-30 17:00:00+00:00,5.575,5.645,5.575,5.615,845.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2161.0,53.590649600384594,False,False,False,False,550.7577669611201,False,False,False,False
2024-12-30 18:00:00+00:00,5.615,5.62,5.595,5.61,989.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,97.23643807574214,47.51279426816792,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1172.0,70.93032945154143,False,False,False,False,557.5522201865291,False,False,False,False
2024-12-30 19:00:00+00:00,5.605,5.61,5.575,5.585,2446.0,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,85.67180390228197,37.270437227509234,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1274.0,50.078696436788846,False,False,False,False,586.8304803386759,False,False,False,False
2024-12-30 20:00:00+00:00,5.585,5.605,5.565,5.575,2457.0,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,75.35198147122208,28.764909071539208,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3731.0,-8.542678701766022,False,False,False,False,615.8253566124948,False,False,False,False
2024-12-31 15:00:00+00:00,5.7,5.72,5.665,5.68,146.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,77.47823773540497,28.764909071539208,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3585.0,-63.99162941956809,False,False,False,False,608.5412425564872,False,False,False,False
2024-12-31 16:00:00+00:00,5.675,5.695,5.665,5.675,155.0,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,78.05199085536489,28.764909071539208,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3740.0,-120.9840072580244,False,False,False,False,601.5095953850688,False,False,False,False
2024-12-31 17:00:00+00:00,5.675,5.75,5.67,5.75,261.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,80.81435745622082,25.012803998808323,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3479.0,-173.04627071138836,False,False,False,False,596.2303768519669,False,False,False,False
2024-12-31 18:00:00+00:00,5.745,5.78,5.735,5.77,306.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,83.0810581994199,26.972476533618504,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3173.0,-219.55718124299472,False,False,False,False,591.73068108682,False,False,False,False
2024-12-31 19:00:00+00:00,5.765,5.805,5.755,5.8,244.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,85.15408872838813,28.886049222953062,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2929.0,-261.56404665008006,False,False,False,False,586.3395077366368,False,False,False,False
2024-12-31 20:00:00+00:00,5.795,5.825,5.79,5.805,1128.0,,,,,,,,,,,,5.8066666666666675,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,86.62486080004194,30.35841265029336,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1801.0,-285.4312707330246,False,False,False,False,594.7373448259913,False,False,False,False
2025-01-01 15:00:00+00:00,5.805,5.805,5.805,5.805,0.0,,,,,,,,,,,,5.8066666666666675,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,87.60537551447783,31.49255228691493,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1801.0,-308.92846033406295,False,False,False,False,585.5166107976813,False,False,False,False
2025-01-01 16:00:00+00:00,5.805,5.805,5.805,5.805,0.0,,,,,,,,,,,,5.8066666666666675,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,88.25905199076841,32.42369399487782,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1801.0,-332.0613524219069,False,False,False,False,576.4388338860894,False,False,False,False
2025-01-01 17:00:00+00:00,5.805,5.805,5.805,5.805,0.0,,,,,,,,,,,,5.8066666666666675,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,88.69483630829546,33.226891948758066,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1801.0,-354.8355950200169,False,False,False,False,567.5017977018089,False,False,False,False
2025-01-01 18:00:00+00:00,5.805,5.805,5.805,5.805,0.0,,,,,,,,,,,,5.8066666666666675,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,88.98535918664683,33.94222504092184,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1801.0,-377.2567485855981,False,False,False,False,558.7033202180598,False,False,False,False
2025-01-01 19:00:00+00:00,5.805,5.805,5.805,5.805,0.0,,,,,,,,,,,,5.8066666666666675,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,89.17904110554775,34.59014267060161,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1801.0,-399.3302873672167,False,False,False,False,550.0412532379348,False,False,False,False
2025-01-01 20:00:00+00:00,5.805,5.805,5.805,5.805,0.0,,,,,,,,,,,,5.8066666666666675,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,89.30816238481503,35.18061861423847,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1801.0,-421.0616007413684,False,False,False,False,541.5134818699048,False,False,False,False
2025-01-02 15:00:00+00:00,5.94,5.945,5.875,5.93,1194.0,,,,,,,,,,,,5.89885443583118,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,91.43427420613182,37.55448798944316,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-607.0,-423.9443666213472,False,False,False,False,551.6295519184334,False,False,False,False
2025-01-02 16:00:00+00:00,5.925,6.0,5.885,6.0,458.0,,,,,,,,,,,,5.912577383129816,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,93.23965176562226,39.49308407614036,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-149.0,-419.6816632628767,False,False,False,False,550.1779309584576,False,False,False,False
2025-01-02 17:00:00+00:00,5.995,6.035,5.945,5.96,507.0,,,,,,,,,,,,5.9392819147474585,"rgba(38, 166, 154, 1.0)",0.0,0.0,,5.98,,89.67107912199539,39.49308407614036,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-656.0,-423.34551344484765,False,False,False,False,549.50850567228,False,False,False,False
