date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_445,Gap_Up_aVWAP_442,Gap_Up_aVWAP_436,Gap_Up_aVWAP_435,Gap_Up_aVWAP_434,Gap_Up_aVWAP_432,Gap_Up_aVWAP_428,Gap_Up_aVWAP_423,Gap_Up_aVWAP_418,Gap_Up_aVWAP_407,Gap_Down_aVWAP_443,Gap_Down_aVWAP_440,Gap_Down_aVWAP_439,Gap_Down_aVWAP_437,Gap_Down_aVWAP_425,Gap_Down_aVWAP_417,Gap_Down_aVWAP_414,Gap_Down_aVWAP_411,Gap_Down_aVWAP_409,Gap_Down_aVWAP_403,aVWAP_OB_bull_300,aVWAP_OB_bear_182,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-20 17:00:00+00:00,6.045,6.075,5.97,6.07,56824.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,56824.0,False,False,False,False
2023-11-21 17:00:00+00:00,5.955,6.095,5.955,6.07,74220.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,57093.70542635659,False,False,False,False
2023-11-22 17:00:00+00:00,6.025,6.055,6.0,6.045,36532.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-36532.0,-566.3875968992248,False,False,False,False,56774.919295715394,False,False,False,False
2023-11-23 17:00:00+00:00,6.045,6.045,6.045,6.045,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-36532.0,-1123.9939907457485,False,False,False,False,55894.687988805075,False,False,False,False
2023-11-24 17:00:00+00:00,5.995,6.035,5.995,6.035,6737.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-43269.0,-1777.4049366256595,False,False,False,False,55132.55329130422,False,False,False,False
2023-11-27 17:00:00+00:00,5.975,6.035,5.965,5.975,35281.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-78550.0,-2967.677728305882,False,False,False,False,54824.777271283994,False,False,False,False
2023-11-28 17:00:00+00:00,6.035,6.07,6.005,6.035,24135.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.615401750907768,-36.84613842418301,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-54415.0,-3765.310631743,False,False,False,False,54348.96677095401,False,False,False,False
2023-11-29 17:00:00+00:00,6.035,6.07,6.0,6.07,35458.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.54145289078531,-25.18961650334769,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-18957.0,-4000.840699467915,False,False,False,False,54056.08356520278,False,False,False,False
2023-11-30 17:00:00+00:00,6.085,6.175,6.065,6.165,72044.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.720770390801725,-12.831486677754619,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,53087.0,-3115.757897925777,False,False,False,False,54334.96599054847,False,False,False,False
2023-12-01 17:00:00+00:00,6.325,6.375,6.245,6.32,52187.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.52755117567288,-1.9488538002592577,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,105274.0,-1435.2965351672378,False,False,False,False,54301.6641922454,False,False,False,False
