date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_864,Gap_Up_aVWAP_852,Gap_Up_aVWAP_828,Gap_Up_aVWAP_804,Gap_Up_aVWAP_618,Gap_Up_aVWAP_576,Gap_Up_aVWAP_558,Gap_Up_aVWAP_534,Gap_Up_aVWAP_492,Gap_Up_aVWAP_480,Gap_Down_aVWAP_870,Gap_Down_aVWAP_858,Gap_Down_aVWAP_822,Gap_Down_aVWAP_786,Gap_Down_aVWAP_762,Gap_Down_aVWAP_738,Gap_Down_aVWAP_720,Gap_Down_aVWAP_708,Gap_Down_aVWAP_690,Gap_Down_aVWAP_654,aVWAP_OB_bear_784,aVWAP_OB_bear_624,aVWAP_OB_bear_372,aVWAP_OB_bear_341,aVWAP_OB_bear_218,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-13 14:00:00+00:00,25.18,25.89,25.18,25.68,18613.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,23.9675,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,18613.0,False,False,False,False
2025-03-13 15:00:00+00:00,25.77,25.83,25.29,25.43,11077.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-11077.0,-171.73643410852713,False,False,False,False,18496.162790697672,False,False,False,False
2025-03-13 16:00:00+00:00,25.42,25.53,25.23,25.39,11266.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-22343.0,-515.4769545099454,False,False,False,False,18384.067243555073,False,False,False,False
2025-03-13 17:00:00+00:00,25.52,25.56,25.26,25.37,10331.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-32674.0,-1014.058707153202,False,False,False,False,18259.213487841043,False,False,False,False
2025-03-13 18:00:00+00:00,25.36,25.745,25.35,25.73,8987.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.51402307475849,-31.53737923271736,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-23687.0,-1365.5771768097416,False,False,False,False,18115.45823996754,False,False,False,False
2025-03-13 19:00:00+00:00,25.73,25.78,25.37,25.55,19745.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.914774229116816,-25.207544578280377,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-43432.0,-2017.769778719668,False,False,False,False,18140.722453301376,False,False,False,False
2025-03-14 14:00:00+00:00,25.835,26.76,25.83,26.66,18448.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.110376138613375,-10.891996667387247,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-24984.0,-2373.8353635457197,False,False,False,False,18145.486446273448,False,False,False,False
2025-03-14 15:00:00+00:00,26.69,26.845,26.57,26.645,12663.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.31521810221432,-2.370778547012563,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-37647.0,-2920.7061331031505,False,False,False,False,18060.486656408742,False,False,False,False
2025-03-14 16:00:00+00:00,26.645,26.675,26.46,26.465,4127.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.72265993735937,0.26583971092225056,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-41774.0,-3523.0827822023266,False,False,False,False,17844.46360747217,False,False,False,False
2025-03-14 17:00:00+00:00,26.46,26.53,26.37,26.395,4907.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.53242693990427,1.2195757328555885,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-46681.0,-4192.197777827097,False,False,False,False,17643.88277634857,False,False,False,False
