date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_870,Gap_Up_aVWAP_858,Gap_Up_aVWAP_840,Gap_Up_aVWAP_834,Gap_Up_aVWAP_822,Gap_Up_aVWAP_810,Gap_Up_aVWAP_786,Gap_Up_aVWAP_732,Gap_Up_aVWAP_702,Gap_Up_aVWAP_678,Gap_Down_aVWAP_882,Gap_Down_aVWAP_852,Gap_Down_aVWAP_828,Gap_Down_aVWAP_816,Gap_Down_aVWAP_804,Gap_Down_aVWAP_756,Gap_Down_aVWAP_750,Gap_Down_aVWAP_744,Gap_Down_aVWAP_738,Gap_Down_aVWAP_696,aVWAP_OB_bull_828,aVWAP_OB_bull_17,aVWAP_OB_bear_702,aVWAP_OB_bear_276,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-21 15:00:00+00:00,120.305,120.63,119.84,120.165,3675.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3675.0,False,False,False,False
2025-01-21 16:00:00+00:00,120.165,120.92,120.165,120.26,4067.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4067.0,63.054263565891475,False,False,False,False,3681.077519379845,False,False,False,False
2025-01-21 17:00:00+00:00,120.23,120.34,120.04,120.09,2123.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,77.72925764192124,-27.94759825327567,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1944.0,92.21621296797068,False,False,False,False,3656.9212787693045,False,False,False,False
2025-01-21 18:00:00+00:00,120.06,120.13,119.84,119.92,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,58.13507588509915,-27.94759825327567,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-75.0,89.62371354211066,False,False,False,False,3631.527150416292,False,False,False,False
2025-01-21 19:00:00+00:00,119.89,119.93,119.56,119.665,4599.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,42.419795402148814,-27.94759825327567,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4674.0,15.769082324403527,False,False,False,False,3646.5267294796054,False,False,False,False
2025-01-21 20:00:00+00:00,119.65,120.24,119.615,120.2,10291.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,46.7132989762334,-27.94759825327567,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,5617.0,102.6098717457306,False,False,False,False,3749.541818945038,False,False,False,False
2025-01-22 15:00:00+00:00,119.12,119.69,119.07,119.69,9100.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,43.159768816679225,-27.94759825327567,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3483.0,47.01902102099059,False,False,False,False,3832.494658961394,False,False,False,False
2025-01-22 16:00:00+00:00,119.69,119.7,119.15,119.15,4187.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,37.26858676687389,-27.94759825327567,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7670.0,-72.62468473127284,False,False,False,False,3837.990865799202,False,False,False,False
2025-01-22 17:00:00+00:00,119.15,119.165,117.75,118.32,14001.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,30.483801292088717,-27.94759825327567,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-21671.0,-407.48321675094303,False,False,False,False,3995.5568988875866,False,False,False,False
2025-01-22 18:00:00+00:00,118.27,118.69,118.17,118.23,9546.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,25.73840214846402,-27.94759825327567,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-31217.0,-885.1501436230214,False,False,False,False,4081.6102803001822,False,False,False,False
