date,Open,High,Low,Close,Volume,aVWAP_OB_bull_400,aVWAP_OB_bear_359,aVWAP_OB_bear_328,aVWAP_OB_bear_177,aVWAP_OB_bear_146,aVWAP_OB_bear_128,aVWAP_OB_bear_122,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,44.97,45.16,43.935,43.98,119591.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,119591.0,False,False,False,False
2023-11-10 17:00:00+00:00,44.54,44.72,44.39,44.59,36147.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36147.0,560.4186046511628,False,False,False,False,118297.2945736434,False,False,False,False
2023-11-13 17:00:00+00:00,44.88,44.895,44.525,44.715,96545.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,132692.0,2608.970254191455,False,False,False,False,117960.04969653265,False,False,False,False
2023-11-14 17:00:00+00:00,45.12,45.17,44.76,44.945,127754.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,260446.0,6606.443583583836,False,False,False,False,118111.89388728408,False,False,False,False
2023-11-15 17:00:00+00:00,45.65,45.72,45.23,45.38,95684.0,,,,,,,,45.44333333333333,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,356130.0,12025.413450505017,False,False,False,False,117764.17460220991,False,False,False,False
2023-11-16 17:00:00+00:00,43.405,43.96,43.055,43.88,32551.0,,,,,,,,44.30756448447512,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,80.29173400299187,32.26256060269269,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,323579.0,16855.70161406308,False,False,False,False,116443.04011225316,False,False,False,False
2023-11-17 17:00:00+00:00,44.75,45.115,44.715,44.995,49592.0,,,,,,,,44.69717815524611,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,73.67335116371743,27.48851200716618,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,373171.0,22379.969806093108,False,False,False,False,115406.58987795466,False,False,False,False
2023-11-20 17:00:00+00:00,45.21,45.315,44.87,44.89,41265.0,,,,,,,,44.802910768558206,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,68.57889252486801,23.931266714462424,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,331906.0,27178.82298739399,False,False,False,False,114257.10786434295,False,False,False,False
2023-11-21 17:00:00+00:00,44.57,44.845,44.45,44.68,65424.0,,,,,,,,44.77166586227809,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,63.80460197114336,20.404126790059692,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,266482.0,30888.949762783228,False,False,False,False,113500.00541683375,False,False,False,False
2023-11-22 17:00:00+00:00,44.04,44.78,44.04,44.68,104172.0,,,,,,,,44.69291009368109,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,60.6217416019936,18.073747867834285,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,266482.0,34541.5551928176,False,False,False,False,113355.38517781308,False,False,False,False
2023-11-23 17:00:00+00:00,44.68,44.68,44.68,44.68,0.0,,,,,,,,44.69291009368109,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,58.49983468922709,16.411539521742384,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,266482.0,38137.531081301044,False,False,False,False,111597.93734559891,False,False,False,False
2023-11-24 17:00:00+00:00,44.985,45.205,44.95,45.08,12217.0,,,,,,,,44.70699944288311,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,59.54139853077521,16.411539521742384,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,278699.0,41867.166258335135,False,False,False,False,110057.14761931055,False,False,False,False
2023-11-27 17:00:00+00:00,44.03,44.425,43.8,44.315,71621.0,,,,,,,,44.61890099416633,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,54.94887978980449,13.134400740757755,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,207078.0,44428.574533399704,False,False,False,False,109461.23835389488,False,False,False,False
2023-11-28 17:00:00+00:00,44.56,44.655,44.01,44.115,37152.0,,,,,,,,44.590498677607364,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,50.81370590908367,9.208152750814591,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,169926.0,46374.27105226172,False,False,False,False,108340.1648910438,False,False,False,False
2023-11-29 17:00:00+00:00,43.56,44.175,43.49,43.925,52477.0,,,,,,,,44.29877904141221,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,47.06496805643972,5.63222337986349,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,117449.0,47476.20483439719,False,False,False,False,107474.06931133769,False,False,False,False
2023-11-30 17:00:00+00:00,43.785,44.405,43.75,44.385,41663.0,,,,,,,,44.328931252345456,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,47.78948523457565,5.63222337986349,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,159112.0,49206.992356344526,False,False,False,False,106453.74265534796,False,False,False,False
2023-12-01 17:00:00+00:00,44.955,45.11,44.14,44.2,47225.0,,,,,,,,44.40753529775147,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,47.164360028347154,5.19601195251294,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,111887.0,50178.77542058724,False,False,False,False,105535.46757542009,False,False,False,False
2023-12-04 17:00:00+00:00,43.84,44.02,43.575,43.69,38580.0,,,,,,,,44.28297291299908,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,44.09777814801746,1.8742062905020305,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,73307.0,50537.352545849455,False,False,False,False,104497.39831068489,False,False,False,False
2023-12-05 17:00:00+00:00,43.03,43.07,42.31,42.325,77906.0,,,,,,,,43.87784635563199,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,37.716842028921405,-4.34303656265979,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4599.0,49682.52537459597,False,False,False,False,104085.12856943396,False,False,False,False
2023-12-06 17:00:00+00:00,41.64,41.71,41.18,41.305,39617.0,,,,,,,,43.63182562630726,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,31.6025077906093,-10.058778543279516,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-44216.0,48226.73428351696,False,False,False,False,103085.62270014042,False,False,False,False
2023-12-07 17:00:00+00:00,41.23,41.355,40.795,41.225,55175.0,,,,,,,,43.34430452606494,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,27.40131226529329,-13.91830401778526,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-99391.0,45938.08724036166,False,False,False,False,102342.82234820025,False,False,False,False
2023-12-08 17:00:00+00:00,41.75,41.815,41.345,41.605,28558.0,,,,,,,,43.25375181947156,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,27.13097290427658,-14.290155958858577,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-70833.0,44127.68278702272,False,False,False,False,101198.87161411962,False,False,False,False
