date,Close,High,Low,Open,Volume,aVWAP_OB_bull_861,aVWAP_OB_bull_826,aVWAP_OB_bull_796,aVWAP_OB_bull_712,aVWAP_OB_bull_708,aVWAP_OB_bull_674,aVWAP_OB_bull_126,aVWAP_OB_bull_49,aVWAP_OB_bull_34,aVWAP_OB_bear_883,aVWAP_OB_bear_868,aVWAP_OB_bear_606,aVWAP_OB_bear_238,aVWAP_OB_bear_7,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,55.2257803408,55.3502561793,53.7154735006,53.8565461175,849226,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,63.5497,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,849226.0,False,False,False,False
2022-01-04 00:00:00+00:00,55.4166432932,57.0929179181,55.1013045023,55.516223964,1151731,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1151731,45165.92156862745,False,False,False,False,861088.9411764706,False,False,False,False
2022-01-05 00:00:00+00:00,54.0971994052,57.6737221805,54.0557074591,57.0763211396,1535746,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,70.54067711050884,-67.83729155796465,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-384015,28335.29719338716,False,False,False,False,887546.0807381778,False,False,False,False
2022-01-06 00:00:00+00:00,55.3834497362,55.9394418148,54.1054977945,54.7610705438,1401143,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,65.23527304388367,-67.83729155796465,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1017128,67111.4816171759,False,False,False,False,907687.1363955042,False,False,False,False
2022-01-07 00:00:00+00:00,57.5078373797,57.8314745598,55.3668529578,55.8315627548,1212864,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,68.79526915551837,-64.0697113338468,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2229992,151930.32547532587,False,False,False,False,919654.8565368571,False,False,False,False
2022-01-10 00:00:00+00:00,58.2546924106,59.2173055616,56.8522646304,57.2505873135,2126465,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,72.40161791553354,-56.0314188384782,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4356457,316813.7244762935,False,False,False,False,966980.7445158039,False,False,False,False
2022-01-11 00:00:00+00:00,57.9974423444,58.8272812676,56.6945952349,58.3459746922,1893193,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,73.3464778034568,-49.908863104052784,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2463264,400988.2450850663,False,False,False,False,1003302.7937504783,False,False,False,False
2022-01-12 00:00:00+00:00,60.6695236772,61.125935085,57.698700332,58.8189828784,1820893,,,,,,,,,,,,,,59.83138636473334,59.83138636473334,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,77.1615982175326,-40.781176694759324,False,False,True,False,True,,,-1.0,61.125935,57.6987,37.0,0,,,False,False,False,False,,,False,False,False,False,4284157,553269.3727287892,False,False,False,False,1035365.1547798713,False,False,False,False
2022-01-13 00:00:00+00:00,58.1717085183,60.9184753542,57.9974423444,60.8520882403,1035899,,,,,,,,,,,,,,59.54050939491752,59.54050939491752,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,71.67619150756207,-40.781176694759324,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3248258,658955.2012492288,False,False,False,False,1035386.0898865431,False,False,False,False
2022-01-14 00:00:00+00:00,59.3500797893,59.4745556278,57.8190269759,58.4787489199,1534633,,,,,,,,,,,,,,59.31011355806164,59.31011355806164,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,69.70202797240309,-37.98552123401334,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4782891,820678.1737492591,False,False,False,False,1054964.400087071,False,False,False,False
