date,Close,High,Low,Open,Volume,Gap_Down_aVWAP_170,Gap_Down_aVWAP_88,aVWAP_OB_bull_159,aVWAP_OB_bull_122,aVWAP_OB_bull_95,aVWAP_OB_bull_63,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,130.0938938432,131.7014004645,129.2140455446,129.2140455446,4446928,,,,,,,#000000,1.0,127.777794,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,4446928.0,False,False,False,False
2022-01-07 00:00:00+00:00,126.7457143716,130.0273107287,124.9765059008,129.8656088792,9664078,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9664078,-715857.6296296295,False,False,False,False,4833383.555555555,False,False,False,False
2022-01-14 00:00:00+00:00,120.4203184949,127.5637354925,119.4976667655,125.8040388952,12648929,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-22313007,-2315646.4718792867,False,False,False,False,5412312.847736625,False,False,False,False
2022-01-21 00:00:00+00:00,119.507178639,122.0468488632,118.1945400962,119.431083651,12739820,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-35052827,-4740622.807295635,False,False,False,False,5955091.15531169,False,False,False,False
2022-01-28 00:00:00+00:00,118.2801469577,119.8020467175,114.6941706486,117.5667564453,17252233,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,117.59212144126666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-52305060,-8263914.451199662,False,False,False,False,6791916.477140453,False,False,False,False
2022-02-04 00:00:00+00:00,123.4260705205,124.3772578704,118.3467300722,118.4798963012,15182332,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,119.67882395024442,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.954329271019231,-40.590048110989635,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-37122728,-10401604.34370339,False,False,False,False,7413428.738093011,False,False,False,False
2022-02-11 00:00:00+00:00,119.7830229705,124.3201866294,118.4323369337,123.4593620778,13057034,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,120.01359299263932,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.983825530615617,-36.24388546459657,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-50179762,-13348134.5404661,False,False,False,False,7831473.572308343,False,False,False,False
2022-02-18 00:00:00+00:00,116.8723896799,120.8673765494,116.149487294,119.7259517295,12937726,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,119.55955870526807,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.38130333120902,-34.48151404453173,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-63117488,-17034753.31524639,False,False,False,False,8209714.492878095,False,False,False,False
2022-02-25 00:00:00+00:00,122.1990388392,122.5224425382,114.9985506006,116.8723896799,15622812,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,119.63279047376375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.114829309278566,-28.573374569484088,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-47494676,-19291043.884487398,False,False,False,False,8758832.826738978,False,False,False,False
2022-03-04 00:00:00+00:00,129.0761233788,129.2283133548,120.2443488352,120.2443488352,16920144,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,120.85106573072723,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.98796689330733,-20.775420052852375,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-30574532,-20126857.818969816,False,False,False,False,9363374.395128682,False,False,False,False
2022-03-11 00:00:00+00:00,120.1920335309,130.5314400242,118.5274556687,129.2853845958,19663056,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,121.24785842397769,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.38495311362873,-19.273903131396924,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-50237588,-22357282.2768239,False,False,False,False,10126313.773267297,False,False,False,False
2022-03-18 00:00:00+00:00,130.5934991812,131.0704659423,119.450107398,120.4012947479,12652992,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,124.44006155962215,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.09591679711658,-14.488056827465535,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-37584596,-23485231.441503614,False,False,False,False,10313475.123395644,False,False,False,False
2022-03-25 00:00:00+00:00,129.0290482049,130.889218573,127.8890976459,129.9734423918,10362629,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,125.23025700866026,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.58903338163282,-11.807013462003852,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-47947225,-25297230.964355197,False,False,False,False,10317116.151292263,False,False,False,False
2022-04-01 00:00:00+00:00,126.5869783882,129.7731163521,125.4231794912,128.9431941879,11175127,,,,,,,#000000,0.0,0.0,,125.28940079861596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.19520585197384,-10.81048387504142,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-59122352,-27802795.48551407,False,False,False,False,10380672.510455798,False,False,False,False
2022-04-08 00:00:00+00:00,123.906425191,127.3692038763,122.1988841863,126.5869783882,16135494,,,,,,,#000000,0.0,0.0,,124.84628074082356,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.421269235595275,-10.81048387504142,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-75257846,-31317984.412513025,False,False,False,False,10806955.583755368,False,False,False,False
2022-04-15 00:00:00+00:00,118.7933415123,123.8110318388,118.3259140864,123.5248517821,13314176,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,124.07337479512844,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.025340829328414,-10.81048387504142,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-88572022,-35559024.23380835,False,False,False,False,10992675.614588303,False,False,False,False
2022-04-22 00:00:00+00:00,111.8487054711,119.5898760033,111.6960761076,118.2877567456,15194920,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,122.67634297657213,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.31417394547563,-10.81048387504142,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-103766942,-40611462.586859584,False,False,False,False,11303952.976470653,False,False,False,False
2022-04-29 00:00:00+00:00,110.4750411992,114.0856795805,108.9296688933,111.200030676,18530145,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,121.03816746298341,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.07606070957974,-10.81048387504142,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-122297087,-46662249.580425546,False,False,False,False,11839226.45969505,False,False,False,False
