date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_852,Gap_Up_aVWAP_846,Gap_Up_aVWAP_837,Gap_Up_aVWAP_690,Gap_Up_aVWAP_666,Gap_Up_aVWAP_606,Gap_Up_aVWAP_564,Gap_Up_aVWAP_528,Gap_Up_aVWAP_480,Gap_Up_aVWAP_462,Gap_Down_aVWAP_894,Gap_Down_aVWAP_804,Gap_Down_aVWAP_780,Gap_Down_aVWAP_762,Gap_Down_aVWAP_738,Gap_Down_aVWAP_684,Gap_Down_aVWAP_636,Gap_Down_aVWAP_612,Gap_Down_aVWAP_588,Gap_Down_aVWAP_582,aVWAP_OB_bull_474,aVWAP_OB_bear_853,aVWAP_OB_bear_672,aVWAP_OB_bear_569,aVWAP_OB_bear_270,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,76.97,76.98,75.885,76.18,1394.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,75.653336,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1394.0,False,False,False,False
2025-01-06 16:00:00+00:00,76.23,76.41,75.93,76.06,785.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-785.0,-12.170542635658915,False,False,False,False,1384.5581395348836,False,False,False,False
2025-01-06 17:00:00+00:00,76.06,76.06,75.35,75.365,1594.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2379.0,-48.865572982392884,False,False,False,False,1387.8053001622498,False,False,False,False
2025-01-06 18:00:00+00:00,75.365,75.635,75.095,75.35,2500.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4879.0,-123.7513780524333,False,False,False,False,1405.0486288419047,False,False,False,False
2025-01-06 19:00:00+00:00,75.35,75.35,74.71,74.86,1003.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5882.0,-213.0265504857289,False,False,False,False,1398.8153167668365,False,False,False,False
2025-01-06 20:00:00+00:00,74.86,75.17,74.53,74.645,2928.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8810.0,-346.3129605557176,False,False,False,False,1422.523606429366,False,False,False,False
2025-01-07 15:00:00+00:00,75.23,75.23,74.53,74.59,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9051.0,-481.2693487641561,False,False,False,False,1404.2054109808487,False,False,False,False
2025-01-07 16:00:00+00:00,74.59,74.64,73.93,73.95,1439.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-10490.0,-636.4434673879676,False,False,False,False,1404.7448619733937,False,False,False,False
2025-01-07 17:00:00+00:00,74.02,74.22,73.75,73.75,1380.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-11870.0,-810.6071345602472,False,False,False,False,1404.3612207024883,False,False,False,False
2025-01-07 18:00:00+00:00,73.75,74.0,73.7,73.7,1159.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-13029.0,-1000.039582086445,False,False,False,False,1400.5571707691163,False,False,False,False
2025-01-07 19:00:00+00:00,73.7,73.8,73.43,73.43,824.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-13853.0,-1199.3102862401436,False,False,False,False,1391.6182999044788,False,False,False,False
2025-01-07 20:00:00+00:00,73.43,74.01,73.06,73.935,4017.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,73.66833333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.590551179112115,-42.2685039387991,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9836.0,-1333.2124523449475,False,False,False,False,1432.3218921540217,False,False,False,False
2025-01-08 15:00:00+00:00,73.425,73.99,73.35,73.88,2306.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,73.6944701882018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.05462774992252,-37.86626809581646,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-12142.0,-1500.7905538589791,False,False,False,False,1445.8672891748897,False,False,False,False
2025-01-08 16:00:00+00:00,73.94,73.96,73.745,73.77,636.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,73.7063996263831,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.160757818531017,-35.67349326604902,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-12778.0,-1675.6310103882972,False,False,False,False,1433.3112071721782,False,False,False,False
2025-01-08 17:00:00+00:00,73.77,73.95,73.58,73.92,1792.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,73.72897973564926,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.529218442889707,-32.21305601360128,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-10986.0,-1819.9778164287886,False,False,False,False,1438.8722737276482,False,False,False,False
2025-01-08 18:00:00+00:00,73.92,73.965,73.76,73.82,1217.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,73.7435516987694,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803884059922478,-30.597300938035154,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-12203.0,-1980.9549045461717,False,False,False,False,1435.4323935148166,False,False,False,False
2025-01-08 19:00:00+00:00,73.82,74.31,73.81,74.27,4219.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,73.85847559972744,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.10952091581501,-24.267883114352223,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7984.0,-2074.025371142355,False,False,False,False,1478.5884804370673,False,False,False,False
2025-01-08 20:00:00+00:00,74.32,74.57,74.11,74.375,6379.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,74.1815581947551,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.06235835153529,-19.32001344161143,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1605.0,-2066.7536599618534,False,False,False,False,1554.5638528333918,False,False,False,False
2025-01-09 15:00:00+00:00,74.375,74.375,74.375,74.375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,74.1815581947551,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.03091664201547,-16.136195476760264,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1605.0,-2059.5946884895766,False,False,False,False,1530.4620876731842,False,False,False,False
2025-01-09 16:00:00+00:00,74.375,74.375,74.375,74.375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,74.1815581947551,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.67662216900226,-13.970609826123699,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1605.0,-2052.546708823071,False,False,False,False,1506.733993290654,False,False,False,False
2025-01-09 17:00:00+00:00,74.375,74.375,74.375,74.375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,74.1815581947551,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.440425853660116,-12.384573950990728,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1605.0,-2045.6080001591477,False,False,False,False,1483.3737763404113,False,False,False,False
2025-01-09 18:00:00+00:00,74.375,74.375,74.375,74.375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,74.1815581947551,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.61629497676536,-11.127063146105904,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1605.0,-2038.7768683737345,False,False,False,False,1460.375733296374,False,False,False,False
2025-01-09 19:00:00+00:00,74.375,74.375,74.375,74.375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,74.1815581947551,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.400207725502185,-10.059556670988982,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1605.0,-2032.0516456082503,False,False,False,False,1437.7342490592207,False,False,False,False
