date,Open,High,Low,Close,Volume,aVWAP_OB_bull_435,aVWAP_OB_bull_433,aVWAP_OB_bull_421,aVWAP_OB_bull_170,aVWAP_OB_bull_113,aVWAP_OB_bull_0,aVWAP_OB_bear_363,aVWAP_OB_bear_108,aVWAP_OB_bear_38,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,6.33,6.33,6.25,6.25,127.0,,,,,,6.276666666666666,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,1.0,6.25,6.33,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,127.0,False,False,False,False
2023-11-10 17:00:00+00:00,6.25,6.34,6.25,6.34,203.0,,,,,,6.297171717171717,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,203.0,3.147286821705426,False,False,False,False,128.1782945736434,False,False,False,False
2023-11-13 17:00:00+00:00,6.34,6.355,6.33,6.35,660.0,,,,,,6.329057239057239,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,863.0,16.478336638423173,False,False,False,False,136.42359233219156,False,False,False,False
2023-11-14 17:00:00+00:00,6.485,6.52,6.485,6.52,200.0,,,,,,6.359187675070027,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1063.0,32.70347870604452,False,False,False,False,137.40927307122735,False,False,False,False
2023-11-15 17:00:00+00:00,6.52,6.52,6.45,6.45,600.0,,,,,,6.397448789571694,,,,6.473333333333333,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,92.01520912547534,42.8136882129278,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,463.0,39.37474260207484,False,False,False,False,144.58122232593698,False,False,False,False
2023-11-16 17:00:00+00:00,6.45,6.465,6.45,6.465,0.0,,,,,,6.397448789571694,,,,6.473333333333333,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,87.12794066014993,38.894234046606414,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,463.0,45.94257605010469,False,False,False,False,142.33965298755035,False,False,False,False
2023-11-17 17:00:00+00:00,6.465,6.465,6.445,6.445,160.0,,,,,,6.401897435897435,,,,6.468771929824561,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,81.91805603418855,34.754087299145496,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,303.0,49.927962467932524,False,False,False,False,142.61345681720073,False,False,False,False
2023-11-20 17:00:00+00:00,6.445,6.445,6.425,6.425,301.0,,,,,,6.4058781282393005,,,,6.444956016336789,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,76.57458524770038,30.516154582948147,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2.0,49.18489328238318,False,False,False,False,145.06906213786428,False,False,False,False
2023-11-21 17:00:00+00:00,6.425,6.46,6.425,6.46,64.0,,,,,,6.407051835853132,,,,6.446867951970236,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,74.53389383129944,29.229413899763514,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,66.0,49.445592611338476,False,False,False,False,143.8121774535563,False,False,False,False
2023-11-22 17:00:00+00:00,6.46,6.46,6.46,6.46,0.0,,,,,,6.407051835853132,,,,6.446867951970236,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,73.17343288703213,28.299706716442827,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,66.0,49.702250090232454,False,False,False,False,141.58253129148565,False,False,False,False
