date,Open,High,Low,Close,Volume,aVWAP_OB_bull_239,aVWAP_OB_bull_226,aVWAP_OB_bull_186,aVWAP_OB_bull_176,aVWAP_OB_bear_272,aVWAP_OB_bear_261,aVWAP_OB_bear_194,aVWAP_OB_bear_188,aVWAP_OB_bear_162,aVWAP_OB_bear_147,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,0.46,0.4865,0.46,0.465,3100.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3100.0,False,False,False,False
2023-11-10 17:00:00+00:00,0.5096,0.5096,0.4845,0.4978,2231.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2231.0,34.58914728682171,False,False,False,False,3086.5271317829456,False,False,False,False
2023-11-13 17:00:00+00:00,0.49,0.495,0.4753,0.485,411.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,89.83050847457625,14.40677966101687,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1820.0,62.26993570097951,False,False,False,False,3045.046090980109,False,False,False,False
2023-11-14 17:00:00+00:00,0.514,0.5175,0.5,0.5007,1984.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,86.06367037501356,14.40677966101687,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3804.0,120.28125452732091,False,False,False,False,3028.595763988169,False,False,False,False
2023-11-15 17:00:00+00:00,0.5007,0.5007,0.4901,0.4966,800.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,81.4564969779776,14.40677966101687,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3004.0,164.99007228658724,False,False,False,False,2994.0438916782746,False,False,False,False
2023-11-16 17:00:00+00:00,0.477,0.4929,0.4766,0.485,4800.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,73.4943733781698,14.40677966101687,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1796.0,134.58712542943084,False,False,False,False,3022.0432111871382,False,False,False,False
2023-11-17 17:00:00+00:00,0.5001,0.5001,0.481,0.481,1595.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,66.78478756013892,14.40677966101687,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3391.0,79.92685991889702,False,False,False,False,2999.9185102385004,False,False,False,False
2023-11-20 17:00:00+00:00,0.507,0.5293,0.485,0.497,2442.0,,,,,,,,,,,0.5037666666666666,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,66.15681461034139,14.40677966101687,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-949.0,63.97450550154978,False,False,False,False,2991.268610854958,False,False,False,False
2023-11-21 17:00:00+00:00,0.5175,0.52,0.5127,0.5127,2438.0,,,,,,,,,,,0.5094453415300546,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,68.24762657410004,14.40677966101687,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1489.0,86.0679240209056,False,False,False,False,2982.690802934726,False,False,False,False
2023-11-22 17:00:00+00:00,0.5162,0.5162,0.5049,0.5049,8.0,,,,,,,,,,,0.5094440671031096,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,67.05702020672916,14.40677966101687,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1481.0,107.69477791205433,False,False,False,False,2936.571565679924,False,False,False,False
