date,Open,High,Low,Close,Volume,aVWAP_OB_bull_435,aVWAP_OB_bear_410,aVWAP_OB_bear_394,aVWAP_OB_bear_353,aVWAP_OB_bear_279,aVWAP_OB_bear_260,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-08 17:00:00+00:00,2.13,2.13,2.13,2.13,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2023-11-09 17:00:00+00:00,2.13,2.13,2.005,2.015,920.0,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-920.0,-14.263565891472869,False,False,False,False,14.263565891472869,False,False,False,False
2023-11-10 17:00:00+00:00,2.0,2.025,2.0,2.02,400.0,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,1.5544041450776878,-52.33160621761653,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-520.0,-22.104440838891893,False,False,False,False,20.243975722612824,False,False,False,False
2023-11-13 17:00:00+00:00,2.02,2.02,2.0,2.0,100.0,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,2.321066003927573,-51.48617013014387,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-620.0,-31.374139430536978,False,False,False,False,21.480503230789367,False,False,False,False
2023-11-14 17:00:00+00:00,2.095,2.095,2.09,2.095,1090.0,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,18.2481934498604,-36.94905047712289,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,470.0,-23.600896958745707,False,False,False,False,38.04669697914922,False,False,False,False
2023-11-15 17:00:00+00:00,2.18,2.18,2.135,2.135,0.0,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,31.95276855627077,-25.296648111737802,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,470.0,-15.94816987411399,False,False,False,False,37.45682570815465,False,False,False,False
2023-11-16 17:00:00+00:00,2.135,2.15,2.13,2.13,309.0,,,,,,,2.1366666666666663,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,40.58591996791955,-18.55022572878974,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,161.0,-13.204787395445557,False,False,False,False,41.666797402601865,False,False,False,False
2023-11-17 17:00:00+00:00,2.12,2.12,2.05,2.065,419.0,,,,,,,2.1030929487179484,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,41.11330241549615,-18.55022572878974,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-258.0,-17.00006200946966,False,False,False,False,47.51692457465455,False,False,False,False
2023-11-20 17:00:00+00:00,2.065,2.14,2.065,2.14,1.0,,,,,,,2.1031092821216277,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,46.482971046164614,-14.256374078155552,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-257.0,-20.72099128064067,False,False,False,False,46.795731945590134,False,False,False,False
2023-11-21 17:00:00+00:00,2.11,2.12,2.1,2.1,2100.0,,,,,,,2.1057499705431835,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,47.48608026430051,-13.377378253566434,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2357.0,-56.94237126078578,False,False,False,False,78.62835625651121,False,False,False,False
2023-11-22 17:00:00+00:00,2.015,2.045,2.01,2.035,900.0,,,,,,,2.0587337981585767,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,44.887545429486984,-13.377378253566434,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3257.0,-106.555667830386,False,False,False,False,91.36280034555755,False,False,False,False
2023-11-23 17:00:00+00:00,2.035,2.035,2.035,2.035,0.0,,,,,,,2.0587337981585767,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,43.155188872944635,-13.377378253566434,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3257.0,-155.3997660035583,False,False,False,False,89.94632282082021,False,False,False,False
2023-11-24 17:00:00+00:00,2.035,2.2,2.035,2.2,306.0,,,,,,,2.098669917656657,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,49.81752031134427,-10.676664325653562,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2951.0,-198.74240529032485,False,False,False,False,93.2959922344509,False,False,False,False
2023-11-27 17:00:00+00:00,2.075,2.105,2.075,2.1,667.0,,,,,,,2.0909892451898666,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,49.84824083929304,-10.257685239914302,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3618.0,-251.75415094473843,False,False,False,False,102.19062801376174,False,False,False,False
2023-11-28 17:00:00+00:00,2.04,2.04,2.03,2.03,0.0,,,,,,,2.0909892451898666,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,47.512055748543546,-10.257685239914302,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3618.0,-303.9440090696262,False,False,False,False,100.60627719184295,False,False,False,False
