date,Close,High,Low,Open,Volume,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-05-30 00:00:00+00:00,45.3538061406,45.4922608475,44.0582656686,44.780208069,179896,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,179896.0,False,False,False,False
2025-06-06 00:00:00+00:00,43.5538949505,45.6257707435,43.5538949505,45.2746891652,629290,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-629290,-46614.07407407407,False,False,False,False,213184.44444444444,False,False,False,False
2025-06-13 00:00:00+00:00,44.6318637402,44.8840490992,43.4166269982,43.6725704136,167194,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.167651378182713,-77.91912844545678,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-462096,-77390.51303155007,False,False,False,False,209777.74485596706,False,False,False,False
2025-06-20 00:00:00+00:00,43.6725704136,45.0571174829,43.6330119259,45.0274486171,499243,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.11253766467976,-72.63393469300817,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-961339,-142868.1787329167,False,False,False,False,231219.6156073769,False,False,False,False
2025-06-27 00:00:00+00:00,44.4736297894,44.9186627759,43.6676256026,43.8406939863,1942663,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.63849450286635,-64.65359208520186,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,981324,-59594.68401195994,False,False,False,False,357993.19963646005,False,False,False,False
2025-07-04 00:00:00+00:00,44.9878901294,45.9372938341,44.4637401675,44.6120844963,284684,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.962505724964025,-56.78390976900901,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1266008,38598.107396333384,False,False,False,False,352562.8885522778,False,False,False,False
2025-07-11 00:00:00+00:00,45.561488201,45.5713778229,44.5725260086,44.9582212636,392453,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.99179871903438,-49.13146406204192,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1658461,158587.95129290127,False,False,False,False,355517.71162247943,False,False,False,False
2025-07-18 00:00:00+00:00,45.1560137021,45.680163664,44.3648439482,45.5911570667,432895,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.64928608434423,-44.616843260256566,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1225566,237623.36230824192,False,False,False,False,361249.3626134069,False,False,False,False
2025-07-25 00:00:00+00:00,46.204313626,46.5306711495,45.2450202994,45.2450202994,385257,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.963627440847915,-38.37022888837574,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,1610823,339341.8539891129,False,False,False,False,363027.7061235249,False,False,False,False
2025-08-01 00:00:00+00:00,46.77,47.13,45.6406051764,46.2834306014,482796,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,46.8,46.5306711495,14.0,51.895310877301256,-32.4423838573112,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,2093619,469288.30924917856,False,False,False,False,371899.43159585644,False,False,False,False
