date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_133,Gap_Down_aVWAP_115,Gap_Down_aVWAP_19,aVWAP_OB_bull_189,aVWAP_OB_bull_95,aVWAP_OB_bull_72,aVWAP_OB_bear_152,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,11.522718484,11.5420843975,10.6803012503,11.5130355273,111952,,,,,,,,#000000,1.0,11.880403,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,111952.0,False,False,False,False
2022-01-07 00:00:00+00:00,11.7163156091,11.8810991806,11.4743037005,11.6292310078,29172,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,29172,2160.8888888888887,False,False,False,False,105820.14814814815,False,False,False,False
2022-01-14 00:00:00+00:00,11.561036917,11.8326048983,11.5319403476,11.6677243382,81005,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.79482469728735,-9.42328886220691,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-51833,-1838.6584362139918,False,False,False,False,103981.9890260631,False,False,False,False
2022-01-21 00:00:00+00:00,11.3476620746,11.7841106159,11.3185655051,11.5901334864,237004,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.1403432509303,-9.42328886220691,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-288837,-23097.794848346286,False,False,False,False,113835.4713204288,False,False,False,False
2022-01-28 00:00:00+00:00,11.1536849451,11.6386277688,10.435969566,11.2991677922,176599,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,11.0760940933,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.37217367685667,-9.42328886220691,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-465436,-55863.58782254285,False,False,False,False,118484.62159298963,False,False,False,False
2022-02-04 00:00:00+00:00,10.9742561003,11.5027467896,10.9112135332,11.0857929498,40213,,,,,,,,#000000,0.0,0.0,,11.08598197112426,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.10198144001446,-9.42328886220691,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-505649,-89181.02576161375,False,False,False,False,112686.72369721263,False,False,False,False
2022-02-11 00:00:00+00:00,11.2215769404,11.357360931,10.9113105218,10.9113105218,18050,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.091933068308823,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.781565354850045,-9.42328886220691,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-487599,-118693.4682977905,False,False,False,False,105676.59601593761,False,False,False,False
2022-02-18 00:00:00+00:00,11.294318364,11.2991677922,10.9112135332,11.1536849451,31302,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.100906286531409,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.39098286285986,-9.42328886220691,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-456297,-143701.137312769,False,False,False,False,100167.36668142372,False,False,False,False
2022-02-25 00:00:00+00:00,10.9597078156,11.3476620746,10.5575932262,11.1901526454,49484,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.078030693892115,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.954501657677376,33.26364478390029,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-505781,-170521.86788219353,False,False,False,False,96413.04322354047,False,False,False,False
2022-03-04 00:00:00+00:00,10.7851283991,11.4349517828,10.6784409779,11.0663952368,134637,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.04458501525994,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.36063539881218,28.118884684670192,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-640418,-205328.98877980883,False,False,False,False,99244.44742920414,False,False,False,False
2022-03-11 00:00:00+00:00,10.5038615613,10.8142249685,10.3583787142,10.8142249685,56067,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.99079775046102,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.385972407998736,22.521710334545958,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-696485,-241710.91553686003,False,False,False,False,96046.11799000384,False,False,False,False
2022-03-18 00:00:00+00:00,11.0954918062,11.0954918062,10.3389810013,10.5135604178,71067,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.907984179052004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.94043781529453,22.521710334545958,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-625418,-270133.66253412963,False,False,False,False,94195.81295370725,False,False,False,False
2022-03-25 00:00:00+00:00,10.6105489825,11.1051906627,10.3971741401,10.9403101027,19261,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.888831528590266,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.88993955707088,22.470118361189407,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-644679,-297877.76160567557,False,False,False,False,88645.08606824746,False,False,False,False
2022-04-01 00:00:00+00:00,11.561036917,11.6386277688,10.4068729966,10.6493444084,402183,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.130999247898623,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.32376743333568,22.470118361189407,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-242496,-293775.40889414406,False,False,False,False,111870.11672985875,False,False,False,False
2022-04-08 00:00:00+00:00,11.3476620746,11.6289289123,11.1444145655,11.6289289123,5655,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.133299173934907,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.155700367317976,22.470118361189407,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-248151,-290395.8230501334,False,False,False,False,104002.33030542478,False,False,False,False
2022-04-15 00:00:00+00:00,10.7914517546,11.3670930028,10.5704249462,11.1727837207,15056,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.12686057029363,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.87421674014382,22.470118361189407,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-263207,-288381.83615753095,False,False,False,False,97413.71324576368,False,False,False,False
2022-04-22 00:00:00+00:00,10.5218476257,10.832742477,10.5218476257,10.8326453224,10160,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.117740964791816,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.741024645129784,22.287620299849678,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-273367,-287269.6260717879,False,False,False,False,90950.47522755897,False,False,False,False
