date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_40,Gap_Up_aVWAP_36,Gap_Up_aVWAP_35,Gap_Up_aVWAP_27,Gap_Up_aVWAP_15,Gap_Up_aVWAP_2,Gap_Down_aVWAP_22,Gap_Down_aVWAP_20,aVWAP_OB_bull_46,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-08-09 00:00:00+00:00,9.9040914344,9.9408736348,9.9021555291,9.9311941084,48,,,,,,9.767699253249194,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,79.7928549348272,-35.53580841348838,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,64291,33257.681484289045,False,False,False,False,6851.81912197542,False,False,False,False
2024-08-16 00:00:00+00:00,9.9118350556,9.9166748188,9.8973157659,9.9118350556,72,,,,,,9.76782631939234,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,79.77660835817363,-31.522440031156435,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,64363,35561.77915211949,False,False,False,False,6349.610298125389,False,False,False,False
2024-08-23 00:00:00+00:00,9.945713398,9.945713398,9.9166748188,9.9166748188,12,,,,,,9.767851596023107,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,80.54497257172382,-26.753124151478204,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,64375,37696.091807518045,False,False,False,False,5880.157683449434,False,False,False,False
2024-08-30 00:00:00+00:00,9.9352595095,9.945713398,9.9263543452,9.9362274621,15,,,,,,9.767883132654964,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,80.0891407176628,-23.275372929378868,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,64360,39671.196118072265,False,False,False,False,5445.701558749476,False,False,False,False
2024-09-06 00:00:00+00:00,9.9666206246,9.9666206246,9.9558432754,9.9558432754,38,,,,,9.963028174866668,9.767975932109394,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,80.48848854664254,-19.052394366376156,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,64398,41502.81122043728,False,False,False,False,5045.131072916181,False,False,False,False
2024-09-13 00:00:00+00:00,9.9763299481,9.9860392717,9.9666206246,9.9714752863,111,,,,,9.972937549582102,9.768264951051892,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,80.97709294112627,-14.888966948463498,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,64509,43206.97335225674,False,False,False,False,4679.639882329798,False,False,False,False
2024-09-20 00:00:00+00:00,9.9860392717,9.9860392717,9.9763299481,9.9860392717,1053,,,,,9.981579929620827,9.771051432211573,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,81.52731249411622,-10.838643964190084,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,65562,44862.90125208958,False,False,False,False,4410.999891046109,False,False,False,False
2024-09-27 00:00:00+00:00,10.005555012,10.005555012,9.9860392717,9.9860392717,89,,,,,9.982784279248643,9.771301448865167,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,82.30384158678065,-6.762846547043296,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,65651,46402.76041860146,False,False,False,False,4090.8517509686194,False,False,False,False
2024-10-04 00:00:00+00:00,9.9763417127,10.0152927784,9.9763417127,9.9958172456,9955,,,,,9.988574504189904,9.795121684893097,,,,"rgba(38, 166, 154, 0.5)",1.0,10.053246,,9.989325401266667,,0.0,0.0,0.0,0.0,80.16662148697216,-5.8805265580372605,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,55696,47091.14853574209,False,False,False,False,4525.233102748722,False,False,False,False
2024-10-11 00:00:00+00:00,9.9568661798,9.9666039463,9.9471284134,9.9666039463,117,,,,,9.988248016999046,9.795329108725308,,9.956866179833336,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.98894834319402,,0.0,0.0,0.0,0.0,77.05862295363058,-5.8805265580372605,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,55579,47719.87827383527,False,False,False,False,4198.697317359928,False,False,False,False
2024-10-18 00:00:00+00:00,9.9565740468,9.961735063,9.9325217637,9.9325217637,60,,,,,9.988048571708848,9.795430943138813,,9.954632545257063,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.988719337753668,,0.0,0.0,0.0,0.0,74.81511645815182,-5.8805265580372605,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,55519,48297.59099429192,False,False,False,False,3892.127145703637,False,False,False,False
2024-10-25 00:00:00+00:00,9.8789640483,9.9276528805,9.8594885155,9.9276528805,44249,,,,,9.909086173233229,9.825879898810893,9.888701814766666,9.888964492912274,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.907336586891201,,0.0,0.0,0.0,0.0,68.21760390730778,-5.8805265580372605,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,11270,45554.80647619622,False,False,False,False,6881.525134910775,False,False,False,False
2024-11-01 00:00:00+00:00,9.8877280381,9.8887018148,9.8828452095,9.8887018148,33,,,,,9.909072748620892,9.825894635851562,9.88870011804563,9.888962607971548,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.907323904829948,,0.0,0.0,0.0,0.0,63.914163111692964,-5.8805265580372605,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,11303,43017.635626107614,False,False,False,False,6374.226976769236,False,False,False,False
2024-11-08 00:00:00+00:00,9.9121421814,9.9170250101,9.8437825802,9.9072593528,14,,,,,9.909068203440983,9.825901356411332,9.888700839644615,9.888963244067375,,"rgba(38, 166, 154, 0.5)",-1.0,9.85673,,9.899151479456474,,0.0,0.0,0.0,0.0,61.92867528157821,-5.8805265580372605,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,11317,40669.44039454409,False,False,False,False,5903.099052564108,False,False,False,False
2024-11-15 00:00:00+00:00,9.9170250101,9.9219078388,9.8974936955,9.9072593528,14512,,,,,9.909703386894282,9.834239199033036,9.894485439571863,9.894665926775495,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.910228315747666,,1.0,9.9219078388,9.9170250101,30.0,60.72106205864043,-5.8805265580372605,False,False,True,False,True,,0,,,False,False,False,False,0.13615469966639004,0.13615469966639004,False,False,False,False,25829,39570.14851346676,False,False,False,False,6540.795419040841,False,False,False,False
2024-11-22 00:00:00+00:00,9.9414391534,9.9414391534,9.9219078388,9.9267906674,283,,,,,9.909804625909377,9.834428680251744,9.894679131453922,9.89485817839735,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.910500596958705,,1.0,9.9538415382,9.9219078388,30.0,60.87414183726858,-5.8805265580372605,False,False,True,False,True,,0,1.1380483784650104,0.7454185723673286,False,False,False,False,0.1871471534107295,0.16165092653855978,False,False,False,False,26112,38573.24862358033,False,False,False,False,6077.255017630408,False,False,False,False
2024-11-29 00:00:00+00:00,9.9985682487,9.9985682487,9.9538415382,9.960970468,2469,,,,9.9836593452,9.912303115995131,9.836839153721572,9.89824787979276,9.898409534647827,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.916875938382017,,1.0,9.9985682487,9.9414391534,29.0,62.909965063203785,-5.8805265580372605,False,False,True,False,True,,0,1.1597237682002588,0.6561991040926937,False,False,False,False,0.28258172980205837,0.22211632817030907,False,False,False,False,28581,37833.08205887068,False,False,False,False,5809.9768681763035,False,False,False,False
2024-12-06 00:00:00+00:00,10.0186437286,10.0377399167,9.9985682487,10.0377399167,7930,,,,10.010088575482143,9.922693195009611,9.845789806050957,9.911949858298783,9.912058300396069,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.964276007426301,,0.0,0.0,0.0,0.0,64.92638047013045,-4.543119604015004,False,False,True,False,True,,0,1.2015061207507836,0.6637896279828677,False,False,False,False,0.34282792768919024,0.28247212792974963,False,False,False,False,36511,37735.15005450989,False,False,False,False,5967.015618681762,False,False,False,False
2024-12-13 00:00:00+00:00,9.9544021931,10.0034647072,9.9544021931,10.0034647072,212,,,,10.009302746744487,9.922818796142737,9.845954362377725,9.91212871944061,9.912236379498275,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.963956560152205,,-1.0,9.9985682487,9.9838788732,36.0,62.88571831318605,-4.543119604015004,False,False,True,False,True,,0,1.1287305202699516,0.7439148464271838,False,False,False,False,0.21925775926258712,0.2508649435961684,False,False,False,False,36299,37628.76856899064,False,False,False,False,5540.718165446076,False,False,False,False
2024-12-20 00:00:00+00:00,9.9251213713,9.9838788732,9.9055355373,9.9838788732,258,,,,10.007614456062246,9.922867489700728,9.846101917487932,9.912224786730762,9.912331808320781,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.96311686113161,,-1.0,9.9544021931,9.9202249128,32.0,60.134211672907355,-4.543119604015004,False,False,True,False,True,,0,1.0322934473262202,0.7791695534537645,False,False,False,False,0.11668900179331922,0.1837769726947438,False,False,False,False,36041,37511.15608239874,False,False,False,False,5149.405708746366,False,False,False,False
2024-12-27 00:00:00+00:00,9.9055355373,9.9202249128,9.8957426203,9.8957426203,18636,,,,9.944170093077966,9.91994223085253,9.852428126499104,9.911161036085252,9.911247711731264,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.931096683599938,,0.0,0.0,0.0,0.0,57.35967359604301,-4.543119604015004,False,False,True,False,False,,0,1.0336995967534919,0.8378869915671581,False,False,False,False,0.009243777245723114,0.09651037497023346,False,False,False,False,17405,36021.811187406245,False,False,False,False,6148.4126932836725,False,False,False,False
2025-01-03 00:00:00+00:00,9.9286891587,9.9631125485,9.9139362773,9.9188539044,18593,,,,9.940720349665298,9.922341169271029,9.860186134116574,9.915338812144391,9.915403590479814,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.93138783182377,,0.0,0.0,0.0,0.0,56.27175575098931,-4.543119604015004,False,False,True,False,False,,0,1.0573772146315152,0.7785564274953032,False,False,False,False,0.06751968664769087,0.08201503080896216,False,False,False,False,35998,36020.04739574652,False,False,False,False,7070.233975262659,False,False,False,False
2025-01-10 00:00:00+00:00,9.8893481417,9.9237715315,9.8893481417,9.9139362773,233,,,,9.940528005734595,9.922298981333102,9.860233781501325,9.91530732626373,9.915372016119228,,#000000,0.0,0.0,,9.931269500702733,,0.0,0.0,0.0,0.0,53.91799007619251,-4.543119604015004,False,False,False,False,False,,0,0.9988079161802955,0.8381263310048596,False,False,False,False,-0.06166940377078783,0.010172813519087168,False,False,False,False,35765,36001.154996061596,False,False,False,False,6563.772199317277,False,False,False,False
2025-01-17 00:00:00+00:00,9.9139362773,9.9139362773,9.8696776332,9.8745952603,327,,,,9.940250154458239,9.922235553712303,9.860297770307358,9.915258392860931,9.915322966967024,,#000000,0.0,0.0,,9.923118533661889,,0.0,0.0,0.0,0.0,53.1951469055684,-4.543119604015004,False,False,False,False,False,,0,0.960944824841275,0.8563080509914353,False,False,False,False,-0.13821508999804213,-0.06402113823947748,False,False,False,False,36092,36007.88425561259,False,False,False,False,6101.789073441923,False,False,False,False
2025-01-24 00:00:00+00:00,9.9484580197,9.9484580197,9.9237715315,9.9237715315,31,,,9.9402291903,9.940250141110482,9.922240233147672,9.860310217307065,9.915265575034995,9.915330118823071,,#000000,0.0,0.0,,9.924009492753898,,1.0,9.9631125485,9.9139362773,46.0,53.90813181761432,-4.543119604015004,False,False,False,False,False,,0,0.9901382114196224,0.8408467975093306,False,False,False,False,-0.06315720808417485,-0.06358917316182616,False,False,False,False,36123,36016.411347789435,False,False,False,False,5652.100993927707,False,False,False,False
2025-01-31 00:00:00+00:00,9.9743973492,9.9891888431,9.9631125485,9.9705873417,1087,,9.975566246933335,9.974586417992697,9.9410213683491,9.922722113411911,9.860936129968392,9.91586765675263,9.915930579841156,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.938221059565146,,1.0,9.9842583451,9.9484580197,38.0,55.25947592859707,-4.543119604015004,False,False,True,False,False,,0,1.0099320820479434,0.8930644076550699,False,False,False,False,0.12946830661748104,0.03293956672782744,False,False,False,False,37210,36104.82532202726,False,False,False,False,5313.945364747877,False,False,False,False
2025-02-07 00:00:00+00:00,10.0089108349,10.0138413328,9.9842583451,9.9842583451,11,,9.975834440464604,9.974856794091616,9.94103491546304,9.92272939316824,9.860943900324806,9.915876392778175,9.915939295341,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.938314137037223,,0.0,0.0,0.0,0.0,57.24826102557607,-4.3346348764318705,False,False,True,False,False,,0,0.9584477482553244,0.86847888214288,False,False,False,False,0.2431468116914708,0.13804318920964911,False,False,False,False,37221,36187.50492780302,False,False,False,False,4921.134596988774,False,False,False,False
2025-02-14 00:00:00+00:00,10.0039803369,10.0187718308,9.9793278472,10.0148274324,145,,9.978734311893511,9.977797374083936,9.941208160502521,9.92282325076454,9.861045058331896,9.915989198856716,9.916051835050057,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.939392179988502,,0.0,0.0,0.0,0.0,58.43623849334118,-2.536889225502925,False,False,True,False,False,,1,0.959174796124596,0.8425890979557238,False,False,False,False,0.24314681194548343,0.1905950005775663,False,False,False,False,37076,36253.31937759539,False,False,False,False,4567.34684906368,False,False,False,False
2025-02-21 00:00:00+00:00,10.0237023287,10.0237023287,9.9842583451,9.9842583451,218,,9.98348226867349,9.982583578707283,9.94150960548475,9.922981751859993,9.861207588673892,9.916177911881107,9.916240118009053,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.941040528489356,,1.0,10.0286328267,10.0187718308,41.0,59.87025059168866,-0.5429907779420731,False,False,True,False,False,,0,0.9500740601570573,0.8715820638325062,False,False,False,False,0.2683503921517673,0.2294726963646668,False,False,False,False,37294,36330.40683110684,False,False,False,False,4245.173008392296,False,False,False,False
2025-02-28 00:00:00+00:00,10.0768805447,10.0784612319,10.0286328267,10.0286328267,32533,10.061324867766666,10.057979335105752,10.057872053563091,9.988652910974604,9.952360372784632,9.889141133565191,9.94948490692833,9.949491325565635,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.993590992333075,,1.0,10.0274840715,10.0237023287,42.0,62.28313005895821,2.3293042259781345,False,False,True,False,True,,0,0.9797075384257901,0.8290258286018855,False,False,False,False,0.34282782664408323,0.286150261504375,False,False,False,False,69827,38811.63595472856,False,False,False,False,6340.567600363236,False,False,False,False
2025-03-07 00:00:00+00:00,10.0472426608,10.0916994867,10.0274840715,10.0627531534,17277,10.059295934918168,10.057135575916325,10.057064933486124,10.000202453314667,9.962810754864133,9.900620321208704,9.960998181652915,9.960991105525338,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.002059523111424,,0.0,0.0,0.0,0.0,62.570613624724544,3.1083345831301017,False,False,True,False,True,,0,0.9711496989767656,0.8414335503761734,False,False,False,False,0.34282784107456393,0.31448905128946947,False,False,False,False,52550,39829.292550674596,False,False,False,False,7150.673704040033,False,False,False,False
2025-03-14 00:00:00+00:00,10.0126651295,10.0670012501,9.9879668929,10.0590978144,66616,10.038267653948093,10.037588686395383,10.037563091114095,10.009137310258506,9.97959433120332,9.9262452278775,9.979166387422017,9.979147159591907,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.006882515231535,,0.0,0.0,0.0,0.0,61.25306668416535,3.1083345831301017,False,False,True,False,True,,0,0.9291494439688973,0.8877530485396387,False,False,False,False,0.21499015573894353,0.2647396035142065,False,False,False,False,-14066,35837.048658032036,False,False,False,False,11555.512688925955,False,False,False,False
2025-03-21 00:00:00+00:00,10.0225444242,10.096639134,10.0077254822,10.0274840715,89042,10.040016424959894,10.039617271615827,10.039602384533682,10.020690254671893,9.996715332779653,9.951698284491442,9.997029910410772,9.99700607850452,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.017992934119594,,0.0,0.0,0.0,0.0,60.61385275696742,3.1083345831301017,False,False,True,False,True,,0,0.9418228184595083,0.8709634988956478,False,False,False,False,0.31249861429923764,0.28861910890672204,False,False,False,False,74976,38736.23023891855,False,False,False,False,17295.252489746254,False,False,False,False
2025-03-28 00:00:00+00:00,10.0126651295,10.0472426608,9.9780875982,10.0373633661,18649,10.037740496275182,10.037389082260844,10.03737573192176,10.02014457998507,9.997578047833667,9.954375701982858,9.99790458928692,9.997881625724494,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.017479605051827,,0.0,0.0,0.0,0.0,59.715120268089166,3.1083345831301017,False,False,True,False,True,,0,0.913458067429227,0.9295592541217488,False,False,False,False,0.1584689330443206,0.22354402097552134,False,False,False,False,56327,40039.25022122088,False,False,False,False,17395.530083098383,False,False,False,False
2025-04-04 00:00:00+00:00,10.1033383995,10.1067040012,10.0030632658,10.0030632658,4373,10.038377713817848,10.038028934098012,10.038015751361721,10.02094326207759,9.998498066574275,9.955564798379953,9.998851497499619,9.998828335116523,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.036400996261984,,0.0,0.0,0.0,0.0,61.56431230884052,3.792354355648193,False,False,True,False,True,,0,0.9432874579615171,0.8961039698185178,False,False,False,False,0.3234889245289861,0.2735164727522537,False,False,False,False,60700,41569.67613076007,False,False,False,False,16430.898225091096,False,False,False,False
2025-04-11 00:00:00+00:00,9.8839803577,10.0093985161,9.7905354157,10.0093985161,29908,10.021740725626213,10.021525625877471,10.021515928738287,10.008700321296596,9.99030351268868,9.951594293317502,9.990373576503488,9.990356377244808,9.8946380965,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.960510630300435,,-1.0,10.0030632658,9.9681204008,48.0,56.32341114191196,3.792354355648193,False,False,True,False,False,,1,0.7774572949482521,0.8923567739069157,False,False,False,False,-0.26390391036250876,0.004806281194872475,False,False,False,False,30792,40771.32975070377,False,False,False,False,17429.202060269534,True,False,False,False
2025-04-18 00:00:00+00:00,9.9235756721,9.9681204008,9.8772491542,9.9037780149,53884,10.004699945004987,10.004601141126907,10.004594781356897,9.995956248182024,9.981924716552369,9.948587843267221,9.981758764048111,9.981747378369366,9.912865003768944,#000000,0.0,0.0,,9.958525228322424,,0.0,0.0,0.0,0.0,53.600091530289795,11.212199075008876,False,False,False,False,False,,1,0.8453161423655252,0.9177481436169116,False,False,False,False,-0.17606424775935411,-0.08562898328224082,False,False,False,False,84676,44023.52754694794,False,False,False,False,20129.55746321253,False,False,False,False
2025-04-25 00:00:00+00:00,9.9681204008,10.0176145438,9.9037780149,9.9082324878,52118,9.998760301044056,9.998699290973857,9.998694337126489,9.991834423870497,9.979909710485398,9.949933209121712,9.9797134221325,9.979704052891128,9.932156058201857,#000000,0.0,0.0,,9.964782560801329,,0.0,0.0,0.0,0.0,52.72602053516158,10.226567672241067,False,False,False,False,False,,1,0.9161877293440911,0.8866293352864427,False,False,False,False,-0.03427366158331447,-0.05995132243277765,False,False,False,False,136794,50895.414395322165,False,False,False,False,22499.071725196787,False,False,False,False
2025-05-02 00:00:00+00:00,10.0365675272,10.0425215914,9.9681204008,9.9681204008,60554,10.001179332617264,10.001118698234276,10.001114271941741,9.994880844674212,9.983885854607934,9.956303669461423,9.983796840825619,9.983787180738046,9.957917166925222,#000000,0.0,0.0,,9.978568247013644,,0.0,0.0,0.0,0.0,53.57053785801515,10.226567672241067,False,False,False,False,False,11.808211335440848,1,0.9444905915367076,0.8569984265980098,False,False,False,False,0.13084676585914828,0.03544772171318532,False,False,False,False,197348,61743.75406974275,False,False,False,False,25317.955301108137,False,False,False,False
2025-05-09 00:00:00+00:00,10.0077895503,10.062368472,9.99786611,9.99786611,31580,10.002666240584597,10.002605043883841,10.002600822177081,9.99661314782805,9.986008093557986,9.959493589370016,9.985966896294203,9.985957096558298,9.966884924176073,#000000,0.0,0.0,,9.983733272531369,,0.0,0.0,0.0,0.0,53.46215792344829,10.226567672241067,False,False,False,False,False,9.64586818090676,1,0.9831352250154337,0.8610858288843238,False,False,False,False,0.21742094553168267,0.126434333622434,False,False,False,False,165768,69449.25376828032,False,False,False,False,25781.810463989015,False,False,False,False
2025-05-16 00:00:00+00:00,10.0325981511,10.0425215914,9.9829809496,10.0127512705,18853,10.003328558827024,10.003267752385737,10.003263654500477,9.997429410888598,9.987063227310308,9.96116359193786,9.987043974744465,9.987034164939452,9.970892435974768,#000000,0.0,0.0,,9.986053614833562,,0.0,0.0,0.0,0.0,53.91535598755506,10.226567672241067,False,False,False,False,False,11.04719470731527,1,0.9454205155863027,0.8775070299165533,False,False,False,False,0.1467928010784654,0.13661356735044972,False,False,False,False,184621,77980.49422988918,False,False,False,False,25268.565244434274,False,False,False,False
2025-05-23 00:00:00+00:00,10.0276364309,10.0722919123,10.0028278302,10.0152321306,76645,10.007622026558575,10.007558307259018,10.007554536505399,10.00211615305712,9.992439783604507,9.968607268668308,9.992515638529,9.992505501243476,9.985901919178788,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.995655462216481,,0.0,0.0,0.0,0.0,54.10647889959847,10.226567672241067,False,False,True,False,False,10.672298853527458,1,0.9469216650136939,0.8775947511991806,False,False,False,False,0.24831568911287763,0.19246462823166366,False,False,False,False,107976,80202.38354619368,False,False,False,False,29074.22707817988,False,False,False,False
