date,Close,High,Low,Open,Volume,aVWAP_OB_bull_853,aVWAP_OB_bull_844,aVWAP_OB_bull_826,aVWAP_OB_bull_712,aVWAP_OB_bull_649,aVWAP_OB_bull_576,aVWAP_OB_bull_517,aVWAP_OB_bull_503,aVWAP_OB_bull_480,aVWAP_OB_bull_457,aVWAP_OB_bull_378,aVWAP_OB_bull_367,aVWAP_OB_bull_350,aVWAP_OB_bull_316,aVWAP_OB_bull_298,aVWAP_OB_bull_251,aVWAP_OB_bull_115,aVWAP_OB_bear_870,aVWAP_OB_bear_856,aVWAP_OB_bear_556,aVWAP_OB_bear_498,aVWAP_OB_bear_341,aVWAP_OB_bear_229,aVWAP_OB_bear_75,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,541.9990035324,542.7258642595,531.2873717638,540.3923544067,2715113,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2715113.0,False,False,False,False
2022-01-04 00:00:00+00:00,539.6271422122,543.9213588766,537.2935367198,539.6271422122,2097484,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2097484,-82254.27450980392,False,False,False,False,2690892.254901961,False,False,False,False
2022-01-05 00:00:00+00:00,525.9411198365,540.411386681,525.7976604824,539.1106885376,2887485,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4984969,-274517.5970780469,False,False,False,False,2698601.77431757,False,False,False,False
2022-01-06 00:00:00+00:00,525.8263523532,529.3814664256,519.8488792681,522.3833278562,2503087,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7488056,-557401.4560161626,False,False,False,False,2690934.5282659004,False,False,False,False
2022-01-07 00:00:00+00:00,512.8002430061,524.4539245329,510.9448353605,523.6744620426,2323920,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9811976,-920325.9479370974,False,False,False,False,2676541.8016672377,False,False,False,False
2022-01-10 00:00:00+00:00,496.178085851,507.2818398539,486.3272102067,506.2106766771,4916769,,,,,,,,,,,,,,,,,,,,,,,,,496.59571197053333,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14728745,-1461832.5774297602,False,False,False,False,2764393.848660679,False,False,False,False
2022-01-11 00:00:00+00:00,499.2672439414,499.6880580465,488.0391584982,496.178085851,2450392,,,,,,,,,,,,,,,,,,,,,,,,,496.2860879728477,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,2.5825436385230915,-47.632668331353834,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12278353,-1886009.848903103,False,False,False,False,2752080.050673986,False,False,False,False
2022-01-12 00:00:00+00:00,502.8728557063,506.9184094903,499.2481160275,499.2672439414,1729540,,,,,,,,,,,,,,,,,,,,,,,,,497.56508826187746,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,7.086338353590094,-43.64766448912703,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10548813,-2225727.6195343537,False,False,False,False,2711980.440843634,False,False,False,False
2022-01-13 00:00:00+00:00,494.3418061192,505.9811417106,492.7637532247,504.6326237826,2428072,,,,,,,,,,,,,,,,,,,,,,,,,497.5925778978764,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,9.066419130617287,-42.172472915137874,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12976885,-2647341.6344545754,False,False,False,False,2700846.776496825,False,False,False,False
2022-01-14 00:00:00+00:00,481.0574699348,490.6118629141,479.976742801,489.2633449861,3872496,,,,,,,,,,,,,,,,,,,,,,,,,494.14430012758464,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,9.317797778874676,-42.172472915137874,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16849381,-3204284.354672043,False,False,False,False,2746793.804869498,False,False,False,False
