date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_410,Gap_Up_aVWAP_288,Gap_Up_aVWAP_276,Gap_Up_aVWAP_210,Gap_Down_aVWAP_138,Gap_Down_aVWAP_10,aVWAP_OB_bull_809,aVWAP_OB_bull_694,aVWAP_OB_bull_484,aVWAP_OB_bull_275,aVWAP_OB_bull_204,aVWAP_OB_bear_483,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-05 15:00:00+00:00,30.72,30.72,30.72,30.72,1.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,30.8275,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.0,False,False,False,False
2025-03-05 16:00:00+00:00,30.72,30.72,30.72,30.72,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.9844961240310077,False,False,False,False
2025-03-05 17:00:00+00:00,30.72,30.72,30.72,30.72,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.9692326182320773,False,False,False,False
2025-03-05 18:00:00+00:00,30.72,30.72,30.72,30.72,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.9542057559339056,False,False,False,False
2025-03-05 19:00:00+00:00,30.72,30.72,30.72,30.72,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.9394118682450078,False,False,False,False
2025-03-05 20:00:00+00:00,30.72,30.8,30.72,30.8,3.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3.0,0.046511627906976744,False,False,False,False,0.9713589710629146,False,False,False,False
2025-03-06 15:00:00+00:00,30.8,30.8,30.8,30.8,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3.0,0.09230214530376779,False,False,False,False,0.9562991420541872,False,False,False,False
2025-03-06 16:00:00+00:00,30.8,30.8,30.8,30.8,15.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3.0,0.137382732198283,False,False,False,False,1.1740309383014091,False,False,False,False
2025-03-06 17:00:00+00:00,30.8,30.8,30.8,30.8,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3.0,0.1817643952649763,False,False,False,False,1.1558289082502244,False,False,False,False
2025-03-06 18:00:00+00:00,30.8,30.8,30.8,30.8,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3.0,0.22545797053218594,False,False,False,False,1.137909080215337,False,False,False,False
2025-03-06 19:00:00+00:00,30.625,30.695,30.625,30.695,50.0,,,,,,30.671666666666667,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,30.671666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.57206726455634,28.914860538100697,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-47.0,-0.5067196724218014,False,False,False,False,1.8954608774213009,False,False,False,False
2025-03-06 20:00:00+00:00,30.695,30.795,30.695,30.795,6.0,,,,,,30.68130952380952,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,30.68130952380952,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.01720882117117,25.321163903180675,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-41.0,-1.1345224681982076,False,False,False,False,1.9590971428876371,False,False,False,False
