date,Open,High,Low,Close,Volume,aVWAP_OB_bull_301,aVWAP_OB_bear_436,aVWAP_OB_bear_415,aVWAP_OB_bear_382,aVWAP_OB_bear_349,aVWAP_OB_bear_332,aVWAP_OB_bear_305,aVWAP_OB_bear_32,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-08 17:00:00+00:00,15.85,16.115,15.815,15.83,25079.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,25079.0,False,False,False,False
2023-11-09 17:00:00+00:00,16.04,16.135,15.65,15.74,33658.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33658.0,-521.8294573643411,False,False,False,False,25212.00775193798,False,False,False,False
2023-11-10 17:00:00+00:00,15.585,16.085,15.585,15.755,29759.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,5.263157894737015,-57.89473684210552,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3899.0,-574.1886905834987,False,False,False,False,25282.503755783902,False,False,False,False
2023-11-13 17:00:00+00:00,15.9,16.195,15.9,16.09,19076.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,31.19089113512269,-34.033461136284714,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15177.0,-329.9842147604987,False,False,False,False,25186.278891353144,False,False,False,False
2023-11-14 17:00:00+00:00,17.04,17.54,16.93,17.48,21715.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,52.9320323327225,-15.179992789710106,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36892.0,247.10081182493542,False,False,False,False,25132.460613967825,False,False,False,False
2023-11-15 17:00:00+00:00,17.66,17.905,17.59,17.635,16463.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,67.53371287565355,-3.1621099208309857,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53355.0,1070.4790938121457,False,False,False,False,24998.050371890804,False,False,False,False
2023-11-16 17:00:00+00:00,17.515,17.99,17.515,17.975,20139.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,77.46585215274202,4.951017829014788,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,73494.0,2193.3243791793993,False,False,False,False,24922.716257597924,False,False,False,False
2023-11-17 17:00:00+00:00,18.36,19.44,18.355,19.425,23381.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,84.50183790367592,11.01983100036906,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,96875.0,3661.257334540959,False,False,False,False,24898.813679960746,False,False,False,False
2023-11-20 17:00:00+00:00,19.15,19.53,19.145,19.51,15387.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,89.20666400696891,15.574464318534055,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,112262.0,5344.989778966681,False,False,False,False,24751.34370042647,False,False,False,False
2023-11-21 17:00:00+00:00,19.355,19.43,19.19,19.2,19529.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,88.76142367920602,15.93386456305035,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,92733.0,6699.842650610609,False,False,False,False,24670.37713142761,False,False,False,False
