date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_284,Gap_Up_aVWAP_162,Gap_Up_aVWAP_150,Gap_Up_aVWAP_84,Gap_Down_aVWAP_12,aVWAP_OB_bull_683,aVWAP_OB_bull_568,aVWAP_OB_bull_358,aVWAP_OB_bull_149,aVWAP_OB_bull_78,aVWAP_OB_bear_357,aVWAP_OB_bear_2,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-03 14:00:00+00:00,29.41,29.41,29.35,29.36,168.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,168.0,False,False,False,False
2025-04-03 15:00:00+00:00,29.36,29.36,29.36,29.36,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,165.3953488372093,False,False,False,False
2025-04-03 16:00:00+00:00,29.36,29.36,29.36,29.36,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,-1.0,29.36,29.36,84.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,162.831079862989,False,False,False,False
2025-04-03 17:00:00+00:00,29.36,29.36,29.33,29.33,2.0,,,,,,,,,,,,29.34,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2.0,-0.031007751937984496,False,False,False,False,160.3375747488341,False,False,False,False
2025-04-03 18:00:00+00:00,29.33,29.33,29.27,29.27,100.0,,,,,,,,,,,,29.290980392156857,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-102.0,-1.6119223604350699,False,False,False,False,159.40210847365836,False,False,False,False
2025-04-03 19:00:00+00:00,29.27,29.28,29.27,29.28,1.0,,,,,,,,,,,,29.290841423948216,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8297872340430907,-46.55319148936122,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-101.0,-3.152822788955456,False,False,False,False,156.94626183065589,False,False,False,False
2025-04-04 14:00:00+00:00,29.28,29.28,29.28,29.28,0.0,,,,,,,,,,,,29.290841423948216,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.382978723405151,-44.485106382977946,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-101.0,-4.669833288351495,False,False,False,False,154.5129864534364,False,False,False,False
2025-04-04 15:00:00+00:00,29.28,29.28,29.28,29.28,0.0,,,,,,,,,,,,29.290841423948216,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.085106382979859,-43.22893617021182,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-101.0,-6.163324245121239,False,False,False,False,152.11743627586375,False,False,False,False
2025-04-04 16:00:00+00:00,29.28,29.28,29.28,29.28,0.0,,,,,,,,,,,,29.290841423948216,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.219858156029664,-42.440510638296814,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-101.0,-7.633660303336414,False,False,False,False,149.75902641112168,False,False,False,False
2025-04-04 17:00:00+00:00,29.28,29.28,29.28,29.28,0.0,,,,,,,,,,,,29.290841423948216,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.976359338062867,-41.91489361702014,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-101.0,-9.081200453672283,False,False,False,False,147.4371810404066,False,False,False,False
