date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_822,Gap_Up_aVWAP_780,Gap_Up_aVWAP_768,Gap_Up_aVWAP_720,Gap_Up_aVWAP_666,Gap_Up_aVWAP_648,Gap_Up_aVWAP_642,Gap_Up_aVWAP_588,Gap_Up_aVWAP_558,Gap_Up_aVWAP_552,Gap_Down_aVWAP_876,Gap_Down_aVWAP_858,Gap_Down_aVWAP_816,Gap_Down_aVWAP_810,Gap_Down_aVWAP_792,Gap_Down_aVWAP_786,Gap_Down_aVWAP_762,Gap_Down_aVWAP_696,Gap_Down_aVWAP_690,Gap_Down_aVWAP_678,aVWAP_OB_bull_865,aVWAP_OB_bear_826,aVWAP_OB_bear_721,aVWAP_OB_bear_666,aVWAP_OB_bear_588,aVWAP_OB_bear_416,aVWAP_OB_bear_288,aVWAP_OB_bear_161,aVWAP_OB_bear_104,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-18 14:00:00+00:00,52.58,52.65,52.09,52.495,592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,592.0,False,False,False,False
2025-03-18 15:00:00+00:00,52.49,52.79,52.325,52.67,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,100.0,1.550387596899225,False,False,False,False,584.3720930232558,False,False,False,False
2025-03-18 16:00:00+00:00,52.67,52.715,52.19,52.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.85117493472595,-24.020887728459186,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,100.0,3.07673817679226,False,False,False,False,575.3120605732829,False,False,False,False
2025-03-18 17:00:00+00:00,52.41,52.625,52.125,52.33,2199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.849282325895615,-24.020887728459186,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2099.0,-29.513598849204516,False,False,False,False,600.4855169985033,False,False,False,False
2025-03-18 18:00:00+00:00,52.325,52.6,52.16,52.36,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.79536488873285,-24.020887728459186,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1399.0,-50.74594615386801,False,False,False,False,602.0283772000769,False,False,False,False
2025-03-18 19:00:00+00:00,52.36,52.48,52.135,52.38,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.82900397833888,-24.020887728459186,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-399.0,-56.14523381039719,False,False,False,False,608.1984798791455,False,False,False,False
2025-03-19 14:00:00+00:00,51.92,51.96,51.465,51.665,513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.86493340006837,-24.020887728459186,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-912.0,-69.41429995287164,False,False,False,False,606.7225344546625,False,False,False,False
2025-03-19 15:00:00+00:00,51.665,51.79,51.37,51.455,639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1097504239927,-24.020887728459186,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1551.0,-92.38462088383487,False,False,False,False,607.2229602770709,False,False,False,False
2025-03-19 16:00:00+00:00,51.455,51.565,51.31,51.53,488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.28987006227302,14.879448821773181,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1063.0,-107.43292133524828,False,False,False,False,605.374542288279,False,False,False,False
2025-03-19 17:00:00+00:00,51.53,52.03,51.47,51.94,617.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.908908784830025,14.879448821773181,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-446.0,-112.68202333005064,False,False,False,False,605.5547819427243,False,False,False,False
2025-03-19 18:00:00+00:00,51.94,51.94,50.44,50.47,1302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.21510469214564,10.845947327509634,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1748.0,-138.0357904102049,False,False,False,False,616.352382222682,False,False,False,False
2025-03-19 19:00:00+00:00,50.46,51.14,50.085,50.77,1225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.749081420826737,8.11631025740698,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-523.0,-144.0042277681862,False,False,False,False,625.7887793975241,False,False,False,False
2025-03-20 14:00:00+00:00,50.8,50.85,50.33,50.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.201433651608234,4.280025280425512,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-523.0,-149.88013121364068,False,False,False,False,616.0866277789578,False,False,False,False
2025-03-20 15:00:00+00:00,50.505,50.675,50.295,50.605,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.618460490463214,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.797884829843504,1.7082500983633224,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,87.0,-146.2075710397858,False,False,False,False,615.9922614568034,False,False,False,False
2025-03-20 16:00:00+00:00,50.625,51.19,50.465,51.13,827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.714728274480336,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.83285840978069,1.7082500983633224,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,914.0,-129.77024435699843,False,False,False,False,619.2636992636747,False,False,False,False
2025-03-20 17:00:00+00:00,51.14,51.365,50.8,51.26,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.74470194434742,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.17853043146108,1.7082500983633224,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,1115.0,-110.47148087859534,False,False,False,False,612.7789907479587,False,False,False,False
2025-03-20 18:00:00+00:00,51.265,51.505,51.11,51.38,832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.87686829048263,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0011693416902,1.7082500983633224,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1947.0,-78.5726982293148,False,False,False,False,616.1777660851997,False,False,False,False
2025-03-20 19:00:00+00:00,51.39,51.455,51.08,51.42,2092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,51.036457865330334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8730775153136,1.7082500983633224,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,4039.0,-14.734361822658755,False,False,False,False,639.0587309520957,False,False,False,False
