date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_864,Gap_Up_aVWAP_840,Gap_Up_aVWAP_798,Gap_Up_aVWAP_786,Gap_Up_aVWAP_768,Gap_Up_aVWAP_756,Gap_Up_aVWAP_750,Gap_Up_aVWAP_738,Gap_Up_aVWAP_732,Gap_Up_aVWAP_726,Gap_Down_aVWAP_894,Gap_Down_aVWAP_876,Gap_Down_aVWAP_804,Gap_Down_aVWAP_780,Gap_Down_aVWAP_684,Gap_Down_aVWAP_670,Gap_Down_aVWAP_630,Gap_Down_aVWAP_612,Gap_Down_aVWAP_594,Gap_Down_aVWAP_582,aVWAP_OB_bull_722,aVWAP_OB_bull_492,aVWAP_OB_bull_78,aVWAP_OB_bear_853,aVWAP_OB_bear_342,aVWAP_OB_bear_317,aVWAP_OB_bear_143,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,156.745,157.45,156.32,156.46,4652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4652.0,False,False,False,False
2025-01-06 16:00:00+00:00,156.495,156.86,156.105,156.86,4013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4013.0,62.21705426356589,False,False,False,False,4642.093023255814,False,False,False,False
2025-01-06 17:00:00+00:00,156.8,156.81,156.04,156.04,3052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.74858223062374,-31.37996219281691,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,961.0,76.15167357730905,False,False,False,False,4617.440418244096,False,False,False,False
2025-01-06 18:00:00+00:00,156.04,156.04,155.1,155.22,3432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.814690991473725,-31.37996219281691,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2471.0,36.66094995595542,False,False,False,False,4599.061497031009,False,False,False,False
2025-01-06 19:00:00+00:00,155.15,155.27,154.48,154.56,5137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.91681687520032,-31.37996219281691,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7608.0,-81.86092523716016,False,False,False,False,4607.401628859985,False,False,False,False
2025-01-06 20:00:00+00:00,154.54,154.54,153.52,153.565,18103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.669059975507196,-31.37996219281691,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-25711.0,-479.2119186443359,False,False,False,False,4816.635712133474,False,False,False,False
2025-01-07 15:00:00+00:00,154.19,156.36,152.47,156.36,5452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.69510839452918,-31.37996219281691,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-20259.0,-785.8752997506252,False,False,False,False,4826.486321247684,False,False,False,False
2025-01-07 16:00:00+00:00,156.36,156.36,154.3,154.325,3633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.68960354685459,-31.37996219281691,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-23892.0,-1144.1097912273597,False,False,False,False,4807.9826573523715,False,False,False,False
2025-01-07 17:00:00+00:00,154.325,154.51,153.75,154.18,6290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.38957166912648,-31.37996219281691,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-30182.0,-1594.309639425385,False,False,False,False,4830.959670416675,False,False,False,False
2025-01-07 18:00:00+00:00,154.18,154.37,153.34,153.35,3673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.565370130830594,-31.37996219281691,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-33855.0,-2094.4753814497976,False,False,False,False,4813.00680730944,False,False,False,False
