date,Open,High,Low,Close,Volume,aVWAP_OB_bull_890,aVWAP_OB_bull_876,aVWAP_OB_bull_840,aVWAP_OB_bull_811,aVWAP_OB_bull_752,aVWAP_OB_bull_737,aVWAP_OB_bull_718,aVWAP_OB_bull_683,aVWAP_OB_bull_656,aVWAP_OB_bull_563,aVWAP_OB_bull_556,aVWAP_OB_bull_533,aVWAP_OB_bull_522,aVWAP_OB_bull_497,aVWAP_OB_bull_484,aVWAP_OB_bull_431,aVWAP_OB_bear_870,aVWAP_OB_bear_710,aVWAP_OB_bear_637,aVWAP_OB_bear_468,aVWAP_OB_bear_420,aVWAP_OB_bear_115,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,122.82,123.615,122.46,123.215,74007.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,119.405,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,74007.0,False,False,False,False
2024-12-30 16:00:00+00:00,123.205,123.29,122.51,123.18,63736.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-63736.0,-988.1550387596899,False,False,False,False,73847.75968992249,False,False,False,False
2024-12-30 17:00:00+00:00,123.18,123.71,122.93,123.58,57295.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,30.92783505154656,-96.39175257731983,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6441.0,-1072.695270716904,False,False,False,False,73591.1277567454,False,False,False,False
2024-12-30 18:00:00+00:00,123.58,123.66,123.04,123.59,39615.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,51.60756769004223,-74.68720969751908,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33174.0,-541.7387548918356,False,False,False,False,73064.36608609818,False,False,False,False
2024-12-30 19:00:00+00:00,123.615,123.68,122.81,123.19,39647.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,48.855996810442875,-74.00626801514068,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6473.0,-633.6962935756831,False,False,False,False,72546.26738708891,False,False,False,False
2024-12-30 20:00:00+00:00,123.185,123.21,122.425,122.6,80437.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,40.234647049798106,-74.00626801514068,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-86910.0,-1971.3134053031918,False,False,False,False,72668.60432682397,False,False,False,False
2024-12-31 15:00:00+00:00,122.55,123.15,121.695,121.77,68495.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,31.21937430340357,-74.00626801514068,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-155405.0,-4350.130251732599,False,False,False,False,72603.89728299725,False,False,False,False
2024-12-31 16:00:00+00:00,121.745,121.775,120.83,121.14,78395.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,24.035790430675927,-74.00626801514068,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-233800.0,-7907.492573411163,False,False,False,False,72693.68182124535,False,False,False,False
2024-12-31 17:00:00+00:00,121.135,121.265,120.31,121.035,40713.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,19.09313195153703,-74.00626801514068,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-274513.0,-12040.911293203237,False,False,False,False,72197.85729688496,False,False,False,False
2024-12-31 18:00:00+00:00,121.035,121.165,120.145,120.455,39275.0,,,,,,,,,,,,,,,,,,,,,,,120.58833333333334,"rgba(239, 83, 80, 1.0)",0.0,0.0,,120.58833333333334,,15.096702644091502,-74.00626801514068,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-313788.0,-16719.160730517913,False,False,False,False,71687.42540080922,False,False,False,False
