date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_152,Gap_Down_aVWAP_35,Gap_Down_aVWAP_24,aVWAP_OB_bull_96,aVWAP_OB_bear_142,aVWAP_OB_bear_57,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,188.7501975989,190.4348625308,183.0070905031,183.638759323,2424326,,,,,,,#000000,1.0,183.27171,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2424326.0,False,False,False,False
2022-01-07 00:00:00+00:00,176.9321461167,189.9099920495,173.6898010467,188.9195106574,9312527,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,-1.0,183.0070905031,178.7014675778,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9312527,-689816.8148148148,False,False,False,False,2934563.111111111,False,False,False,False
2022-01-14 00:00:00+00:00,178.015749691,178.7014675778,173.6432399556,175.9585960304,4781917,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5557744529063484,-56.38943613226587,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4530610,-974320.0137174211,False,False,False,False,3071404.1399176954,False,False,False,False
2022-01-21 00:00:00+00:00,166.4178051847,177.9268603353,165.8167438271,177.448550945,3824350,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0871631131910613,-55.747338873947164,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8354960,-1521034.08677539,False,False,False,False,3127177.9073311994,False,False,False,False
2022-01-28 00:00:00+00:00,160.4749168319,166.951141319,154.9468454724,164.3013919537,6318785,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.192290772668958,-55.42516001942815,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-14673745,-2495308.969236472,False,False,False,False,3363593.2475288883,False,False,False,False
2022-02-04 00:00:00+00:00,161.363810389,168.5003558041,160.0981952768,160.5934359729,5186649,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.196584519226877,-54.17496109730524,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9487096,-3013219.1196634,False,False,False,False,3498634.4143786,False,False,False,False
2022-02-11 00:00:00+00:00,157.1648465386,161.8717495644,155.2600746306,161.3384134302,6027430,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.634800390712627,-53.441633605991115,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-15514526,-3939241.8515401855,False,False,False,False,3685952.605906111,False,False,False,False
2022-02-18 00:00:00+00:00,157.1309839269,158.8410458176,154.6928758847,157.3764878617,3919391,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.945753734760286,-52.79554640781647,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-19433917,-5086995.566240912,False,False,False,False,3703244.338801955,False,False,False,False
2022-02-25 00:00:00+00:00,163.9627658367,164.1490102011,154.1934023621,157.1563808856,4472815,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,160.76839279996668,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.923013715608509,-46.76762316037714,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-14961102,-5818410.8576304745,False,False,False,False,3760249.572964773,False,False,False,False
2022-03-04 00:00:00+00:00,164.7923998233,165.4696520572,158.2061218482,161.6093143238,5334147,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,161.8857732569703,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.765380668089719,-42.031117885938656,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9626955,-6100525.238546736,False,False,False,False,3876834.567559975,False,False,False,False
2022-03-11 00:00:00+00:00,159.5182980515,166.2569577792,158.7479236354,165.0294381052,4611923,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,161.7648538803568,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.985398897439108,-39.89173696085158,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-14238878,-6703366.18383957,False,False,False,False,3931285.5625555324,False,False,False,False
2022-03-18 00:00:00+00:00,165.6220338099,166.1342058118,158.6040075357,160.6357642375,6457480,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,162.28716005303883,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.103906637569747,-34.99180530104938,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7781398,-6783220.392444046,False,False,False,False,4118411.076440308,False,False,False,False
2022-03-25 00:00:00+00:00,165.0802320227,166.1384386382,160.0516341857,164.9786441876,3544624,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,162.50046871959947,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.604625908410075,-31.723383427793667,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-11326022,-7119724.2152259685,False,False,False,False,4075908.330037322,False,False,False,False
2022-04-01 00:00:00+00:00,175.3593440134,175.54664826,164.7923998233,165.6389651157,4601364,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,163.99063730337082,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.452961766765576,-25.29729348583952,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6724658,-7090460.051135155,False,False,False,False,4114830.9722567797,False,False,False,False
2022-04-08 00:00:00+00:00,172.7370845602,176.108561,170.9406665582,174.9591940319,3803690,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,169.16353235900655,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.47110816067399,-21.685448764270802,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-10528348,-7345118.417717736,False,False,False,False,4091783.4928303515,False,False,False,False
