date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_888,Gap_Up_aVWAP_876,Gap_Up_aVWAP_858,Gap_Up_aVWAP_828,Gap_Up_aVWAP_780,Gap_Up_aVWAP_768,Gap_Up_aVWAP_738,Gap_Up_aVWAP_732,Gap_Up_aVWAP_726,Gap_Up_aVWAP_714,Gap_Down_aVWAP_882,Gap_Down_aVWAP_834,Gap_Down_aVWAP_822,Gap_Down_aVWAP_804,Gap_Down_aVWAP_792,Gap_Down_aVWAP_786,Gap_Down_aVWAP_702,Gap_Down_aVWAP_582,Gap_Down_aVWAP_552,Gap_Down_aVWAP_546,aVWAP_OB_bull_875,aVWAP_OB_bull_707,aVWAP_OB_bull_582,aVWAP_OB_bull_439,aVWAP_OB_bear_782,aVWAP_OB_bear_395,aVWAP_OB_bear_324,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-08 15:00:00+00:00,613.82,616.26,607.24,609.65,49428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,49428.0,False,False,False,False
2025-01-08 16:00:00+00:00,609.61,612.99,606.44,611.71,30995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,30995.0,480.5426356589147,False,False,False,False,49142.217054263565,False,False,False,False
2025-01-08 17:00:00+00:00,611.74,611.8,605.395,609.54,30665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92168841988332,-13.274090530408365,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,330.0,478.2086413076137,False,False,False,False,48855.74857280211,False,False,False,False
2025-01-08 18:00:00+00:00,609.49,613.86,609.37,611.22,21811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.66940676502219,-13.274090530408365,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,22141.0,814.0658716749374,False,False,False,False,48436.450145316805,False,False,False,False
2025-01-08 19:00:00+00:00,611.32,615.045,610.08,611.305,17101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.72141471450081,-13.274090530408365,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,39242.0,1409.8477961450935,False,False,False,False,47950.62921283127,False,False,False,False
2025-01-08 20:00:00+00:00,611.335,611.75,608.33,610.73,45399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.53448566188032,-13.274090530408365,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-6157.0,1292.5323264374176,False,False,False,False,47911.06906999668,False,False,False,False
2025-01-09 15:00:00+00:00,610.73,610.73,610.73,610.73,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.07653296013334,-13.274090530408365,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-6157.0,1177.0357012213337,False,False,False,False,47168.26179759363,False,False,False,False
2025-01-09 16:00:00+00:00,610.73,610.73,610.73,610.73,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.77123115896868,-13.274090530408365,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-6157.0,1063.3297213574372,False,False,False,False,46436.97091701078,False,False,False,False
2025-01-09 17:00:00+00:00,610.73,610.73,610.73,610.73,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.234363291525575,-13.274090530408365,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-6157.0,951.386624902283,False,False,False,False,45717.01787953774,False,False,False,False
2025-01-09 18:00:00+00:00,610.73,610.73,610.73,610.73,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.20978471323017,-13.274090530408365,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-6157.0,841.1790803301545,False,False,False,False,45008.22690466119,False,False,False,False
