date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_894,Gap_Up_aVWAP_876,Gap_Up_aVWAP_852,Gap_Up_aVWAP_762,Gap_Up_aVWAP_750,Gap_Up_aVWAP_708,Gap_Up_aVWAP_666,Gap_Up_aVWAP_654,Gap_Up_aVWAP_612,Gap_Up_aVWAP_576,Gap_Down_aVWAP_858,Gap_Down_aVWAP_822,Gap_Down_aVWAP_786,Gap_Down_aVWAP_774,Gap_Down_aVWAP_720,Gap_Down_aVWAP_594,Gap_Down_aVWAP_582,Gap_Down_aVWAP_546,Gap_Down_aVWAP_540,Gap_Down_aVWAP_504,aVWAP_OB_bull_632,aVWAP_OB_bull_546,aVWAP_OB_bull_433,aVWAP_OB_bull_377,aVWAP_OB_bull_72,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-27 15:00:00+00:00,6.585,6.71,6.575,6.595,7287.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,7287.0,False,False,False,False
2025-01-27 16:00:00+00:00,6.585,6.635,6.55,6.575,8068.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8068.0,-125.08527131782945,False,False,False,False,7299.1085271317825,False,False,False,False
2025-01-27 17:00:00+00:00,6.575,6.64,6.54,6.545,4628.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-12696.0,-319.98317408809567,False,False,False,False,7257.695991827413,False,False,False,False
2025-01-27 18:00:00+00:00,6.545,6.585,6.505,6.55,15045.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,3.5110533159947437,-46.84005201560473,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,2349.0,-278.6035899937066,False,False,False,False,7378.429387302957,False,False,False,False
2025-01-27 19:00:00+00:00,6.545,6.565,6.505,6.515,8920.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,4.259849256420561,-46.37679886818118,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6571.0,-376.16012348217623,False,False,False,False,7402.3297068796555,False,False,False,False
2025-01-27 20:00:00+00:00,6.515,6.56,6.485,6.52,15004.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,6.892652581370594,-44.164557338263535,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,8433.0,-239.58399753671614,False,False,False,False,7520.185060261366,False,False,False,False
2025-01-28 15:00:00+00:00,6.23,6.23,5.96,6.125,26394.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,5.171082759882735,-43.372679186298996,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-17961.0,-514.3346332338213,False,False,False,False,7812.8023461487865,False,False,False,False
2025-01-28 16:00:00+00:00,6.125,6.17,6.04,6.15,24844.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,5.909105476264191,-43.372679186298996,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,6883.0,-399.6472745790333,False,False,False,False,8076.851922177487,False,False,False,False
2025-01-28 17:00:00+00:00,6.155,6.17,6.075,6.08,17641.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,6.023246166250405,-43.372679186298996,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-10758.0,-560.2418904770327,False,False,False,False,8225.133287725122,False,False,False,False
2025-01-28 18:00:00+00:00,6.085,6.16,6.06,6.105,12815.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,7.914669873693595,-44.11771135396717,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,2057.0,-519.664496826226,False,False,False,False,8296.294011946438,False,False,False,False
2025-01-28 19:00:00+00:00,6.11,6.115,6.04,6.065,12788.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,8.806500010277356,-43.35504220972119,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-10731.0,-677.9797759451992,False,False,False,False,8365.9328644744,False,False,False,False
2025-01-28 20:00:00+00:00,6.065,6.08,5.96,5.96,28919.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,8.629801530945374,-43.35504220972119,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-39650.0,-1282.1971437600023,False,False,False,False,8684.58506812596,False,False,False,False
2025-01-29 15:00:00+00:00,5.915,5.965,5.9,5.915,12035.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,8.249087446487746,-43.35504220972119,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-51685.0,-2063.6359477327155,False,False,False,False,8736.529485674395,False,False,False,False
2025-01-29 16:00:00+00:00,5.915,5.92,5.85,5.875,11635.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,7.77811466700936,-43.35504220972119,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-63320.0,-3013.347018310503,False,False,False,False,8781.467013028281,False,False,False,False
