date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_828,Gap_Up_aVWAP_786,Gap_Up_aVWAP_768,Gap_Up_aVWAP_744,Gap_Up_aVWAP_702,Gap_Up_aVWAP_690,Gap_Up_aVWAP_648,Gap_Up_aVWAP_612,Gap_Up_aVWAP_582,Gap_Up_aVWAP_510,Gap_Down_aVWAP_864,Gap_Down_aVWAP_822,Gap_Down_aVWAP_816,Gap_Down_aVWAP_762,Gap_Down_aVWAP_708,Gap_Down_aVWAP_684,Gap_Down_aVWAP_618,Gap_Down_aVWAP_606,Gap_Down_aVWAP_594,Gap_Down_aVWAP_570,aVWAP_OB_bear_834,aVWAP_OB_bear_582,aVWAP_OB_bear_551,aVWAP_OB_bear_428,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-23 15:00:00+00:00,34.545,34.61,33.75,33.75,17895.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,33.35,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,17895.0,False,False,False,False
2025-01-23 16:00:00+00:00,33.79,34.0,33.32,33.46,10139.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-10139.0,-157.1937984496124,False,False,False,False,17774.751937984493,False,False,False,False
2025-01-23 17:00:00+00:00,33.44,33.605,33.23,33.54,6527.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,7.894736842105151,-61.84210526315773,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3612.0,-210.75668529535483,False,False,False,False,17600.368187007985,False,False,False,False
2025-01-23 18:00:00+00:00,33.54,33.77,33.385,33.52,9076.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,12.664854116787641,-56.759526031732975,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-12688.0,-404.2023180814733,False,False,False,False,17468.20743992259,False,False,False,False
2025-01-23 19:00:00+00:00,33.515,33.635,33.3,33.54,13562.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,17.547243281820307,-51.3884249249477,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,874.0,-384.3852278786598,False,False,False,False,17407.646084264874,False,False,False,False
2025-01-23 20:00:00+00:00,33.53,33.76,33.465,33.51,11303.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,19.894227306468473,-48.20593693177196,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-10429.0,-540.1156894619364,False,False,False,False,17313.000408539836,False,False,False,False
2025-01-24 15:00:00+00:00,33.59,33.645,32.86,32.98,8175.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,16.01120882799473,-48.20593693177196,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-18604.0,-820.1759113307436,False,False,False,False,17171.325983601233,False,False,False,False
2025-01-24 16:00:00+00:00,32.98,33.12,32.695,32.82,14124.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,12.91637474522573,-48.20593693177196,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-32728.0,-1314.8708584418948,False,False,False,False,17124.080619514392,False,False,False,False
2025-01-24 17:00:00+00:00,32.85,32.935,32.57,32.73,12573.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,10.61911390013652,-48.20593693177196,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-45301.0,-1996.826349008687,False,False,False,False,17053.521230064558,False,False,False,False
2025-01-24 18:00:00+00:00,32.73,33.395,32.66,33.27,14299.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,22.03533184661126,-43.11307933947501,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-31002.0,-2446.5189637527383,False,False,False,False,17010.81547455968,False,False,False,False
2025-01-24 19:00:00+00:00,33.27,33.49,33.235,33.315,10076.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,30.33170317538155,-34.961678989275875,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-20926.0,-2733.02254571006,False,False,False,False,16903.298955574257,False,False,False,False
2025-01-24 20:00:00+00:00,33.315,33.385,33.05,33.1,30043.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,-1.0,33.235,33.14,0.0,33.250150481305226,-31.816122553643805,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-50969.0,-3480.8671574044774,False,False,False,False,17107.015250836674,False,False,False,False
2025-01-27 15:00:00+00:00,33.14,33.14,31.82,31.82,15093.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,28.316424628747846,-31.816122553643805,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-66062.0,-4451.117278995105,False,False,False,False,17075.790208188042,False,False,False,False
2025-01-27 16:00:00+00:00,31.815,31.9,31.375,31.5,32445.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,24.232125180300223,-31.816122553643805,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-98507.0,-5909.348018855646,False,False,False,False,17314.072530541715,False,False,False,False
2025-01-27 17:00:00+00:00,31.53,31.67,31.22,31.345,30587.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,21.15682174692913,-31.816122553643805,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-129094.0,-7819.187584454783,False,False,False,False,17519.854351773625,False,False,False,False
2025-01-27 18:00:00+00:00,31.41,31.52,31.245,31.3,16155.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,19.00134868591085,-31.816122553643805,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-145249.0,-9949.882350587266,False,False,False,False,17498.693819187985,False,False,False,False
2025-01-27 19:00:00+00:00,31.305,31.62,31.095,31.18,25603.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,17.273561122399098,-20.19527837294091,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-170852.0,-12444.48882577196,False,False,False,False,17624.34197703003,False,False,False,False
2025-01-27 20:00:00+00:00,31.16,31.42,30.97,31.01,41227.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,15.723449338853142,-22.59174264900843,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-212079.0,-15539.597526147587,False,False,False,False,17990.2746595567,False,False,False,False
2025-01-28 15:00:00+00:00,30.495,30.7,29.36,29.38,45883.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,12.659466711504578,-26.358384929321474,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-257962.0,-19298.084386207312,False,False,False,False,18422.7200136721,False,False,False,False
2025-01-28 16:00:00+00:00,29.365,29.46,28.42,28.635,86100.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,10.183978306475227,-29.475312606112112,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-344062.0,-24333.183853087816,False,False,False,False,19471.98016849889,False,False,False,False
2025-01-28 17:00:00+00:00,28.62,28.77,28.36,28.47,29996.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,28.53333333333333,,0.0,0.0,0.0,0.0,8.451325771516723,-31.8588493849985,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-374058.0,-29755.27402590816,False,False,False,False,19635.143266661697,False,False,False,False
