date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_870,Gap_Up_aVWAP_456,Gap_Up_aVWAP_438,Gap_Up_aVWAP_436,Gap_Up_aVWAP_342,Gap_Up_aVWAP_270,Gap_Up_aVWAP_264,Gap_Up_aVWAP_240,Gap_Up_aVWAP_237,Gap_Up_aVWAP_228,Gap_Down_aVWAP_630,Gap_Down_aVWAP_558,Gap_Down_aVWAP_510,Gap_Down_aVWAP_336,Gap_Down_aVWAP_210,Gap_Down_aVWAP_72,aVWAP_OB_bull_677,aVWAP_OB_bull_650,aVWAP_OB_bull_72,aVWAP_OB_bear_876,aVWAP_OB_bear_629,aVWAP_OB_bear_602,aVWAP_OB_bear_439,aVWAP_OB_bear_306,aVWAP_OB_bear_143,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-16 15:00:00+00:00,3.725,3.725,3.725,3.725,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,3.5625,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-01-16 16:00:00+00:00,3.725,3.725,3.725,3.725,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-01-16 17:00:00+00:00,3.725,3.725,3.725,3.725,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-01-16 18:00:00+00:00,3.725,3.725,3.725,3.725,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-01-16 19:00:00+00:00,3.725,3.725,3.725,3.725,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-01-16 20:00:00+00:00,3.725,3.74,3.725,3.74,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,200.0,3.10077519379845,False,False,False,False,3.10077519379845,False,False,False,False
2025-01-17 15:00:00+00:00,3.74,3.74,3.74,3.74,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,6.15347635358452,False,False,False,False,3.0527011597860705,False,False,False,False
2025-01-17 16:00:00+00:00,3.74,3.78,3.74,3.78,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,206.0,9.251872069032823,False,False,False,False,3.098395715448302,False,False,False,False
2025-01-17 17:00:00+00:00,3.78,3.78,3.78,3.78,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,206.0,12.302230641605957,False,False,False,False,3.0503585725731344,False,False,False,False
2025-01-17 18:00:00+00:00,3.78,3.78,3.78,3.78,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,206.0,15.305296833208965,False,False,False,False,3.003066191603008,False,False,False,False
2025-01-17 19:00:00+00:00,3.78,3.78,3.78,3.78,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,206.0,18.261803859050687,False,False,False,False,2.956507025841721,False,False,False,False
2025-01-17 20:00:00+00:00,3.78,3.81,3.78,3.795,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,216.0,21.327512326352224,False,False,False,False,3.065708467301539,False,False,False,False
2025-01-20 15:00:00+00:00,3.795,3.795,3.795,3.795,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,216.0,24.34569042981963,False,False,False,False,3.0181781034674064,False,False,False,False
